場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
新潟,1,1,ゼルノードゥス,柴田裕一,119.0,91.0,96.0,72.0,91.0,,93.8,9.0
新潟,1,2,マーゴットクリュグ,古川吉洋,80.0,103.0,94.0,104.0,113.0,,98.8,6.0
新潟,1,3,スマイルガーデン,小沢大仁,74.0,96.0,95.0,104.0,80.0,,89.8,10.0
新潟,1,4,セラサイト,鮫島克駿,113.0,107.0,105.0,107.0,98.0,,106.0,3.0
新潟,1,5,キョウエイハル,上里直汰,,,,,,,,
新潟,1,6,ガーネットテソーロ,西塚洸二,112.0,109.0,104.0,103.0,114.0,,108.4,2.0
新潟,1,7,ティナンヴァランタ,石神深道,79.0,97.0,75.0,53.0,60.0,,72.8,11.0
新潟,1,8,アルティソナンテ,丹内祐次,108.0,102.0,100.0,107.0,100.0,,103.4,4.0
新潟,1,9,ノリチャンボウルズ,国分恭介,117.0,111.0,112.0,108.0,106.0,,110.8,1.0
新潟,1,10,カワキタスズリノ,横山琉人,105.0,93.0,103.0,106.0,103.0,,102.0,5.0
新潟,1,11,ドナソール,舟山瑠泉,,,,,,,,
新潟,1,12,ルーン,斎藤新　,91.0,102.0,102.0,97.0,96.0,,97.6,7.0
新潟,1,13,ブリスフルイヤー,石田拓郎,95.0,108.0,95.0,93.0,90.0,,96.2,8.0
新潟,2,1,エイシンティザー,西塚洸二,112.0,109.0,101.0,102.0,114.0,,107.6,2.0
新潟,2,2,カラーオブサクセス,菊沢一樹,118.0,115.0,110.0,112.0,111.0,,113.2,1.0
新潟,2,3,アンジュプロミス,古川奈穂,106.0,89.0,91.0,91.0,93.0,,94.0,9.0
新潟,2,4,スカイピア,鮫島克駿,113.0,107.0,103.0,102.0,98.0,,104.6,3.0
新潟,2,5,グランフォワイエ,石田拓郎,95.0,108.0,70.0,80.0,90.0,,88.6,11.0
新潟,2,6,ドナベーネ,斎藤新　,91.0,102.0,98.0,103.0,96.0,,98.0,7.0
新潟,2,7,ミスターマーボー,杉原誠人,101.0,95.0,107.0,98.0,98.0,,99.8,6.0
新潟,2,8,アスミル,松本大輝,83.0,102.0,92.0,104.0,87.0,,93.6,10.0
新潟,2,9,ベルバード,石神深道,79.0,97.0,79.0,86.0,60.0,,80.2,12.0
新潟,2,10,ブランチアウト,古川吉洋,80.0,103.0,112.0,105.0,113.0,,102.6,5.0
新潟,2,11,ジャスフォール,丹内祐次,108.0,102.0,107.0,98.0,100.0,,103.0,4.0
新潟,2,12,ゴールドパレード,横山琉人,105.0,93.0,93.0,93.0,103.0,,97.4,8.0
新潟,2,13,スマイルカーブ,舟山瑠泉,,,,,,,,
新潟,3,1,ユイノディスタンス,舟山瑠泉,,,,,,,,
新潟,3,2,ビップルーク,石田拓郎,95.0,108.0,95.0,93.0,90.0,,96.2,7.0
新潟,3,3,ディアギレフ,西塚洸二,112.0,109.0,104.0,103.0,114.0,,108.4,1.0
新潟,3,4,マッドゲイル,鮫島克駿,113.0,107.0,105.0,107.0,98.0,,106.0,2.0
新潟,3,5,ユニゾン,丹内祐次,108.0,102.0,100.0,107.0,100.0,,103.4,3.0
新潟,3,6,カナタコナタ,杉原誠人,101.0,95.0,93.0,103.0,98.0,,98.0,5.0
新潟,3,7,バトゥカーダ,柴田裕一,119.0,91.0,96.0,72.0,91.0,,93.8,8.0
新潟,3,8,スノースコール,斎藤新　,91.0,102.0,102.0,97.0,96.0,,97.6,6.0
新潟,3,9,サンライズアーサー,小沢大仁,74.0,96.0,95.0,104.0,80.0,,89.8,9.0
新潟,3,10,ディープエフェクト,横山琉人,105.0,93.0,103.0,106.0,103.0,,102.0,4.0
新潟,4,1,マジカルワード,中井裕二,106.0,112.0,80.0,94.0,107.0,,99.8,8.0
新潟,4,2,エアビッグマム,西塚洸二,112.0,98.0,101.0,103.0,114.0,,105.6,3.0
新潟,4,3,トロピカルティー,丹内祐次,108.0,108.0,107.0,107.0,100.0,,106.0,2.0
新潟,4,4,メランジェ,横山琉人,105.0,105.0,93.0,106.0,103.0,,102.4,5.0
新潟,4,5,ヴァーナリー,舟山瑠泉,,,,,,,,
新潟,4,6,アクチノータス,古川奈穂,106.0,96.0,91.0,90.0,93.0,,95.2,10.0
新潟,4,7,マーゴットレジーナ,斎藤新　,91.0,98.0,98.0,97.0,96.0,,96.0,9.0
新潟,4,8,サンタンドレア,亀田温心,99.0,106.0,103.0,102.0,92.0,,100.4,7.0
新潟,4,9,ショウナンラフィネ,永島まな,90.0,88.0,89.0,83.0,82.0,,86.4,13.0
新潟,4,10,コキーヌ,鮫島克駿,113.0,99.0,103.0,107.0,98.0,,104.0,4.0
新潟,4,11,シェーンシュティア,杉原誠人,101.0,103.0,107.0,103.0,98.0,,102.4,5.0
新潟,4,12,スペシャルバニー,菊沢一樹,118.0,101.0,110.0,106.0,111.0,,109.2,1.0
新潟,4,13,オタルグリーン,柴田裕一,119.0,85.0,69.0,72.0,91.0,,87.2,12.0
新潟,4,14,サンピアノソナタ,和田陽希,,,,,,,,
新潟,4,15,ラブリーリディア,小沢大仁,74.0,93.0,91.0,104.0,80.0,,88.4,11.0
新潟,4,16,デイジー,江田照男,80.0,74.0,90.0,86.0,83.0,,82.6,14.0
新潟,5,1,グランフルス,野中悠太,89.0,98.0,99.0,103.0,100.0,,97.8,10.0
新潟,5,2,マイエラ,菊沢一樹,118.0,114.0,110.0,112.0,111.0,,113.0,1.0
新潟,5,3,エコロアビス,古川奈穂,106.0,116.0,91.0,91.0,93.0,,99.4,6.0
新潟,5,4,コスモシュンライ,丸山元気,102.0,92.0,97.0,97.0,98.0,,97.2,11.0
新潟,5,5,セブンワンダーズ,富田暁　,87.0,79.0,90.0,88.0,92.0,,87.2,16.0
新潟,5,6,ダイメイミラクル,藤懸貴志,125.0,84.0,102.0,105.0,97.0,,102.6,3.0
新潟,5,7,ノーブルクロンヌ,丹内祐次,108.0,79.0,107.0,98.0,100.0,,98.4,8.0
新潟,5,8,オーライカモン,亀田温心,99.0,114.0,103.0,100.0,92.0,,101.6,5.0
新潟,5,9,アロンソア,川又賢治,99.0,72.0,98.0,103.0,111.0,,96.6,12.0
新潟,5,10,ルージュルガーノ,古川吉洋,80.0,87.0,112.0,105.0,113.0,,99.4,6.0
新潟,5,11,モンサンヴェロニカ,今村聖奈,94.0,91.0,87.0,92.0,99.0,,92.6,13.0
新潟,5,12,ムーンリットビーチ,小沢大仁,74.0,81.0,91.0,78.0,80.0,,80.8,17.0
新潟,5,13,オパールテソーロ,和田陽希,,,,,,,,
新潟,5,14,ルンベーラ,吉田隼人,95.0,80.0,96.0,91.0,96.0,,91.6,14.0
新潟,5,15,ブルーハーツ,武藤雅　,87.0,95.0,82.0,88.0,90.0,,88.4,15.0
新潟,5,16,アストリル,横山琉人,105.0,118.0,93.0,93.0,103.0,,102.4,4.0
