場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
札幌,1,1,レッドファイブ,安田翔伍,91.0,105.0,100.0,103.0,101.0,103.0,,,100.5,7.0
札幌,1,2,ブラックジャック,須貝尚介,136.0,107.0,101.0,107.0,101.0,100.0,,,108.667,2.0
札幌,1,3,ハグレジョー,岡田稲男,98.0,101.0,105.0,85.0,102.0,99.0,,,98.333,8.0
札幌,1,4,イッスンボウシ,的場均　,107.0,85.0,73.0,54.0,86.0,98.0,,,83.833,13.0
札幌,1,5,リフレックス,金成貴史,73.0,107.0,113.0,110.0,102.0,103.0,,,101.333,5.0
札幌,1,6,ウルヴァリン,伊藤伸一,58.0,84.0,82.0,98.0,88.0,94.0,,,84.0,12.0
札幌,1,7,マーゴットサンズ,伊坂重信,89.0,95.0,88.0,94.0,84.0,87.0,,,89.5,11.0
札幌,1,8,リピース,前川恭子,,,,,,,,,,
札幌,1,9,ティブロン,矢嶋大樹,128.0,117.0,82.0,86.0,71.0,86.0,,,95.0,10.0
札幌,1,10,ロードベルファスト,畑端省吾,83.0,111.0,110.0,106.0,108.0,111.0,,,104.833,3.0
札幌,1,11,ユニゾン,菊川正達,152.0,101.0,90.0,84.0,92.0,95.0,,,102.333,4.0
札幌,1,12,グレーヌドジョワ,今野貞一,121.0,83.0,98.0,95.0,91.0,91.0,,,96.5,9.0
札幌,1,13,ミヤエスケープ,伊藤圭三,124.0,95.0,103.0,90.0,93.0,101.0,,,101.0,6.0
札幌,1,14,エクストラプッシュ,奥村豊　,122.0,108.0,103.0,117.0,104.0,107.0,,,110.167,1.0
札幌,2,1,オッハッピー,西村真幸,86.0,98.0,99.0,104.0,98.0,96.0,,,96.833,6.0
札幌,2,2,ウインロズパレード,吉田直弘,65.0,93.0,92.0,104.0,105.0,101.0,,,93.333,7.0
札幌,2,3,シャルムグリーン,相沢郁　,76.0,89.0,93.0,105.0,88.0,100.0,,,91.833,8.0
札幌,2,4,ロイヤルスパイア,栗田徹　,82.0,91.0,97.0,98.0,86.0,94.0,,,91.333,9.0
札幌,2,5,オンマイビート,松山将樹,150.0,100.0,93.0,128.0,87.0,84.0,,,107.0,4.0
札幌,2,6,スカイピア,前川恭子,,,,,,,,,,
札幌,2,7,レッドスティンガー,矢嶋大樹,128.0,117.0,84.0,86.0,90.0,86.0,,,98.5,5.0
札幌,2,8,ニシノガンリキ,杉浦宏昭,136.0,105.0,103.0,100.0,105.0,105.0,130.0,,112.0,2.0
札幌,2,9,ルーセントムーン,高橋一哉,21.0,65.0,95.0,45.0,75.0,84.0,,,64.167,11.0
札幌,2,10,マルモリラピダス,緒方努　,83.0,89.0,73.0,64.0,94.0,92.0,,,82.5,10.0
札幌,2,11,スミッコディスコ,鈴木慎太,114.0,109.0,111.0,130.0,113.0,110.0,,,114.5,1.0
札幌,2,12,アニマレイ,須貝尚介,136.0,107.0,102.0,107.0,102.0,100.0,,,109.0,3.0
札幌,3,1,デルマアリエル,深山雅史,114.0,105.0,98.0,100.0,102.0,113.0,,,105.333,4.0
札幌,3,2,カリビアンブルー,池江泰寿,81.0,89.0,96.0,88.0,97.0,97.0,,,91.333,13.0
札幌,3,3,デルマサターン,菊沢隆徳,102.0,104.0,100.0,104.0,97.0,95.0,,,100.333,6.0
札幌,3,4,ビービーバザーク,武幸四郎,127.0,109.0,110.0,107.0,115.0,107.0,98.0,,110.429,2.0
札幌,3,5,テンフレッシュ,田村康仁,80.0,98.0,97.0,98.0,92.0,93.0,,,93.0,12.0
札幌,3,6,オースミストロング,高橋亮　,136.0,100.0,95.0,98.0,108.0,103.0,,,106.667,3.0
札幌,3,7,オキョンピー,高柳瑞樹,97.0,95.0,91.0,95.0,95.0,98.0,,,95.167,9.0
札幌,3,8,ロイヤルテール,畑端省吾,83.0,111.0,110.0,102.0,108.0,111.0,,,104.167,5.0
札幌,3,9,サザンブラック,根本康広,34.0,116.0,108.0,107.0,106.0,105.0,,,96.0,7.0
札幌,3,10,ジョードリウム,清水久詞,102.0,95.0,88.0,93.0,95.0,100.0,,,95.5,8.0
札幌,3,11,ブルームノーズ,伊藤大士,96.0,94.0,92.0,94.0,91.0,95.0,98.0,,94.286,11.0
札幌,3,12,ディアマント,西村真幸,86.0,98.0,90.0,88.0,95.0,96.0,82.0,,90.714,14.0
札幌,3,13,プレスジャンケット,渡辺薫彦,77.0,94.0,94.0,98.0,105.0,103.0,,,95.167,9.0
札幌,3,14,エンジョイドライブ,宮本博　,128.0,120.0,110.0,110.0,111.0,110.0,,,114.833,1.0
札幌,4,1,スペースリーガ,森一誠　,176.0,127.0,113.0,135.0,109.0,130.0,87.0,,125.286,1.0
札幌,4,2,ベイビーベリッシモ,大和田成,114.0,113.0,104.0,108.0,84.0,89.0,,,102.0,6.0
札幌,4,3,デアルーチェ,井上智史,,,,,,,,,,
札幌,4,4,シャインフリーリー,矢嶋大樹,128.0,117.0,84.0,148.0,21.0,86.0,130.0,,102.0,6.0
札幌,4,5,キングズトゥルー,大竹正博,100.0,107.0,97.0,97.0,99.0,91.0,,,98.5,9.0
札幌,4,6,モアサナイト,小林真也,119.0,97.0,94.0,105.0,136.0,105.0,,,109.333,4.0
札幌,4,7,ガスパール,金成貴史,73.0,107.0,96.0,101.0,93.0,103.0,98.0,,95.857,11.0
札幌,4,8,シオーグ,中竹和也,138.0,107.0,113.0,103.0,112.0,106.0,,,113.167,3.0
札幌,4,9,ドラギニャン,河嶋宏樹,82.0,143.0,106.0,148.0,110.0,134.0,,,120.5,2.0
札幌,4,10,レイデラティエラ,小崎憲　,68.0,100.0,86.0,100.0,73.0,85.0,,,85.333,13.0
