場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
東京,1,未勝利,ダート,1400,良,1,スーパーガール,3歳,佐藤翔馬,伊藤圭三,先行,0.0,50.0,短距離,左回り,,Lv2 ,ドレフォン,,,3,C,12.0,1.0,13.5,10.0,35.0,1.0,38.5,,C,C,B,B,C
東京,1,未勝利,ダート,1400,良,2,メビウスロマンス,3歳,戸崎圭太,矢嶋大樹,先行,50.0,50.0,短距離,左回り,,Lv2 ,ニューイヤーズデイ,休明2走,,1,B,12.9,8.0,13.0,5.0,35.9,2.0,36.3,1.0,C,C,,,
東京,1,未勝利,ダート,1400,良,3,ギルランダ,3歳,石川裕紀,中舘英二,追込,,,短距離,左回り,,Lv2 ,サトノクラウン,休明初戦,距離短縮,8,D,13.5,13.0,13.5,10.0,,,,,B,,,,
東京,1,未勝利,ダート,1400,良,4,ミエスタ,3歳,吉村誠之,加藤征弘,先行,,,短距離,左回り,,Lv2 ,スワーヴリチャード,休明初戦,距離短縮,5,D,12.9,8.0,12.9,3.0,,,,,C,,,,
東京,1,未勝利,ダート,1400,良,5,マジェステラ,3歳,津村明秀,千葉直人,差し,0.0,0.0,短距離,左回り,,Lv2 ,ディーマジェスティ,休明初戦,距離短縮,7,D,13.2,12.0,13.3,8.0,37.1,7.0,37.8,5.0,C,C,D,,
東京,1,未勝利,ダート,1400,良,6,コパノキャメロン,3歳,武藤雅,手塚貴久,差し,,,短距離,左回り,,Lv2 ,シャンハイボビー,休明初戦,距離延長,9,D,12.5,3.0,12.5,2.0,36.3,3.0,37.7,3.0,C,C,,,
東京,1,未勝利,ダート,1400,良,7,ハウスオンファイア,3歳,杉原誠人,岩戸孝樹,差し,,,短距離,左回り,,Lv2 ,パイロ,休明初戦,距離短縮,15,E,13.0,10.0,13.0,5.0,37.0,5.0,42.1,,B,D,,,
東京,1,未勝利,ダート,1400,良,8,グラスハーティー,3歳,大野拓弥,松山将樹,差し,33.33333333333333,,短距離,左回り,,Lv2 ,ダノンプレミアム,,距離短縮,2,C,12.8,6.0,13.3,8.0,37.1,7.0,37.9,7.0,B,C,E,C,C
東京,1,未勝利,ダート,1400,良,9,イアム,3歳,遠藤汰月,加藤和宏,追込,,,短距離,左回り,,Lv2 ,サトノジェネシス,休明初戦,距離短縮,16,E,14.2,15.0,14.2,15.0,,,,,B,D,,,
東京,1,未勝利,ダート,1400,良,10,タマモチョコチップ,3歳,原優介,菊沢隆徳,追込,0.0,,短距離,左回り,,Lv2 ,クリソベリル,休明初戦,距離短縮,13,E,13.9,14.0,13.9,14.0,38.1,,37.5,2.0,B,,,,
