場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
小倉,1,1,モズジェネラル,モズアスコット,572.0,3811.0,3010.0,2625.0,3044.0,1792.0,-1692.0,,13162.0,4.0
小倉,1,2,ノリノドラゴン,ホッコータルマエ,174.0,1436.0,1620.0,1329.0,1511.0,-5.0,842.0,,6907.0,9.0
小倉,1,3,ユイノサダハル,キセキ,,,,,,,,,,
小倉,1,4,シャープインサイト,サンダースノー,440.0,3456.0,3648.0,3139.0,820.0,2869.0,-438.0,,13934.0,3.0
小倉,1,5,レッツエンジョイ,シュヴァルグラン,-365.0,-789.0,-1904.0,80.0,-1241.0,-886.0,874.0,,-4231.0,12.0
小倉,1,6,オーパパ,アメリカンペイトリオット,1102.0,-1521.0,-1683.0,-1602.0,-622.0,829.0,-1117.0,,-4614.0,13.0
小倉,1,7,ロンバルドシチー,ルヴァンスレーヴ,-97.0,-185.0,9332.0,8529.0,7661.0,8101.0,2073.0,,35414.0,1.0
小倉,1,8,バケラッタ,ホッコータルマエ,174.0,1436.0,1620.0,1329.0,1511.0,-5.0,1178.0,,7243.0,8.0
小倉,1,9,シュトルムカイザー,クリソベリル,-79.0,-600.0,-541.0,574.0,299.0,-161.0,,,-508.0,11.0
小倉,1,10,ビナハイバン,コパノリッキー,-111.0,-233.0,-2216.0,-933.0,-781.0,-1164.0,-732.0,,-6170.0,14.0
小倉,1,11,イサギ,リアルスティール,810.0,1582.0,893.0,3343.0,1692.0,1651.0,-1695.0,,8276.0,6.0
小倉,1,12,マイネルゼーロス,ダノンバラード,338.0,-367.0,15.0,221.0,608.0,-594.0,,,221.0,10.0
小倉,1,13,コパノルーカス,モズアスコット,572.0,3811.0,3010.0,2625.0,3044.0,1792.0,2534.0,,17388.0,2.0
小倉,1,14,デルニエジョイ,シスキン,2384.0,3083.0,-614.0,1376.0,1565.0,258.0,,,8052.0,7.0
小倉,1,15,ゴーゴーパワー,ノーブルミッション,-914.0,-5484.0,-3755.0,-5173.0,-4435.0,-5027.0,-489.0,,-25277.0,15.0
小倉,1,16,ブルーミーティア,モズアスコット,572.0,3811.0,3010.0,2625.0,3044.0,1792.0,-1692.0,,13162.0,4.0
小倉,2,1,シェーロドラート,ベンバトル,212.0,1307.0,1574.0,435.0,130.0,286.0,,,3944.0,6.0
小倉,2,2,ダブルチャレンジ,シャンハイボビー,-561.0,-379.0,-1399.0,-852.0,-925.0,-1849.0,,,-5965.0,16.0
小倉,2,3,ルルマーレ,ビッグアーサー,353.0,-951.0,1036.0,-1681.0,-260.0,286.0,,,-1217.0,11.0
小倉,2,4,ハッピーローヴァー,リアルスティール,810.0,1582.0,1603.0,3343.0,967.0,1651.0,869.0,,10825.0,1.0
小倉,2,5,ティンクルバレット,ミッキーアイル,1094.0,518.0,2567.0,770.0,1555.0,982.0,,,7486.0,4.0
小倉,2,6,キョウエイクローム,カリフォルニアクローム,782.0,2027.0,823.0,1522.0,3334.0,2271.0,,,10759.0,2.0
小倉,2,7,グレーターグレイ,グレーターロンドン,342.0,824.0,1739.0,1232.0,1666.0,1242.0,-578.0,,6467.0,5.0
小倉,2,8,バランソワール,ポエティックフレア,-44.0,-96.0,265.0,-78.0,266.0,,,,313.0,9.0
小倉,2,9,ノーブルマドンナ,ノーブルミッション,-914.0,-5484.0,-4229.0,-5173.0,-3213.0,-5027.0,-489.0,,-24529.0,17.0
小倉,2,10,ゴッドアイ,コントレイル,238.0,-394.0,131.0,96.0,-620.0,-399.0,,,-948.0,10.0
小倉,2,11,ミスマリーゴールド,ダノンスマッシュ,-68.0,-1092.0,-731.0,-677.0,-1181.0,,,,-3749.0,12.0
小倉,2,12,グラディオール,リオンディーズ,-70.0,-2276.0,-1403.0,-2090.0,-878.0,999.0,,,-5718.0,15.0
小倉,2,13,フェンネル,ディスクリートキャット,378.0,657.0,1987.0,51.0,2587.0,2361.0,,,8021.0,3.0
小倉,2,14,ディアーモルタル,ブリックスアンドモルタル,-765.0,718.0,-744.0,-27.0,-1603.0,-2201.0,,,-4622.0,13.0
小倉,2,15,ハヤテノオジョー,シルバーステート,-670.0,-1281.0,2587.0,-462.0,-97.0,1278.0,,,1355.0,8.0
小倉,2,16,エコロアビス,ロジャーバローズ,-698.0,-1022.0,-68.0,-9.0,-516.0,-2860.0,,,-5173.0,14.0
小倉,2,17,フルフィルメント,ベンバトル,212.0,1307.0,1574.0,435.0,130.0,286.0,,,3944.0,6.0
小倉,3,1,カジカライズ,シルバーステート,-670.0,109.0,-2374.0,-664.0,-97.0,1278.0,-207.0,,-2625.0,12.0
小倉,3,2,アルヘンティニータ,Constitution,428.0,813.0,382.0,0.0,232.0,790.0,124.0,,2769.0,4.0
小倉,3,3,マオノクラッシュ,リアルインパクト,5.0,-646.0,-967.0,-1334.0,-163.0,-248.0,796.0,,-2557.0,11.0
小倉,3,4,イチトゼロノアイダ,サンダースノー,440.0,1139.0,3648.0,285.0,2727.0,2869.0,2652.0,,13760.0,2.0
小倉,3,5,グッドヴァイブス,シュヴァルグラン,-365.0,-1907.0,-1904.0,-795.0,-886.0,-953.0,,,-6810.0,13.0
小倉,3,6,シャーンゴッセ,イスラボニータ,103.0,-74.0,-33.0,1218.0,2310.0,2721.0,594.0,,6839.0,3.0
小倉,3,7,スターチスブーケ,Practical Joke,163.0,431.0,-234.0,598.0,-372.0,99.0,583.0,,1268.0,6.0
小倉,3,8,マカニ,ルヴァンスレーヴ,-97.0,5699.0,9332.0,2153.0,8101.0,,,,25188.0,1.0
小倉,3,9,レネネト,American Pharoah,151.0,358.0,152.0,588.0,1130.0,138.0,211.0,,2728.0,5.0
小倉,3,10,エコロカディス,Global Campaign,,,,,,,,,,
小倉,3,11,クインズシフォン,デクラレーションオブウォー,819.0,323.0,-1216.0,-594.0,554.0,1075.0,-130.0,,831.0,8.0
小倉,3,12,ヨーグルトナン,ダンカーク,-276.0,-531.0,-40.0,-883.0,-357.0,-120.0,-79.0,,-2286.0,10.0
小倉,3,13,エコロレオナ,City of Light,-79.0,-299.0,-429.0,-103.0,-319.0,-174.0,-80.0,,-1483.0,9.0
小倉,3,14,オコジュ,ロゴタイプ,-269.0,1499.0,11.0,1745.0,-1472.0,-354.0,,,1160.0,7.0
小倉,4,1,タガノバルコス,キタサンブラック,-141.0,122.0,689.0,2859.0,157.0,1362.0,1569.0,,6617.0,2.0
小倉,4,2,バラジ,ヴァンセンヌ,,,,,,,,,,
小倉,4,3,アドアプローズ,ジャングルポケット,,,,,,,,,,
小倉,4,4,フォルガイル,レイデオロ,-572.0,2847.0,-271.0,208.0,-234.0,,,,1978.0,6.0
小倉,4,5,ダスク,シニスターミニスター,594.0,2541.0,-224.0,-465.0,171.0,5699.0,1847.0,,10163.0,1.0
小倉,4,6,アポロプラネット,リオンディーズ,-70.0,-2276.0,4.0,-1511.0,8.0,999.0,-1725.0,,-4571.0,9.0
小倉,4,7,バルサムノート,モーリス,-220.0,-707.0,-74.0,-1986.0,-677.0,-4301.0,451.0,,-7514.0,10.0
小倉,4,8,ブランフォルテ,シルバーステート,-670.0,-1281.0,-752.0,874.0,-176.0,1278.0,1907.0,,1180.0,7.0
小倉,4,9,ボエーム,アニマルキングダム,1080.0,608.0,122.0,0.0,518.0,2169.0,-674.0,,3823.0,5.0
小倉,4,10,パーセルペーパー,ロージズインメイ,-13.0,18.0,-136.0,-334.0,-309.0,-296.0,-285.0,,-1355.0,8.0
小倉,4,11,ヴォンヌヴォー,ドレフォン,-170.0,1595.0,-551.0,-526.0,-331.0,3246.0,2395.0,,5658.0,4.0
小倉,4,12,ディベルティスマン,キズナ,-818.0,2090.0,1110.0,622.0,1967.0,1509.0,-374.0,,6106.0,3.0
小倉,5,1,カフジマリボー,ハービンジャー,16.0,240.0,-1765.0,-654.0,-1583.0,-403.0,,,-4149.0,7.0
小倉,5,2,ラルス,シルバーステート,-670.0,219.0,2587.0,-462.0,277.0,1278.0,,,3229.0,2.0
小倉,5,3,マテンロウプリンス,リオンリオン,,,,,,,,,,
小倉,5,4,オモイヲノセテ,ベンバトル,212.0,-25.0,1574.0,727.0,130.0,,,,2618.0,3.0
小倉,5,5,レットフィールマン,フィエールマン,88.0,567.0,2095.0,2611.0,876.0,1515.0,,,7752.0,1.0
小倉,5,6,マーゴットショット,ダノンスマッシュ,-68.0,-140.0,-731.0,-1120.0,-1181.0,,,,-3240.0,6.0
小倉,5,7,メイショウハクレイ,サトノダイヤモンド,-652.0,-577.0,-2004.0,-2260.0,-488.0,-1050.0,,,-7031.0,8.0
小倉,5,8,ハナコトバ,ラブリーデイ,-230.0,833.0,1132.0,131.0,-343.0,-545.0,,,978.0,5.0
小倉,5,9,エイシンウィスパー,ルーラーシップ,-425.0,-411.0,-1112.0,-87.0,-4162.0,-959.0,,,-7156.0,9.0
小倉,5,10,アンジュドジョワ,キタサンブラック,-141.0,-495.0,958.0,-143.0,499.0,1362.0,,,2040.0,4.0
小倉,6,1,ベルトナリテ,サトノダイヤモンド,-652.0,1095.0,-2004.0,-2260.0,-488.0,-1050.0,,,-5359.0,11.0
小倉,6,2,チェンドル,アルアイン,-417.0,-1478.0,-138.0,-2430.0,-2008.0,-660.0,-1144.0,,-8275.0,12.0
小倉,6,3,ムスクレスト,コントレイル,238.0,-394.0,131.0,-419.0,-620.0,-311.0,,,-1375.0,6.0
小倉,6,4,アスコットダンス,モズアスコット,572.0,3811.0,3755.0,2625.0,3044.0,1792.0,-1692.0,,13907.0,1.0
小倉,6,5,レジェルテ,シュヴァルグラン,-365.0,-789.0,-163.0,80.0,-1241.0,-886.0,874.0,,-2490.0,8.0
小倉,6,6,ナムラライラック,ダノンスマッシュ,-68.0,-1092.0,-731.0,-1120.0,-1181.0,,,,-4192.0,10.0
小倉,6,7,ショウナンライラ,サートゥルナーリア,-296.0,-10.0,28.0,-3016.0,-2737.0,-2661.0,-105.0,,-8797.0,14.0
小倉,6,8,セリエンクーニゲン,Kingman,136.0,-136.0,-1107.0,-750.0,-159.0,-829.0,-369.0,,-3214.0,9.0
小倉,6,9,タマリスペクト,カリフォルニアクローム,782.0,2027.0,823.0,1522.0,-694.0,2271.0,-314.0,,6417.0,2.0
小倉,6,10,パーシャングレー,Dark Angel,,,,,,,,,,
小倉,6,11,ギオンバヤシ,ミッキーアイル,1094.0,518.0,2567.0,770.0,194.0,982.0,,,6125.0,3.0
小倉,6,12,ミュークトーマス,オルフェーヴル,832.0,1462.0,-238.0,686.0,505.0,614.0,282.0,,4143.0,4.0
小倉,6,13,ナムラオリガミ,アルアイン,-417.0,-1478.0,-138.0,-2430.0,-2008.0,-660.0,-1144.0,,-8275.0,12.0
小倉,6,14,オックスアイ,ダノンプレミアム,93.0,248.0,1702.0,-1725.0,987.0,-998.0,,,307.0,5.0
小倉,6,15,ハイラブエナン,ウォータービルド,,,,,,,,,,
小倉,6,16,チッタデラモーレ,アメリカンペイトリオット,1102.0,-1521.0,867.0,-1602.0,-622.0,829.0,-815.0,,-1762.0,7.0
小倉,7,1,パーリーラスター,モーリス,-220.0,-2563.0,-2595.0,-1526.0,-1321.0,-4301.0,451.0,,-12075.0,14.0
