場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,リスペクトライト,石神深道,94.0,97.0,75.0,86.0,81.0,,86.6,14.0
中山,1,2,コブラツイスト,菊沢一樹,102.0,115.0,108.0,112.0,108.0,,109.0,1.0
中山,1,3,ポルタシャーンス,舟山瑠泉,,,,,,,,
中山,1,4,ラスエル,杉原誠人,103.0,95.0,93.0,98.0,103.0,,98.4,8.0
中山,1,5,エルドラド,原田和真,76.0,57.0,95.0,119.0,90.0,,87.4,13.0
中山,1,6,シュピラー,菅原明良,96.0,104.0,102.0,104.0,99.0,,101.0,4.0
中山,1,7,アイビーキラリ,原優介　,99.0,84.0,102.0,96.0,95.0,,95.2,11.0
中山,1,8,カンレイスター,富田暁　,66.0,97.0,96.0,88.0,93.0,,88.0,12.0
中山,1,9,ジョリュウジャンシ,嶋田純次,93.0,99.0,95.0,101.0,97.0,,97.0,9.0
中山,1,10,ベアハンドキャッチ,荻野極　,131.0,97.0,101.0,109.0,92.0,,106.0,2.0
中山,1,11,ニンジャトットリ,木幡育也,75.0,114.0,99.0,107.0,106.0,,100.2,5.0
中山,1,12,ナムラパピ,木幡初也,109.0,93.0,93.0,98.0,102.0,,99.0,7.0
中山,1,13,ドライヴトウショウ,内田博幸,97.0,97.0,96.0,99.0,94.0,,96.6,10.0
中山,1,14,ジャガーライズ,三浦皇成,103.0,108.0,104.0,101.0,104.0,,104.0,3.0
中山,1,15,メイショウオタモイ,遠藤汰月,,,,,,,,
中山,1,16,メインテーマ,丹内祐次,97.0,102.0,100.0,98.0,104.0,,100.2,5.0
中山,2,1,ブルーサーマル,内田博幸,97.0,97.0,96.0,83.0,94.0,,93.4,10.0
中山,2,2,ケイツーリーブル,津村明秀,102.0,105.0,100.0,96.0,99.0,,100.4,6.0
中山,2,3,ノーブルクラウド,西村淳也,85.0,98.0,97.0,100.0,98.0,,95.6,9.0
中山,2,4,アーティラリー,菊沢一樹,102.0,115.0,108.0,106.0,108.0,,107.8,1.0
中山,2,5,アルティソナンテ,丹内祐次,97.0,102.0,100.0,107.0,104.0,,102.0,3.0
中山,2,6,ティルベリー,マーカン,,,,,,,,
