,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,6.0,,73.0,,,79.0,32.0,47.0,,,10.0,19.0,9.0,14.0,4.0,,8.0,15.0,,,,47.0,,32.0,
2022,4.0,2.0,80.0,,1.0,85.0,32.0,54.0,,,17.0,21.0,6.0,15.0,5.0,,8.0,14.0,1.0,2.0,,53.0,1.0,32.0,
2023,6.0,2.0,85.0,,1.0,92.0,33.0,60.0,,,18.0,23.0,7.0,15.0,3.0,3.0,9.0,15.0,3.0,,,57.0,2.0,34.0,
2024,13.0,3.0,104.0,7.0,1.0,112.0,45.0,75.0,,,23.0,30.0,6.0,15.0,9.0,12.0,4.0,21.0,3.0,,,74.0,8.0,38.0,
2025,11.0,1.0,87.0,5.0,,94.0,34.0,65.0,,,12.0,15.0,10.0,21.0,9.0,9.0,8.0,15.0,2.0,,,63.0,5.0,31.0,
