,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2024,1.0,,40.0,,,41.0,23.0,18.0,,,14.0,14.0,4.0,2.0,5.0,1.0,,1.0,,,,32.0,,9.0,
2025,2.0,,47.0,,,49.0,18.0,31.0,,,5.0,12.0,5.0,11.0,1.0,4.0,7.0,4.0,,,,38.0,,11.0,
