場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1200,良,1,ゴールドハンマー,3歳,横山典弘,村田一誠,,,,短距離,右回り,,Lv2 ,482,,
中山,1,未勝利,ダート,1200,良,2,ラヴィーズドリーム,3歳,松岡正海,伊藤伸一,差し,0.0,0.0,短距離,右回り,,Lv2 ,442,,
中山,1,未勝利,ダート,1200,良,3,マンゲタック,3歳,北村宏司,古賀慎明,逃げ,,,短距離,右回り,,Lv2 ,454,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,4,ダノンリュラ,3歳,田辺裕信,菊沢隆徳,先行,,,短距離,右回り,,Lv2 ,448,,距離短縮
中山,1,未勝利,ダート,1200,良,5,パラサイコロジー,3歳,戸崎圭太,新開幸一,先行,,,短距離,右回り,,Lv2 ,466,,距離短縮
中山,1,未勝利,ダート,1200,良,6,チュンビーム,3歳,小林美駒,深山雅史,先行,,,短距離,右回り,,Lv2 ,448,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,7,ロッカバイベイビー,3歳,小林脩斗,伊藤圭三,差し,,0.0,短距離,右回り,,Lv2 ,446,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,8,スプリット,3歳,横山和生,小西一男,先行,,0.0,短距離,右回り,,Lv2 ,436,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,9,モリオン,3歳,石田拓郎,尾形和幸,,,,短距離,右回り,,Lv2 ,416,,
中山,1,未勝利,ダート,1200,良,10,ラインアルテミス,3歳,長浜鴻緒,武藤善則,差し,,,短距離,右回り,,Lv2 ,536,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,11,ロッキンミー,3歳,佐藤翔馬,杉浦宏昭,先行,50.0,50.0,短距離,右回り,,Lv2 ,434,,
中山,1,未勝利,ダート,1200,良,12,イクアンロー,3歳,岩部純二,加藤征弘,先行,0.0,0.0,短距離,右回り,,Lv2 ,424,,距離短縮
中山,1,未勝利,ダート,1200,良,13,サツキレジーナ,3歳,小林凌大,石栗龍彦,追込,0.0,0.0,短距離,右回り,,Lv2 ,426,休明2走,
中山,1,未勝利,ダート,1200,良,14,ベルトネ,3歳,木幡巧也,牧光二,先行,100.0,100.0,短距離,右回り,,Lv2 ,494,連闘,
中山,1,未勝利,ダート,1200,良,15,バースフラワー,3歳,三浦皇成,小手川準,逃げ,50.0,50.0,短距離,右回り,,Lv2 ,434,,
中山,1,未勝利,ダート,1200,良,16,スターランウェイ,3歳,斎藤新,斎藤誠,先行,100.0,100.0,短距離,右回り,,Lv2 ,442,,
中山,2,未勝利,ダート,1800,良,1,レヴァントリ,3歳,丹内祐次,大和田成,先行,0.0,0.0,中距離,右回り,,Lv3 ,480,,
中山,2,未勝利,ダート,1800,良,2,トラストモアリズム,3歳,荻野極,高橋文雅,追込,0.0,0.0,中距離,右回り,,Lv3 ,420,,
中山,2,未勝利,ダート,1800,良,3,コンストラクション,3歳,石神深道,和田正一,,,,中距離,右回り,,Lv3 ,462,,
中山,2,未勝利,ダート,1800,良,4,ユガフ,3歳,柴田大知,和田雄二,追込,0.0,0.0,中距離,右回り,,Lv3 ,486,,
中山,2,未勝利,ダート,1800,良,5,チャールズテソーロ,3歳,横山琉人,武市康男,追込,,,中距離,右回り,,Lv3 ,452,,距離短縮
中山,2,未勝利,ダート,1800,良,6,コスモインディ,3歳,野中悠太,武市康男,追込,,,中距離,右回り,,Lv3 ,420,,
中山,2,未勝利,ダート,1800,良,7,ジーティーブライト,3歳,丸田恭介,宗像義忠,差し,,,中距離,右回り,,Lv3 ,488,休明初戦,
中山,2,未勝利,ダート,1800,良,8,ライズトゥザトップ,3歳,木幡巧也,牧光二,先行,0.0,,中距離,右回り,,Lv3 ,490,,距離延長
中山,2,未勝利,ダート,1800,良,9,フォアファン,3歳,原田和真,松山将樹,追込,,,中距離,右回り,,Lv3 ,496,,
中山,2,未勝利,ダート,1800,良,10,ネバーランドリーム,3歳,小林美駒,尾形和幸,先行,0.0,,中距離,右回り,,Lv3 ,418,,距離延長
中山,2,未勝利,ダート,1800,良,11,オブシディアーナ,3歳,菅原明良,国枝栄,先行,0.0,0.0,中距離,右回り,,Lv3 ,472,休明2走,
中山,2,未勝利,ダート,1800,良,12,セラード,3歳,石田拓郎,佐藤吉勝,追込,0.0,0.0,中距離,右回り,,Lv3 ,438,,
中山,2,未勝利,ダート,1800,良,13,アミラジオネ,3歳,江田照男,西田雄一,追込,,,中距離,右回り,,Lv3 ,470,,距離延長
中山,2,未勝利,ダート,1800,良,14,ロンパイア,3歳,戸崎圭太,尾関知人,追込,66.66666666666666,66.66666666666666,中距離,右回り,,Lv3 ,474,,
中山,2,未勝利,ダート,1800,良,15,レインボーギフト,3歳,長浜鴻緒,根本康広,追込,0.0,0.0,中距離,右回り,,Lv3 ,468,休明2走,
中山,2,未勝利,ダート,1800,良,16,オキョンピー,3歳,佐々木大,高柳瑞樹,差し,0.0,0.0,中距離,右回り,,Lv3 ,440,,
中山,3,未勝利,ダート,1800,良,1,アルデツヨシ,3歳,江田照男,田中剛,追込,,0.0,中距離,右回り,,Lv3 ,480,休明初戦,距離延長
中山,3,未勝利,ダート,1800,良,2,ブランディストック,3歳,キング,辻哲英,差し,,,中距離,右回り,,Lv3 ,492,,距離延長
中山,3,未勝利,ダート,1800,良,3,シバノストムキット,3歳,佐藤翔馬,大和田成,先行,0.0,0.0,中距離,右回り,,Lv3 ,476,休明2走,距離延長
中山,3,未勝利,ダート,1800,良,4,ガイ,3歳,菅原明良,高木登,追込,0.0,0.0,中距離,右回り,,Lv3 ,462,休明2走,
中山,3,未勝利,ダート,1800,良,5,パワーオブドリーム,3歳,石川裕紀,上原佑紀,追込,0.0,0.0,中距離,右回り,,Lv3 ,482,連闘,
中山,3,未勝利,ダート,1800,良,6,バブルギャラクシー,3歳,菊沢一樹,清水英克,差し,0.0,,中距離,右回り,,Lv3 ,464,休明2走,距離延長
中山,3,未勝利,ダート,1800,良,7,ダブルメッセージ,3歳,石神深道,和田正一,差し,0.0,0.0,中距離,右回り,,Lv3 ,478,,
中山,3,未勝利,ダート,1800,良,8,フィンガーダンシン,3歳,原優介,萱野浩二,,,,中距離,右回り,,Lv3 ,506,,
中山,3,未勝利,ダート,1800,良,9,ラブリーウィザード,3歳,長浜鴻緒,小笠倫弘,先行,0.0,0.0,中距離,右回り,,Lv3 ,444,,距離延長
中山,3,未勝利,ダート,1800,良,10,チンプンカンプン,3歳,柴田大知,奥平雅士,先行,0.0,0.0,中距離,右回り,,Lv3 ,472,,
中山,3,未勝利,ダート,1800,良,11,マジックスクロール,3歳,丸田恭介,石毛善彦,差し,,,中距離,右回り,,Lv3 ,456,,距離短縮
中山,3,未勝利,ダート,1800,良,12,キタノブレイク,3歳,丹内祐次,本間忍,差し,0.0,0.0,中距離,右回り,,Lv3 ,478,,
中山,3,未勝利,ダート,1800,良,13,ラブリールチア,3歳,荻野極,高橋文雅,先行,,50.0,中距離,右回り,,Lv3 ,522,,距離延長
中山,3,未勝利,ダート,1800,良,14,ノメンターノ,3歳,野中悠太,武市康男,追込,0.0,0.0,中距離,右回り,,Lv3 ,434,,
中山,3,未勝利,ダート,1800,良,15,トーセンビギン,3歳,内田博幸,田村康仁,追込,,,中距離,右回り,,Lv3 ,468,休明3走,距離延長
中山,3,未勝利,ダート,1800,良,16,ナックシュバリエ,3歳,大野拓弥,杉浦宏昭,追込,0.0,0.0,中距離,右回り,,Lv3 ,496,休明2走,
中山,4,未勝利,障害,2880,良,1,テンメジャーガール,5歳以上,小野寺祐,高柳大輔,先行,50.0,,長距離,右回り,,,506,,
中山,4,未勝利,障害,2880,良,2,アルカンサス,5歳以上,土田真翔,土田稔,追込,0.0,,長距離,右回り,,,490,,
中山,4,未勝利,障害,2880,良,3,ジオフロント,5歳以上,小牧加矢,清水久詞,先行,,,長距離,右回り,,,472,,距離短縮
中山,4,未勝利,障害,2880,良,4,モーソンピーク,5歳以上,五十嵐雄,国枝栄,先行,,,長距離,右回り,,,512,休明2走,距離延長
中山,4,未勝利,障害,2880,良,5,グルーヴビート,5歳以上,中村将之,中村直也,追込,,,長距離,右回り,,,490,休明2走,距離延長
中山,4,未勝利,障害,2880,良,6,サラフィエル,5歳以上,伴啓太,鈴木慎太,差し,,,長距離,右回り,,,454,休明初戦,距離延長
中山,4,未勝利,障害,2880,良,7,フォルコメン,5歳以上,石神深一,森一誠,先行,,,長距離,右回り,,,522,休明初戦,距離延長
