場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中山,1,未勝利,ダート,1200,重,1,アルビオンライズ,2歳,ミシェル,和田正一,先行,100.0,100.0,短距離,右回り,ダ道悪,Lv2 ,ミッキーアイル,,,1,A,12.0,1.0,12.0,1.0,34.9,1.0,38.9,6.0,C,,,,
中山,1,未勝利,ダート,1200,重,2,トパーズヘッド,2歳,菅原隆一,佐藤吉勝,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,クリソベリル,,,13,E,13.0,6.0,13.0,5.0,36.5,5.0,38.3,5.0,C,,,,
中山,1,未勝利,ダート,1200,重,3,アンミツ,2歳,小林美駒,杉山佳明,先行,,,短距離,右回り,ダ道悪,Lv2 ,タリスマニック,,,6,D,13.3,9.0,13.3,8.0,,,,,C,,,,
中山,1,未勝利,ダート,1200,重,4,リコルディオーロ,2歳,佐藤翔馬,伊藤圭三,差し,,0.0,短距離,右回り,ダ道悪,Lv2 ,ゴールドドリーム,,,3,C,12.8,4.0,13.4,9.0,36.4,4.0,37.7,3.0,D,B,,,
中山,1,未勝利,ダート,1200,重,5,コウソクレムリア,2歳,黛弘人,武藤善則,差し,,,短距離,右回り,ダ道悪,Lv2 ,ジャンダルム,休明初戦,距離短縮,5,D,13.0,6.0,13.0,5.0,,,,,C,B,,,
中山,1,未勝利,ダート,1200,重,6,クリアマインド,2歳,原優介,高柳瑞樹,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,ディーマジェスティ,,,10,E,13.6,11.0,13.6,11.0,38.9,,37.9,4.0,C,,,,
中山,1,未勝利,ダート,1200,重,7,ヴァンデエス,2歳,杉原誠人,中舘英二,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,ミッキーアイル,休明初戦,,12,E,12.5,2.0,12.5,2.0,35.7,2.0,39.4,,B,B,,,
中山,1,未勝利,ダート,1200,重,8,スヴァラ,2歳,原田和真,栗田徹,追込,,,短距離,右回り,ダ道悪,Lv2 ,マテラスカイ,,,9,E,14.0,13.0,14.0,13.0,,,,,B,,,,
中山,1,未勝利,ダート,1200,重,9,アイビーカイロス,2歳,木幡巧也,牧光二,差し,,0.0,短距離,右回り,ダ道悪,Lv2 ,Maximus Mischief,,,4,C,12.8,4.0,12.8,4.0,37.3,6.0,39.1,,C,,,,
中山,1,未勝利,ダート,1200,重,10,ハイトラクション,2歳,長浜鴻緒,中舘英二,差し,0.0,,短距離,右回り,ダ道悪,Lv2 ,フォーウィールドライブ,休明初戦,距離短縮,7,D,13.1,8.0,13.1,7.0,37.5,,39.5,,B,C,,,
中山,1,未勝利,ダート,1200,重,11,ハクタカ,2歳,内田博幸,和田雄二,追込,,,短距離,右回り,ダ道悪,Lv2 ,イスラボニータ,休明初戦,距離短縮,11,E,13.6,11.0,13.6,11.0,,,,,B,,,,
