場所,R,クラス,種別,距離,馬場状態,レースレベル,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中山,5,新馬,芝,1200,良(暫定),,10,サムハラ,2歳,石田拓郎,新開幸一,短距離,右回り,,サートゥルナーリア,,,5,D,,,,,,,,,,,,,
中山,5,新馬,芝,1200,良(暫定),,11,クォーツテソーロ,2歳,舟山瑠泉,奥平雅士,短距離,右回り,,ダノンバラード,,,13,E,,,,,,,,,,,,,
中山,5,新馬,芝,1200,良(暫定),,12,ニシノセイドウ,2歳,津村明秀,伊藤大士,短距離,右回り,,リーチザクラウン,,,6,D,,,,,,,,,,,,,
中山,5,新馬,芝,1200,良(暫定),,13,アンジェラス,2歳,横山和生,上原佑紀,短距離,右回り,,ロードカナロア,,,1,B,,,,,,,,,,,,,
中山,5,新馬,芝,1200,良(暫定),,14,ミヤカグラ,2歳,菊沢一樹,田村康仁,短距離,右回り,,イスラボニータ,,,14,E,,,,,,,,,,,,,
中山,5,新馬,芝,1200,良(暫定),,15,ノーブルブロウ,2歳,菅原明良,中川公成,短距離,右回り,,レッドファルクス,,,10,D,,,,,,,,,,,,,
中山,5,新馬,芝,1200,良(暫定),,16,ミルトハーバー,2歳,横山琉人,鈴木慎太,短距離,右回り,,レイデオロ,,,4,D,,,,,,,,,,,,,
中山,6,自己条件,ダート,1200,良(暫定),,1,カリヨンアヴォン,2歳,マーカン,勢司和浩,短距離,右回り,,ルヴァンスレーヴ,休明初戦,,1,A,12.3,3.0,12.3,2.0,35.7,,37.3,1.0,C,,,,
中山,6,自己条件,ダート,1200,良(暫定),,2,ルクスレイモンド,2歳,荻野極,上原佑紀,短距離,右回り,,ヘニーヒューズ,,距離延長,2,B,12.6,4.0,12.6,4.0,35.4,1.0,37.6,2.0,D,C,,,
中山,6,自己条件,ダート,1200,良(暫定),,3,クイーンレグナント,2歳,舟山瑠泉,嘉藤貴行,短距離,右回り,,タワーオブロンドン,,,3,B,11.7,1.0,12.0,1.0,35.6,3.0,37.9,,B,C,C,,
中山,6,自己条件,ダート,1200,良(暫定),,4,ジャメビュ,2歳,遠藤汰月,佐藤吉勝,短距離,右回り,,ダノンレジェンド,休明初戦,距離短縮,6,E,13.3,5.0,13.3,5.0,,,,,C,B,,,
中山,6,自己条件,ダート,1200,良(暫定),,5,ランスオブキング,2歳,石橋脩,本田優,短距離,右回り,,ベストウォーリア,,,4,C,12.2,2.0,12.5,3.0,35.4,1.0,37.7,3.0,C,C,C,,
中山,6,自己条件,ダート,1200,良(暫定),,6,イッツソーブライト,2歳,嶋田純次,南田美知,短距離,右回り,,ストーミーシー,連闘,距離短縮,5,E,14.0,6.0,14.0,6.0,37.9,,39.4,,C,,,,
中山,7,自己条件,芝,2500,良(暫定),,1,ミクニインスパイア,3歳,丹内祐次,林徹,長距離,右回り,,アドマイヤマーズ,休明初戦,距離延長,3,B,12.8,2.0,12.8,1.0,36.1,3.0,33.0,1.0,C,C,C,B,B
中山,7,自己条件,芝,2500,良(暫定),,2,ヴァイザーバルコ,5歳以上,丸田恭介,水野貴広,長距離,右回り,,ゴールドシップ,休明2走,距離短縮,5,D,13.7,11.0,13.8,8.0,38.3,,34.3,,D,C,C,B,C
中山,7,自己条件,芝,2500,良(暫定),,3,バーケンヘッド,3歳,石神深道,武井亮,長距離,右回り,,アドマイヤマーズ,,距離短縮,7,D,12.8,2.0,13.4,6.0,36.4,5.0,33.0,1.0,C,B,C,,C
中山,7,自己条件,芝,2500,良(暫定),,4,プルミエソルティ,3歳,横山武史,斎藤誠,長距離,右回り,,レイデオロ,休明3走,距離延長,4,C,13.1,8.0,13.1,4.0,36.0,2.0,34.0,5.0,B,C,C,B,C
中山,7,自己条件,芝,2500,良(暫定),,5,サトノソティラス,3歳,丸山元気,池江泰寿,長距離,右回り,,サトノダイヤモンド,休明2走,距離短縮,2,B,12.8,2.0,13.2,5.0,36.3,4.0,33.9,4.0,B,C,D,C,B
中山,7,自己条件,芝,2500,良(暫定),,6,ハイラント,4歳,北村宏司,伊藤大士,長距離,右回り,,バゴ,休明2走,距離短縮,9,D,12.7,1.0,13.9,9.0,37.9,,34.5,,D,C,C,C,C
中山,7,自己条件,芝,2500,良(暫定),,7,ソワドリヨン,5歳以上,舟山瑠泉,古賀慎明,長距離,右回り,,ハーツクライ,休明3走,距離延長,10,D,13.1,8.0,14.1,10.0,39.1,,33.5,3.0,C,B,C,C,C
中山,7,自己条件,芝,2500,良(暫定),,8,フィーリウス,3歳,マーカン,手塚貴久,長距離,右回り,,キタサンブラック,休明初戦,距離延長,1,B,12.8,2.0,12.8,1.0,35.4,1.0,35.1,,C,C,C,C,B
中山,7,自己条件,芝,2500,良(暫定),,9,エコロレイズ,4歳,菅原明良,岩戸孝樹,長距離,右回り,,アメリカンペイトリオット,,距離延長,6,D,12.8,2.0,13.4,6.0,37.4,,34.1,,B,D,C,C,C
中山,7,自己条件,芝,2500,良(暫定),,10,オールマイデイズ,5歳以上,荻野極,矢嶋大樹,長距離,右回り,,リアルスティール,休明2走,距離延長,8,D,12.8,2.0,13.0,3.0,37.3,,37.4,,C,C,C,D,B
中山,7,自己条件,芝,2500,良(暫定),,11,キャネル,4歳,内田博幸,手塚貴久,長距離,右回り,,ブリックスアンドモルタル,休明2走,距離延長,11,E,13.1,8.0,14.2,11.0,37.5,,37.5,,C,C,C,D,C
中山,8,自己条件,ダート,1200,良(暫定),,1,ウォルラス,5歳以上,江田照男,中川公成,短距離,右回り,,イスラボニータ,休明2走,距離短縮,9,D,12.6,16.0,13.7,12.0,35.3,8.0,36.3,5.0,E,A,C,C,D
中山,8,自己条件,ダート,1200,良(暫定),,2,テセラリアン,4歳,菅原明良,鈴木慎太,短距離,右回り,,リアルスティール,休明初戦,距離短縮,2,C,11.8,2.0,13.8,13.0,36.3,,35.6,1.0,B,B,C,D,C
中山,8,自己条件,ダート,1200,良(暫定),,3,ネイリッカ,5歳以上,石田拓郎,和田勇介,短距離,右回り,,メイショウボーラー,休明初戦,距離短縮,16,E,12.4,14.0,,,37.1,,39.7,,,C,B,C,B
中山,8,自己条件,ダート,1200,良(暫定),,4,ショウナンハクウン,5歳以上,荻野極,大竹正博,短距離,右回り,,ダイワメジャー,休明初戦,,4,C,12.1,9.0,12.1,2.0,34.8,3.0,36.5,8.0,C,C,C,C,B
中山,8,自己条件,ダート,1200,良(暫定),,5,ズバットマサムネ,4歳,荻野琢真,杉山佳明,短距離,右回り,,キンシャサノキセキ,,,7,D,12.0,6.0,12.6,5.0,35.0,4.0,36.7,,C,C,C,D,B
中山,8,自己条件,ダート,1200,良(暫定),,6,デビッドテソーロ,4歳,柴田大知,田中剛,短距離,右回り,,スワーヴリチャード,休明3走,距離短縮,12,E,12.3,11.0,13.4,10.0,35.7,,36.4,7.0,B,B,B,B,B
中山,8,自己条件,ダート,1200,良(暫定),,7,レッドバレンティア,5歳以上,舟山瑠泉,矢嶋大樹,短距離,右回り,,リオンディーズ,休明初戦,,15,E,12.3,11.0,13.5,11.0,,,,,D,B,C,D,C
中山,8,自己条件,ダート,1200,良(暫定),,8,バロン,4歳,長浜鴻緒,手塚貴久,短距離,右回り,,ロードカナロア,休明初戦,,8,D,12.5,15.0,12.5,4.0,35.4,,36.2,3.0,D,C,B,D,D
中山,8,自己条件,ダート,1200,良(暫定),,9,ホワイトターフ,5歳以上,上里直汰,清水英克,短距離,右回り,,ゴールドシップ,,,13,E,11.8,2.0,12.9,8.0,34.7,1.0,37.6,,D,B,E,E,C
中山,8,自己条件,ダート,1200,良(暫定),,10,ヴェナートル,3歳,武藤雅,武藤善則,短距離,右回り,,アルアイン,,距離延長,10,D,11.9,5.0,12.9,8.0,,,,,B,D,D,D,C
中山,8,自己条件,ダート,1200,良(暫定),,11,タリエシン,5歳以上,石神深道,金成貴史,短距離,右回り,,キンシャサノキセキ,休明初戦,距離短縮,11,D,12.1,9.0,13.9,14.0,35.1,5.0,37.5,,E,B,C,D,B
中山,8,自己条件,ダート,1200,良(暫定),,12,ヴィクトリーロード,5歳以上,菊沢一樹,畠山吉宏,短距離,右回り,,ロードカナロア,休明2走,距離短縮,14,E,12.3,11.0,14.1,15.0,36.2,,36.9,,B,B,B,D,D
中山,8,自己条件,ダート,1200,良(暫定),,13,アシャカトベ,3歳,横山武史,小笠倫弘,短距離,右回り,,ミスターメロディ,休明初戦,,1,B,12.0,6.0,12.0,1.0,35.2,7.0,35.9,2.0,D,C,D,D,D
中山,8,自己条件,ダート,1200,良(暫定),,14,ロサンゼルス,4歳,丹内祐次,伊藤圭三,短距離,右回り,,カリフォルニアクローム,休明3走,距離短縮,5,D,11.8,2.0,12.7,7.0,35.1,5.0,36.3,5.0,C,B,D,C,C
中山,8,自己条件,ダート,1200,良(暫定),,15,ピコアーガイル,4歳,北村宏司,伊藤大士,短距離,右回り,,Justify,休明2走,,6,D,11.5,1.0,12.3,3.0,,,,,D,D,C,B,C
中山,8,自己条件,ダート,1200,良(暫定),,16,ジャスパーソレイユ,3歳,丸山元気,森秀行,短距離,右回り,,Mitole,休明3走,距離延長,3,C,12.0,6.0,12.6,5.0,34.7,1.0,36.2,3.0,C,D,B,C,B
中山,9,自己条件,芝,1200,良(暫定),,1,レオテミス,4歳,津村明秀,高柳大輔,短距離,右回り,,デクラレーションオブウォー,休明初戦,,6,D,11.9,3.0,12.6,8.0,34.6,,34.6,,D,C,B,D,C
中山,9,自己条件,芝,1200,良(暫定),,2,ヴィントミューレ,5歳以上,北村宏司,木村哲也,短距離,右回り,,オルフェーヴル,休明2走,,10,D,12.0,6.0,13.2,12.0,34.7,,34.3,,C,B,C,D,B
中山,9,自己条件,芝,1200,良(暫定),,3,パクスロマーナ,5歳以上,杉原誠人,加藤公太,短距離,右回り,,ネロ,休明3走,,8,D,11.9,3.0,12.3,4.0,34.4,,34.5,,B,B,B,C,C
中山,9,自己条件,芝,1200,良(暫定),,4,ソーダーンライト,3歳,横山武史,鹿戸雄一,短距離,右回り,,Too Darn Hot,休明初戦,,1,A,12.0,6.0,12.0,1.0,34.7,,34.2,5.0,D,D,C,C,C
中山,9,自己条件,芝,1200,良(暫定),,5,トーラスシャイン,4歳,丹内祐次,田中克典,短距離,右回り,,ファインニードル,,,9,D,11.7,1.0,12.5,6.0,34.0,3.0,34.7,,C,A,C,D,D
中山,9,自己条件,芝,1200,良(暫定),,6,ルーフ,5歳以上,石橋脩,清水久詞,短距離,右回り,,ダイワメジャー,,,7,D,12.0,6.0,12.8,10.0,34.9,,34.2,5.0,B,D,C,C,E
中山,9,自己条件,芝,1200,良(暫定),,7,ハートホイップ,5歳以上,横山琉人,蛯名利弘,短距離,右回り,,ジョーカプチーノ,休明2走,,12,E,12.0,6.0,12.7,9.0,34.3,5.0,34.4,,C,B,C,D,B
中山,9,自己条件,芝,1200,良(暫定),,8,スコーピオン,4歳,武藤雅,武藤善則,短距離,右回り,,ビッグアーサー,休明2走,距離延長,11,E,11.8,2.0,12.8,10.0,33.5,1.0,33.9,1.0,B,D,B,C,B
中山,9,自己条件,芝,1200,良(暫定),,9,シンバーシア,4歳,マーカン,萩原清,短距離,右回り,,ロードカナロア,休明2走,距離短縮,4,D,12.3,12.0,12.5,6.0,34.3,5.0,34.1,4.0,B,A,C,C,
中山,9,自己条件,芝,1200,良(暫定),,10,スピードオブライト,5歳以上,石川裕紀,相沢郁,短距離,右回り,,ロードカナロア,休明初戦,,5,D,11.9,3.0,12.2,2.0,33.6,2.0,35.0,,B,B,B,D,C
中山,9,自己条件,芝,1200,良(暫定),,11,トーセンエスクード,5歳以上,菊沢一樹,菊沢隆徳,短距離,右回り,,トーセンラー,休明3走,,2,C,12.1,11.0,12.2,2.0,34.1,4.0,34.0,2.0,C,E,C,D,D
中山,9,自己条件,芝,1200,良(暫定),,12,モジャーリオ,3歳,横山和生,斎藤誠,短距離,右回り,,リオンディーズ,,,3,C,12.0,6.0,12.4,5.0,35.0,,34.0,2.0,D,B,C,B,C
中山,10,自己条件,ダート,1800,良(暫定),,1,ゴールドアローン,4歳,横山武史,青木孝文,中距離,右回り,,ドレフォン,,距離延長,5,C,12.8,11.0,13.9,11.0,36.6,,37.4,,D,B,D,D,C
中山,10,自己条件,ダート,1800,良(暫定),,2,スペイドアン,4歳,マーカン,加藤士津,中距離,右回り,,カリフォルニアクローム,休明2走,距離延長,6,C,12.2,3.0,13.4,8.0,35.2,1.0,35.9,3.0,D,D,C,C,C
中山,10,自己条件,ダート,1800,良(暫定),,3,チュウワクリスエス,3歳,原田和真,栗田徹,中距離,右回り,,ルヴァンスレーヴ,休明初戦,,7,D,12.5,6.0,12.5,1.0,35.7,3.0,37.7,,C,A,B,D,D
中山,10,自己条件,ダート,1800,良(暫定),,4,プレイサーゴールド,5歳以上,荻野極,今野貞一,中距離,右回り,,シニスターミニスター,休明初戦,,14,E,12.4,5.0,13.8,10.0,37.1,,38.6,,D,B,D,C,C
中山,10,自己条件,ダート,1800,良(暫定),,5,クラウンシエンタ,4歳,丹内祐次,水野貴広,中距離,右回り,,パイロ,,,1,A,12.7,9.0,12.7,2.0,37.2,,35.4,1.0,C,D,C,C,C
中山,10,自己条件,ダート,1800,良(暫定),,6,ウィステリアリヴァ,5歳以上,石橋脩,小野次郎,中距離,右回り,,ロゴタイプ,休明3走,距離延長,9,D,12.0,2.0,13.2,6.0,35.8,6.0,36.9,8.0,D,E,C,B,C
