場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
東京,1,1,マドンナアスク,小林脩斗,-475.0,-1118.0,738.0,253.0,-313.0,,-915.0,5.0
東京,1,2,キタノオンザバス,上里直汰,-3.0,-504.0,893.0,-2460.0,1999.0,,-75.0,4.0
東京,1,3,スウェーバック,菅原隆一,-358.0,-973.0,-1433.0,-1384.0,-584.0,,-4732.0,11.0
東京,1,4,ジャメビュ,遠藤汰月,-7042.0,-7636.0,-6073.0,-7583.0,-6513.0,,-34847.0,15.0
東京,1,5,ノーブルティアラ,武藤雅　,-495.0,472.0,694.0,-555.0,-1793.0,,-1677.0,7.0
東京,1,6,スーパーガール,キング　,,,,,,,,
東京,1,7,ルージュリヴィエラ,横山和生,-694.0,-47.0,742.0,-264.0,-945.0,,-1208.0,6.0
東京,1,8,ファーストシーン,杉原誠人,-692.0,-309.0,-1224.0,281.0,-165.0,,-2109.0,8.0
東京,1,9,エイシンウィゾール,松岡正海,-1721.0,178.0,-2061.0,-1050.0,-2162.0,,-6816.0,12.0
東京,1,10,コスモエレジー,柴田大知,-2547.0,-542.0,-1013.0,-1918.0,-2875.0,,-8895.0,14.0
東京,1,11,チームユートピア,原優介　,345.0,-2246.0,-351.0,-1496.0,-369.0,,-4117.0,10.0
東京,1,12,ハングローズ,佐々木大,-1372.0,-258.0,-1647.0,1158.0,-834.0,,-2953.0,9.0
東京,1,13,ライヴマルガリータ,木幡巧也,1252.0,955.0,473.0,875.0,1522.0,,5077.0,1.0
東京,1,14,リワードシュテルン,横山典弘,160.0,418.0,969.0,-657.0,575.0,,1465.0,3.0
東京,1,15,スイープセレニティ,ルメール,1134.0,-197.0,-108.0,45.0,1062.0,,1936.0,2.0
東京,1,16,イヌボウノヒカリ,江田照男,-1596.0,1307.0,-3669.0,-2749.0,-1847.0,,-8554.0,13.0
東京,2,1,アヴァランチ,上里直汰,-3.0,-504.0,893.0,-2460.0,1999.0,,-75.0,8.0
東京,2,2,フローズンブーケ,杉原誠人,-692.0,-309.0,-1224.0,281.0,-165.0,,-2109.0,11.0
東京,2,3,タイキプレジール,長浜鴻緒,2239.0,-226.0,786.0,864.0,452.0,,4115.0,4.0
東京,2,4,シルバーアックス,横山典弘,160.0,418.0,969.0,-657.0,575.0,,1465.0,5.0
東京,2,5,ピコレーヴ,木幡巧也,1252.0,955.0,473.0,875.0,1522.0,,5077.0,3.0
東京,2,6,アジュアカレンツ,横山和生,-694.0,-47.0,742.0,-264.0,-945.0,,-1208.0,10.0
東京,2,7,ユイノカタリベ,木幡初也,-731.0,639.0,-950.0,-74.0,-1216.0,,-2332.0,12.0
東京,2,8,ジャスフォール,津村明秀,683.0,2377.0,-338.0,490.0,2338.0,,5550.0,2.0
東京,2,9,エンカウンターベイ,佐藤翔馬,-1272.0,-19.0,-188.0,1683.0,-173.0,,31.0,7.0
東京,2,10,フローライト,横山武史,-2171.0,-365.0,-2781.0,-1275.0,-2164.0,,-8756.0,15.0
東京,2,11,ステキサプライズ,遠藤汰月,-7042.0,-7636.0,-6073.0,-7583.0,-6513.0,,-34847.0,16.0
東京,2,12,ライヴギムレット,原優介　,345.0,-2246.0,-351.0,-1496.0,-369.0,,-4117.0,13.0
東京,2,13,ポッドシャンク,荻野極　,-50.0,796.0,1668.0,4139.0,2875.0,,9428.0,1.0
東京,2,14,サリーアン,黛弘人　,-572.0,413.0,1281.0,-114.0,-1101.0,,-93.0,9.0
東京,2,15,ソードスレイプニル,田辺裕信,591.0,-99.0,-541.0,102.0,735.0,,788.0,6.0
東京,2,16,タヤスロレンヌ,江田照男,-1596.0,1307.0,-3669.0,-2749.0,-1847.0,,-8554.0,14.0
東京,3,1,ユニベールクイーン,大野拓弥,427.0,-326.0,-724.0,1084.0,220.0,,681.0,6.0
東京,3,2,アオイミズホ,戸崎圭太,-427.0,330.0,-1758.0,-1200.0,-811.0,,-3866.0,13.0
東京,3,3,テンレディーゴー,吉田豊　,-42.0,-619.0,212.0,-266.0,-93.0,,-808.0,7.0
東京,3,4,デルマカイモン,江田照男,-1596.0,1307.0,-3669.0,-2749.0,-1847.0,,-8554.0,15.0
東京,3,5,チェストー,谷原柚希,353.0,-2525.0,-224.0,-853.0,-409.0,,-3658.0,12.0
東京,3,6,ロードクローザー,横山和生,-694.0,-47.0,742.0,-264.0,-945.0,,-1208.0,8.0
東京,3,7,ゴットタレント,杉原誠人,-692.0,-309.0,-1224.0,281.0,-165.0,,-2109.0,10.0
東京,3,8,トラヴィス,木幡巧也,1252.0,955.0,473.0,875.0,1522.0,,5077.0,2.0
東京,3,9,ザンテソーロ,原優介　,345.0,-2246.0,-351.0,-1496.0,-369.0,,-4117.0,14.0
東京,3,10,フクシマブリルハム,田辺裕信,591.0,-99.0,-541.0,102.0,735.0,,788.0,5.0
東京,3,11,チェイサー,石川裕紀,-315.0,-140.0,102.0,-186.0,-1450.0,,-1989.0,9.0
東京,3,12,トップオブザキング,丸田恭介,-563.0,-192.0,1148.0,1602.0,-530.0,,1465.0,4.0
東京,3,13,スーパーハイウェイ,佐々木大,-1372.0,-258.0,-1647.0,1158.0,-834.0,,-2953.0,11.0
東京,3,14,ゴールドフリーダム,遠藤汰月,-7042.0,-7636.0,-6073.0,-7583.0,-6513.0,,-34847.0,16.0
東京,3,15,セブンワンダーズ,津村明秀,683.0,2377.0,-338.0,490.0,2338.0,,5550.0,1.0
東京,3,16,グリュック,長浜鴻緒,2239.0,-226.0,786.0,864.0,452.0,,4115.0,3.0
東京,4,1,グランカッサ,武藤雅　,-495.0,-1563.0,694.0,-555.0,-1793.0,,-3712.0,11.0
東京,4,2,ウエヲムイテゴラン,ルメール,1134.0,553.0,-108.0,45.0,1062.0,,2686.0,4.0
東京,4,3,ブルスカメンテ,石川裕紀,-315.0,547.0,102.0,-186.0,-1450.0,,-1302.0,8.0
東京,4,4,カポレイラ,長浜鴻緒,2239.0,2830.0,786.0,864.0,452.0,,7171.0,2.0
東京,4,5,サザンティスプーン,津村明秀,683.0,-1698.0,-338.0,490.0,2338.0,,1475.0,5.0
東京,4,6,フォンデネージュ,岩田康誠,42.0,237.0,-51.0,-1436.0,-327.0,,-1535.0,9.0
東京,4,7,エウテルペ,大野拓弥,427.0,338.0,-724.0,1084.0,220.0,,1345.0,6.0
東京,4,8,コーラスライン,木幡初也,-731.0,-981.0,-950.0,-74.0,-1216.0,,-3952.0,12.0
東京,4,9,クラリネットソナタ,菅原明良,1268.0,-711.0,-314.0,1872.0,1516.0,,3631.0,3.0
東京,4,10,タマモカンパネラ,横山武史,-2171.0,-2194.0,-2781.0,-1275.0,-2164.0,,-10585.0,13.0
東京,4,11,コルヴィル,黛弘人　,-572.0,1221.0,1281.0,-114.0,-1101.0,,715.0,7.0
東京,4,12,チギリ,荻野極　,-50.0,1728.0,1668.0,4139.0,2875.0,,10360.0,1.0
東京,4,13,ブルージュ,杉原誠人,-692.0,76.0,-1224.0,281.0,-165.0,,-1724.0,10.0
東京,5,1,サファイアプレミア,荻野極　,-50.0,249.0,2157.0,-316.0,2875.0,,4915.0,3.0
東京,5,2,アリアファブラ,田辺裕信,591.0,-37.0,1091.0,66.0,735.0,,2446.0,5.0
東京,5,3,カムバックトゥミー,遠藤汰月,-7042.0,-1173.0,-3767.0,-2147.0,-6513.0,,-20642.0,16.0
東京,5,4,サツキマーメイド,菅原隆一,-358.0,968.0,-1468.0,-776.0,-584.0,,-2218.0,9.0
東京,5,5,ベルウッドクレド,津村明秀,683.0,651.0,1585.0,298.0,2338.0,,5555.0,2.0
東京,5,6,レッドリファインド,石川裕紀,-315.0,-184.0,69.0,106.0,-1450.0,,-1774.0,8.0
東京,5,7,アドマイヤパープル,戸崎圭太,-427.0,-669.0,-179.0,-779.0,-811.0,,-2865.0,10.0
東京,5,8,フルールロイヤル,原優介　,345.0,-339.0,-2587.0,-1187.0,-369.0,,-4137.0,13.0
東京,5,9,エイシンキーンラン,江田照男,-1596.0,-667.0,569.0,-249.0,-1847.0,,-3790.0,12.0
東京,5,10,カットソロ,横山武史,-2171.0,505.0,-119.0,-1532.0,-2164.0,,-5481.0,14.0
東京,5,11,チョウシュンカ,柴田大知,-2547.0,-882.0,-1682.0,-1015.0,-2875.0,,-9001.0,15.0
東京,5,12,ピコプリンセス,佐々木大,-1372.0,79.0,796.0,-2305.0,-834.0,,-3636.0,11.0
東京,5,13,オウケンサクラコ,木幡巧也,1252.0,-455.0,-640.0,-405.0,1522.0,,1274.0,6.0
東京,5,14,ホウオウパーソンズ,長浜鴻緒,2239.0,-309.0,1531.0,1673.0,452.0,,5586.0,1.0
東京,5,15,ヘイジュード,ルメール,1134.0,168.0,831.0,191.0,1062.0,,3386.0,4.0
東京,5,16,ソパデアホ,大野拓弥,427.0,-421.0,1117.0,-604.0,220.0,,739.0,7.0
東京,6,1,クレアノア,戸崎圭太,-427.0,330.0,-179.0,-1200.0,-811.0,,-2287.0,8.0
東京,6,2,ターンザテーブルス,津村明秀,683.0,2377.0,1585.0,490.0,2338.0,,7473.0,1.0
東京,6,3,サザンテイオー,長浜鴻緒,2239.0,-226.0,1531.0,864.0,452.0,,4860.0,2.0
東京,6,4,レヴェランジェ,横山武史,-2171.0,-365.0,-119.0,-1275.0,-2164.0,,-6094.0,12.0
東京,6,5,ハクシンスマイル,柴田大知,-2547.0,-542.0,-1682.0,-1918.0,-2875.0,,-9564.0,14.0
東京,6,6,レッドアヴィオン,岩田康誠,42.0,-856.0,36.0,-1436.0,-327.0,,-2541.0,9.0
東京,6,7,テンユウ,横山和生,-694.0,-47.0,295.0,-264.0,-945.0,,-1655.0,7.0
東京,6,8,レアリゼソンレーヴ,佐々木大,-1372.0,-258.0,796.0,1158.0,-834.0,,-510.0,5.0
東京,6,9,パンジー,遠藤汰月,-7042.0,-7636.0,-3767.0,-7583.0,-6513.0,,-32541.0,15.0
東京,6,10,コスモペンタス,原優介　,345.0,-2246.0,-2587.0,-1496.0,-369.0,,-6353.0,13.0
東京,6,11,ケイツースクード,上里直汰,-3.0,-504.0,-504.0,-2460.0,1999.0,,-1472.0,6.0
東京,6,12,アイアンパイク,横山典弘,160.0,418.0,-945.0,-657.0,575.0,,-449.0,4.0
東京,6,13,ジュラトリー,キング　,,,,,,,,
東京,6,14,ジュナベーラ,ルメール,1134.0,-197.0,831.0,45.0,1062.0,,2875.0,3.0
東京,6,15,トーケンジンロック,松岡正海,-1721.0,178.0,1526.0,-1050.0,-2162.0,,-3229.0,10.0
東京,6,16,トゥントゥントゥン,武藤雅　,-495.0,472.0,-3230.0,-555.0,-1793.0,,-5601.0,11.0
東京,7,1,ジェイエルキャリア,田辺裕信,591.0,716.0,-541.0,102.0,735.0,,1603.0,5.0
東京,7,2,アイスメルティング,戸崎圭太,-427.0,-1243.0,-1758.0,-1200.0,-811.0,,-5439.0,13.0
東京,7,3,スターオブロンドン,菅原明良,1268.0,-711.0,-314.0,1872.0,1516.0,,3631.0,2.0
東京,7,4,エスシーレイジュ,大野拓弥,427.0,338.0,-724.0,1084.0,220.0,,1345.0,7.0
東京,7,5,グラティアム,横山和生,-694.0,6.0,742.0,-264.0,-945.0,,-1155.0,9.0
東京,7,6,ピュール,佐々木大,-1372.0,344.0,-1647.0,1158.0,-834.0,,-2351.0,12.0
東京,7,7,ゼファーテソーロ,岩田康誠,42.0,237.0,-51.0,-1436.0,-327.0,,-1535.0,11.0
東京,7,8,マジッククッキー,上里直汰,-3.0,721.0,893.0,-2460.0,1999.0,,1150.0,8.0
東京,7,9,リフレックス,石川裕紀,-315.0,547.0,102.0,-186.0,-1450.0,,-1302.0,10.0
東京,7,10,コックピットサイト,荻野極　,-50.0,1728.0,1668.0,4139.0,2875.0,,10360.0,1.0
東京,7,11,ウィッキドピケット,キング　,,,,,,,,
東京,7,12,ムーンブランシュ,木幡巧也,1252.0,-1476.0,473.0,875.0,1522.0,,2646.0,4.0
東京,7,13,カセノアステリア,津村明秀,683.0,-1698.0,-338.0,490.0,2338.0,,1475.0,6.0
東京,7,14,フルミネブル,ルメール,1134.0,553.0,-108.0,45.0,1062.0,,2686.0,3.0
東京,8,1,ヤウガウ,江田照男,-1596.0,-2222.0,-3669.0,-2749.0,-1847.0,,-12083.0,15.0
東京,8,2,マーゴットゲイン,荻野極　,-50.0,1728.0,1668.0,4139.0,2875.0,,10360.0,1.0
東京,8,3,サトミノエンジェル,横山典弘,160.0,-805.0,969.0,-657.0,575.0,,242.0,7.0
東京,8,4,アルドール,石川裕紀,-315.0,547.0,102.0,-186.0,-1450.0,,-1302.0,8.0
東京,8,5,シーニックビュー,佐々木大,-1372.0,344.0,-1647.0,1158.0,-834.0,,-2351.0,11.0
