場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
新潟,1,1,シェーネアウゲン,サートゥルナーリア,89.0,101.0,116.0,89.0,98.0,,,,98.6,10.0
新潟,1,2,グランカッサ,オルフェーヴル,109.0,103.0,99.0,104.0,103.0,101.0,103.0,103.0,103.125,7.0
新潟,1,3,ヴェントドーロ,ゴールドドリーム,77.0,66.0,94.0,163.0,45.0,55.0,63.0,,80.429,15.0
新潟,1,4,メムエクラ,イスラボニータ,98.0,103.0,92.0,103.0,94.0,107.0,,,99.5,9.0
新潟,1,5,フクキタテーラー,ルヴァンスレーヴ,40.0,90.0,106.0,114.0,82.0,68.0,91.0,,84.429,14.0
新潟,1,6,スターライトナイト,ルーラーシップ,98.0,107.0,99.0,102.0,96.0,100.0,,,100.333,8.0
新潟,1,7,インマイブラッド,モズアスコット,121.0,109.0,117.0,146.0,118.0,98.0,163.0,,124.571,1.0
新潟,1,8,ピコピンク,ヘニーヒューズ,101.0,108.0,103.0,103.0,108.0,103.0,101.0,104.0,103.875,6.0
新潟,1,9,エイユービューティ,フォーウィールドライブ,174.0,117.0,116.0,79.0,141.0,122.0,68.0,,116.714,2.0
新潟,1,10,ラブスノー,サンダースノー,85.0,112.0,116.0,115.0,106.0,96.0,74.0,140.0,105.5,4.0
新潟,1,11,レイバックスピン,リアルスティール,107.0,113.0,108.0,110.0,103.0,110.0,,,108.5,3.0
新潟,1,12,フルセンド,エピファネイア,98.0,96.0,88.0,94.0,97.0,99.0,88.0,91.0,93.875,13.0
新潟,1,13,ミコノオンガエシ,ゴールドシップ,103.0,102.0,94.0,102.0,102.0,94.0,96.0,85.0,97.25,11.0
新潟,1,14,ハプスブルグ,ハービンジャー,88.0,99.0,88.0,100.0,98.0,89.0,106.0,88.0,94.5,12.0
新潟,1,15,カセノクララ,ヘニーヒューズ,101.0,108.0,103.0,103.0,108.0,103.0,,,104.333,5.0
新潟,2,1,フラッシュタイム,エイシンフラッシュ,83.0,94.0,87.0,85.0,79.0,82.0,86.0,83.0,84.875,15.0
新潟,2,2,タッカーバリアント,リアルスティール,107.0,113.0,108.0,110.0,112.0,110.0,,,110.0,2.0
新潟,2,3,メイショウテンテン,コパノリッキー,95.0,98.0,94.0,91.0,91.0,92.0,,,93.5,12.0
新潟,2,4,アイムアクイーン,キンシャサノキセキ,93.0,100.0,100.0,93.0,97.0,97.0,,,96.667,8.0
新潟,2,5,ビーマックス,サトノアラジン,87.0,94.0,95.0,95.0,99.0,91.0,102.0,91.0,94.25,11.0
新潟,2,6,トウカイクレオス,ミスターメロディ,72.0,96.0,56.0,98.0,97.0,114.0,75.0,,86.857,13.0
新潟,2,7,ロッキンミー,スクリーンヒーロー,107.0,105.0,99.0,115.0,107.0,103.0,,,106.0,4.0
新潟,2,8,グランシャット,ルヴァンスレーヴ,40.0,90.0,106.0,115.0,82.0,,,,86.6,14.0
新潟,2,9,グランリッジライン,ロジャーバローズ,62.0,89.0,96.0,97.0,105.0,117.0,,,94.333,10.0
新潟,2,10,タブロー,ドレフォン,99.0,107.0,107.0,105.0,103.0,105.0,,,104.333,5.0
