,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,106.0,111.0,,142.0,73.0,2.0,111.0,106.0,,,25.0,40.0,56.0,77.0,15.0,,4.0,,26.0,49.0,19.0,94.0,95.0,4.0,5.0
2022,105.0,86.0,,122.0,63.0,6.0,97.0,94.0,,,30.0,56.0,39.0,64.0,2.0,,,,20.0,31.0,18.0,78.0,76.0,13.0,6.0
2023,126.0,61.0,,123.0,59.0,5.0,86.0,101.0,2.0,2.0,31.0,46.0,37.0,59.0,3.0,1.0,,6.0,31.0,18.0,17.0,78.0,71.0,14.0,7.0
2024,97.0,78.0,,108.0,60.0,7.0,75.0,100.0,,1.0,32.0,40.0,35.0,63.0,,,,4.0,11.0,19.0,20.0,74.0,74.0,5.0,2.0
2025,123.0,98.0,,144.0,68.0,9.0,110.0,111.0,3.0,3.0,46.0,51.0,48.0,57.0,11.0,2.0,,,15.0,28.0,24.0,89.0,99.0,4.0,5.0
