場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,シュヴァルノワール,北村宏司,101.0,98.0,101.0,101.0,100.0,,100.2,5.0
中山,1,2,サンマルストロング,吉田豊　,97.0,95.0,101.0,97.0,93.0,,96.6,10.0
中山,1,3,アウフヴィント,武藤雅　,95.0,94.0,99.0,94.0,94.0,,95.2,12.0
中山,1,4,エピックサイクル,大野拓弥,98.0,97.0,95.0,102.0,101.0,,98.6,7.0
中山,1,5,モーニングマジック,三浦皇成,103.0,108.0,104.0,102.0,104.0,,104.2,3.0
中山,1,6,マオノギミック,上里直汰,,,,,,,,
中山,1,7,マイネルジーニアス,野中悠太,103.0,103.0,99.0,92.0,97.0,,98.8,6.0
中山,1,8,マーゴットビースト,菱田裕二,131.0,101.0,107.0,102.0,104.0,,109.0,1.0
中山,1,9,シウダーエヴィータ,舟山瑠泉,,,,,,,,
中山,1,10,トウテイラン,丸田恭介,116.0,98.0,108.0,105.0,106.0,,106.6,2.0
中山,1,11,ヨドノタイヨウ,小林凌大,108.0,87.0,99.0,93.0,97.0,,96.8,9.0
中山,1,12,ロードソルスティス,横山武史,99.0,100.0,92.0,97.0,98.0,,97.2,8.0
中山,1,13,キタノブレイク,長浜鴻緒,99.0,107.0,98.0,109.0,101.0,,102.8,4.0
中山,1,14,スペースリーガ,内田博幸,97.0,97.0,96.0,83.0,94.0,,93.4,13.0
中山,1,15,アクデニズ,江田照男,100.0,111.0,89.0,86.0,95.0,,96.2,11.0
中山,2,1,デルマプルート,木幡巧也,96.0,103.0,101.0,100.0,98.0,,99.6,8.0
中山,2,2,ハナナラツボミ,上里直汰,,,,,,,,
中山,2,3,ファストパスキー,横山琉人,99.0,93.0,103.0,93.0,97.0,,97.0,11.0
中山,2,4,サイモングリット,原優介　,99.0,84.0,102.0,96.0,95.0,,95.2,14.0
中山,2,5,スリーローズマリー,谷原柚希,,,,,,,,
中山,2,6,グルナルーフス,宮崎北斗,100.0,104.0,112.0,102.0,95.0,,102.6,3.0
中山,2,7,サマーツアー,嶋田純次,93.0,99.0,95.0,101.0,97.0,,97.0,11.0
中山,2,8,ガンハンマー,川田将雅,93.0,99.0,101.0,98.0,101.0,,98.4,10.0
中山,2,9,ルシード,野中悠太,103.0,103.0,99.0,103.0,97.0,,101.0,5.0
中山,2,10,ライブリブランコ,佐藤翔馬,142.0,107.0,98.0,106.0,105.0,,111.6,1.0
中山,2,11,アルフィオーレ,丸田恭介,116.0,98.0,108.0,103.0,106.0,,106.2,2.0
中山,2,12,アラスカフレイバー,戸崎圭太,98.0,101.0,96.0,98.0,101.0,,98.8,9.0
中山,2,13,カービスベイ,江田照男,100.0,111.0,89.0,89.0,95.0,,96.8,13.0
中山,2,14,ファリードゥーン,菅原明良,96.0,104.0,102.0,104.0,99.0,,101.0,5.0
中山,2,15,ミニョンマルーン,長浜鴻緒,99.0,107.0,98.0,96.0,101.0,,100.2,7.0
中山,2,16,キャンディリボン,津村明秀,102.0,105.0,100.0,106.0,99.0,,102.4,4.0
中山,3,1,トウショウクラウド,遠藤汰月,,,,,,,,
中山,3,2,グラスビジョン,木幡巧也,96.0,103.0,101.0,101.0,98.0,,99.8,7.0
中山,3,3,ホファヴァルト,木幡初也,109.0,93.0,93.0,90.0,102.0,,97.4,11.0
中山,3,4,ヴィジブルライト,戸崎圭太,98.0,101.0,96.0,99.0,101.0,,99.0,9.0
中山,3,5,ノーブルシーズン,菱田裕二,131.0,101.0,107.0,102.0,104.0,,109.0,1.0
中山,3,6,アイガー,武藤雅　,95.0,94.0,99.0,94.0,94.0,,95.2,15.0
中山,3,7,リリアンファスト,津村明秀,102.0,105.0,100.0,96.0,99.0,,100.4,4.0
中山,3,8,タキノボリ,北村宏司,101.0,98.0,101.0,101.0,100.0,,100.2,5.0
中山,3,9,ウラルト,長浜鴻緒,99.0,107.0,98.0,109.0,101.0,,102.8,3.0
中山,3,10,ファイアーワークス,横山武史,99.0,100.0,92.0,97.0,98.0,,97.2,12.0
中山,3,11,ワカムシャ,原優介　,99.0,84.0,102.0,99.0,95.0,,95.8,14.0
中山,3,12,メイショウコウベ,大野拓弥,98.0,97.0,95.0,102.0,101.0,,98.6,10.0
中山,3,13,ジャスマン,木幡育也,75.0,114.0,99.0,107.0,106.0,,100.2,5.0
中山,3,14,アルディマジオ,江田照男,100.0,111.0,89.0,86.0,95.0,,96.2,13.0
中山,3,15,ロジアヴァンセ,三浦皇成,103.0,108.0,104.0,102.0,104.0,,104.2,2.0
中山,3,16,フィールオーサム,菅原明良,96.0,104.0,102.0,98.0,99.0,,99.8,7.0
中山,4,1,エーリアル,杉原誠人,103.0,103.0,93.0,103.0,103.0,,101.0,3.0
中山,4,2,グランカンタンテ,菅原明良,96.0,97.0,102.0,98.0,99.0,,98.4,5.0
