場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,シュヴァルノワール,嘉藤貴行,-137.0,415.0,476.0,357,319.0,574.0,,,2004.0,3.0
中山,1,2,サンマルストロング,土田稔　,-1087.0,-2629.0,-2924.0,-1508,-1075.0,-1331.0,,,-10554.0,15.0
中山,1,3,アウフヴィント,戸田博文,550.0,963.0,-353.0,496,-1005.0,-115.0,,,536.0,5.0
中山,1,4,エピックサイクル,新開幸一,-245.0,-329.0,-651.0,-1027,-478.0,-367.0,,,-3097.0,11.0
中山,1,5,モーニングマジック,武藤善則,-761.0,-20.0,-1252.0,352,-837.0,268.0,,,-2250.0,9.0
中山,1,6,マオノギミック,加藤士津,1659.0,-612.0,637.0,-1271,562.0,-541.0,,,434.0,6.0
中山,1,7,マイネルジーニアス,高木登　,149.0,1384.0,959.0,647,1330.0,311.0,,,4780.0,2.0
中山,1,8,マーゴットビースト,伊坂重信,-1441.0,-636.0,-1935.0,-1773,-1440.0,-1876.0,,,-9101.0,13.0
中山,1,9,シウダーエヴィータ,田中博康,73.0,-148.0,112.0,152,-94.0,-16.0,,,79.0,7.0
中山,1,10,トウテイラン,宗像義忠,8.0,-1103.0,-512.0,-486,-61.0,731.0,,,-1423.0,8.0
中山,1,11,ヨドノタイヨウ,小西一男,-343.0,-1792.0,-297.0,174,-189.0,-61.0,,,-2508.0,10.0
中山,1,12,ロードソルスティス,斎藤誠　,-160.0,1148.0,673.0,394,-1630.0,202.0,,,627.0,4.0
中山,1,13,キタノブレイク,本間忍　,-1056.0,-1127.0,-1531.0,-1656,-1301.0,-2583.0,,,-9254.0,14.0
中山,1,14,スペースリーガ,森一誠　,913.0,908.0,474.0,1443,2136.0,2107.0,-421.0,,7560.0,1.0
中山,1,15,アクデニズ,小笠倫弘,-405.0,-993.0,-35.0,-1082,-1094.0,-134.0,,,-3743.0,12.0
中山,2,1,デルマプルート,天間昭一,-796.0,-250.0,-1845.0,-1349,-1327.0,-1438.0,,,-7005.0,16.0
中山,2,2,ハナナラツボミ,加藤士津,1659.0,-612.0,637.0,-1271,-286.0,-541.0,,,-414.0,5.0
中山,2,3,ファストパスキー,田中剛　,266.0,1210.0,820.0,2070,247.0,1035.0,,,5648.0,1.0
中山,2,4,サイモングリット,勢司和浩,-12.0,-1995.0,-1354.0,-1270,-716.0,-126.0,262.0,,-5211.0,14.0
中山,2,5,スリーローズマリー,伊藤圭三,-1387.0,-680.0,919.0,557,244.0,-144.0,,,-491.0,7.0
中山,2,6,グルナルーフス,中川公成,-483.0,-72.0,351.0,398,904.0,-1144.0,,,-46.0,4.0
中山,2,7,サマーツアー,矢嶋大樹,667.0,924.0,-1484.0,1832,-1048.0,-1344.0,,,-453.0,6.0
中山,2,8,ガンハンマー,加藤征弘,-552.0,326.0,40.0,313,347.0,-1018.0,,,-544.0,10.0
中山,2,9,ルシード,田島俊明,-977.0,-704.0,670.0,635,-107.0,-186.0,,,-669.0,11.0
中山,2,10,ライブリブランコ,尾形和幸,-323.0,-840.0,-1767.0,-605,-1436.0,-596.0,,,-5567.0,15.0
中山,2,11,アルフィオーレ,宗像義忠,8.0,-1103.0,-512.0,-486,508.0,731.0,,,-854.0,12.0
中山,2,12,アラスカフレイバー,松永康利,-650.0,-107.0,202.0,448,-542.0,119.0,,,-530.0,9.0
中山,2,13,カービスベイ,武藤善則,-761.0,-20.0,-1252.0,352,-550.0,268.0,-971.0,,-2934.0,13.0
中山,2,14,ファリードゥーン,高木登　,149.0,1384.0,959.0,647,-36.0,311.0,,,3414.0,2.0
中山,2,15,ミニョンマルーン,伊藤圭三,-1387.0,-680.0,919.0,557,244.0,-144.0,,,-491.0,7.0
中山,2,16,キャンディリボン,清水英克,-235.0,929.0,-1236.0,761,1.0,1660.0,,,1880.0,3.0
中山,3,1,トウショウクラウド,萱野浩二,1058.0,-342.0,-1278.0,-332,-351.0,-450.0,291.0,,-1404.0,6.0
中山,3,2,グラスビジョン,佐藤吉勝,-792.0,-1237.0,753.0,-1387,-691.0,-1071.0,,,-4425.0,11.0
中山,3,3,ホファヴァルト,武市康男,-1162.0,-2410.0,-2334.0,-1462,-511.0,-1800.0,-679.0,,-10358.0,15.0
中山,3,4,ヴィジブルライト,和田正一,-32.0,853.0,97.0,1170,981.0,1232.0,,,4301.0,2.0
中山,3,5,ノーブルシーズン,久保田貴,-472.0,75.0,-72.0,-284,-388.0,-668.0,-297.0,,-2106.0,8.0
中山,3,6,アイガー,武藤善則,-761.0,-20.0,-1252.0,352,-837.0,268.0,,,-2250.0,9.0
中山,3,7,リリアンファスト,嘉藤貴行,-137.0,415.0,476.0,357,319.0,574.0,,,2004.0,3.0
中山,3,8,タキノボリ,勢司和浩,-12.0,-1995.0,-1354.0,-1270,-808.0,-126.0,-1213.0,,-6778.0,13.0
中山,3,9,ウラルト,田中剛　,266.0,1210.0,820.0,2070,1122.0,1035.0,,,6523.0,1.0
中山,3,10,ファイアーワークス,加藤征弘,-552.0,326.0,40.0,313,-575.0,-1018.0,,,-1466.0,7.0
中山,3,11,ワカムシャ,矢野英一,-275.0,-456.0,-1147.0,-750,-968.0,-1440.0,,,-5036.0,12.0
中山,3,12,メイショウコウベ,和田勇介,-461.0,442.0,-420.0,773,134.0,-558.0,-435.0,,-525.0,4.0
中山,3,13,ジャスマン,菊沢隆徳,-699.0,304.0,-27.0,524,-223.0,-639.0,102.0,,-658.0,5.0
中山,3,14,アルディマジオ,村田一誠,-2449.0,-3583.0,-3702.0,-2164,-2755.0,-2769.0,,,-17422.0,16.0
中山,3,15,ロジアヴァンセ,新開幸一,-245.0,-329.0,-651.0,-1027,-478.0,-367.0,,,-3097.0,10.0
中山,3,16,フィールオーサム,岩戸孝樹,-560.0,-1774.0,-991.0,-1368,-1395.0,-2043.0,,,-8131.0,14.0
中山,4,1,エーリアル,西田雄一,635.0,-1556.0,536.0,-45,-750.0,-65.0,,,-1245.0,5.0
中山,4,2,グランカンタンテ,鹿戸雄一,-72.0,328.0,57.0,-587,596.0,246.0,-116.0,,452.0,2.0
中山,4,3,セージグリーン,菊川正達,-1256.0,-669.0,-1135.0,-261,-811.0,-721.0,-265.0,,-5118.0,9.0
中山,4,4,マフィン,大和田成,-1150.0,444.0,991.0,294,-594.0,-1485.0,,,-1500.0,6.0
中山,4,5,アリーチェ,戸田博文,550.0,-457.0,-353.0,-1744,-1005.0,-115.0,453.0,,-2671.0,8.0
中山,4,6,イズジョーノヒカリ,本間忍　,-1056.0,-1871.0,-1531.0,-1152,-1301.0,-2583.0,,,-9494.0,12.0
中山,4,7,キタノチェロキー,粕谷昌央,396.0,-2432.0,-863.0,-683,-3778.0,-1213.0,-1749.0,,-10322.0,13.0
