場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,シュヴァルノワール,スワーヴリチャード,109.0,101.0,89.0,94.0,105.0,92.0,,,98.333,7.0
中山,1,2,サンマルストロング,ストロングリターン,98.0,100.0,99.0,94.0,86.0,100.0,104.0,,97.286,8.0
中山,1,3,アウフヴィント,ドレフォン,100.0,107.0,107.0,105.0,105.0,104.0,,,104.667,5.0
中山,1,4,エピックサイクル,マインドユアビスケッツ,84.0,99.0,93.0,90.0,93.0,93.0,,,92.0,12.0
中山,1,5,モーニングマジック,マインドユアビスケッツ,84.0,99.0,93.0,90.0,93.0,93.0,,,92.0,12.0
中山,1,6,マオノギミック,ゴールドドリーム,90.0,66.0,94.0,163.0,102.0,55.0,,,95.0,9.0
中山,1,7,マイネルジーニアス,シニスターミニスター,116.0,123.0,115.0,116.0,118.0,119.0,113.0,,117.143,2.0
中山,1,8,マーゴットビースト,シニスターミニスター,116.0,123.0,115.0,116.0,118.0,119.0,,,117.833,1.0
中山,1,9,シウダーエヴィータ,アドマイヤマーズ,80.0,95.0,169.0,108.0,116.0,,,,113.6,3.0
中山,1,10,トウテイラン,サトノクラウン,107.0,86.0,99.0,93.0,88.0,95.0,93.0,,94.429,10.0
中山,1,11,ヨドノタイヨウ,ミッキーロケット,119.0,102.0,83.0,95.0,100.0,104.0,100.0,,100.429,6.0
中山,1,12,ロードソルスティス,サートゥルナーリア,74.0,101.0,116.0,89.0,96.0,88.0,,,94.0,11.0
中山,1,13,キタノブレイク,レインボーライン,,,,,,,,,,
中山,1,14,スペースリーガ,カリフォルニアクローム,107.0,108.0,105.0,104.0,100.0,105.0,123.0,,107.429,4.0
中山,1,15,アクデニズ,ミッキースワロー,,,,,,,,,,
中山,2,1,デルマプルート,サートゥルナーリア,74.0,101.0,116.0,105.0,96.0,,,,98.4,4.0
中山,2,2,ハナナラツボミ,モーニン,89.0,90.0,88.0,80.0,85.0,92.0,,,87.333,11.0
中山,2,3,ファストパスキー,モーリス,95.0,100.0,93.0,99.0,97.0,98.0,96.0,,96.857,7.0
中山,2,4,サイモングリット,アルアイン,84.0,82.0,84.0,81.0,88.0,88.0,74.0,,83.0,12.0
中山,2,5,スリーローズマリー,サートゥルナーリア,74.0,101.0,116.0,105.0,96.0,,,,98.4,4.0
中山,2,6,グルナルーフス,ブルドッグボス,,,,,,,,,,
中山,2,7,サマーツアー,モーリス,95.0,100.0,93.0,99.0,97.0,98.0,96.0,,96.857,7.0
中山,2,8,ガンハンマー,リアルスティール,113.0,113.0,108.0,110.0,112.0,104.0,,,110.0,1.0
中山,2,9,ルシード,スクリーンヒーロー,101.0,105.0,99.0,115.0,107.0,106.0,109.0,,106.0,3.0
中山,2,10,ライブリブランコ,ケープブランコ,,,,,,,,,,
中山,2,11,アルフィオーレ,マクフィ,91.0,98.0,99.0,93.0,98.0,100.0,106.0,,97.857,6.0
中山,2,12,アラスカフレイバー,リアルスティール,113.0,113.0,108.0,110.0,112.0,104.0,106.0,,109.429,2.0
中山,2,13,カービスベイ,タワーオブロンドン,68.0,107.0,81.0,102.0,98.0,,,,91.2,9.0
中山,2,14,ファリードゥーン,オーヴァルエース,,,,,,,,,,
中山,2,15,ミニョンマルーン,ミスターメロディ,58.0,96.0,56.0,98.0,91.0,,,,79.8,13.0
中山,2,16,キャンディリボン,タワーオブロンドン,68.0,107.0,81.0,102.0,98.0,,,,91.2,9.0
中山,3,1,トウショウクラウド,ゴールドシップ,96.0,102.0,94.0,102.0,102.0,103.0,96.0,,99.286,9.0
中山,3,2,グラスビジョン,ノーブルミッション,,,,,,,,,,
中山,3,3,ホファヴァルト,エスケンデレヤ,103.0,104.0,112.0,119.0,115.0,118.0,,,111.833,2.0
中山,3,4,ヴィジブルライト,ヘニーヒューズ,99.0,108.0,103.0,103.0,108.0,102.0,,,103.833,6.0
中山,3,5,ノーブルシーズン,ハービンジャー,104.0,99.0,88.0,100.0,98.0,104.0,,,98.833,10.0
中山,3,6,アイガー,サンダースノー,129.0,112.0,116.0,115.0,106.0,114.0,,,115.333,1.0
中山,3,7,リリアンファスト,サトノクラウン,107.0,86.0,99.0,93.0,88.0,95.0,93.0,,94.429,13.0
中山,3,8,タキノボリ,ルヴァンスレーヴ,118.0,90.0,106.0,114.0,133.0,77.0,,,106.333,4.0
中山,3,9,ウラルト,リアルインパクト,98.0,104.0,99.0,111.0,97.0,99.0,,,101.333,7.0
中山,3,10,ファイアーワークス,ナダル,122.0,95.0,112.0,108.0,101.0,,,,107.6,3.0
中山,3,11,ワカムシャ,バゴ,82.0,87.0,98.0,85.0,92.0,101.0,85.0,,90.0,14.0
中山,3,12,メイショウコウベ,サトノアラジン,93.0,94.0,95.0,95.0,93.0,97.0,,,94.5,12.0
