場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
中山,1,1,シュヴァルノワール,嘉藤貴行,98.0,105.0,104.0,104.0,103.0,105.0,,,103.167,3.0
中山,1,2,サンマルストロング,土田稔　,81.0,70.0,68.0,69.0,82.0,86.0,,,76.0,15.0
中山,1,3,アウフヴィント,戸田博文,108.0,111.0,96.0,106.0,90.0,99.0,,,101.667,5.0
中山,1,4,エピックサイクル,新開幸一,95.0,97.0,95.0,89.0,94.0,96.0,,,94.333,11.0
中山,1,5,モーニングマジック,武藤善則,91.0,100.0,92.0,103.0,91.0,102.0,,,96.5,9.0
中山,1,6,マオノギミック,加藤士津,121.0,94.0,104.0,90.0,106.0,104.0,,,103.167,3.0
中山,1,7,マイネルジーニアス,高木登　,102.0,114.0,106.0,106.0,109.0,102.0,,,106.5,2.0
中山,1,8,マーゴットビースト,伊坂重信,78.0,95.0,88.0,87.0,84.0,87.0,,,86.5,13.0
中山,1,9,シウダーエヴィータ,田中博康,101.0,98.0,101.0,102.0,99.0,100.0,,,100.167,7.0
中山,1,10,トウテイラン,宗像義忠,100.0,91.0,94.0,96.0,99.0,106.0,,,97.667,8.0
中山,1,11,ヨドノタイヨウ,小西一男,95.0,82.0,98.0,102.0,98.0,99.0,,,95.667,10.0
中山,1,12,ロードソルスティス,斎藤誠　,98.0,109.0,103.0,103.0,90.0,101.0,,,100.667,6.0
中山,1,13,キタノブレイク,本間忍　,83.0,92.0,88.0,87.0,82.0,79.0,,,85.167,14.0
中山,1,14,スペースリーガ,森一誠　,123.0,127.0,107.0,135.0,140.0,130.0,84.0,,120.857,1.0
中山,1,15,アクデニズ,小笠倫弘,95.0,92.0,100.0,90.0,89.0,99.0,,,94.167,12.0
中山,2,1,デルマプルート,天間昭一,84.0,98.0,82.0,80.0,89.0,90.0,,,87.167,16.0
中山,2,2,ハナナラツボミ,加藤士津,121.0,94.0,104.0,90.0,98.0,104.0,,,101.833,5.0
中山,2,3,ファストパスキー,田中剛　,105.0,113.0,107.0,120.0,102.0,112.0,,,109.833,1.0
中山,2,4,サイモングリット,勢司和浩,100.0,79.0,88.0,85.0,94.0,99.0,109.0,,93.429,14.0
中山,2,5,スリーローズマリー,伊藤圭三,86.0,95.0,103.0,103.0,101.0,101.0,,,98.167,10.0
中山,2,6,グルナルーフス,中川公成,92.0,99.0,103.0,105.0,109.0,88.0,,,99.333,6.0
中山,2,7,サマーツアー,矢嶋大樹,117.0,117.0,82.0,148.0,90.0,86.0,,,106.667,2.0
中山,2,8,ガンハンマー,加藤征弘,93.0,103.0,100.0,102.0,102.0,93.0,,,98.833,7.0
中山,2,9,ルシード,田島俊明,89.0,94.0,104.0,105.0,99.0,99.0,,,98.333,9.0
中山,2,10,ライブリブランコ,尾形和幸,95.0,94.0,85.0,95.0,87.0,96.0,,,92.0,15.0
中山,2,11,アルフィオーレ,宗像義忠,100.0,91.0,94.0,96.0,104.0,106.0,,,98.5,8.0
中山,2,12,アラスカフレイバー,松永康利,86.0,99.0,102.0,105.0,95.0,101.0,,,98.0,12.0
中山,2,13,カービスベイ,武藤善則,91.0,100.0,92.0,103.0,96.0,102.0,76.0,,94.286,13.0
中山,2,14,ファリードゥーン,高木登　,102.0,114.0,106.0,106.0,100.0,102.0,,,105.0,3.0
中山,2,15,ミニョンマルーン,伊藤圭三,86.0,95.0,103.0,103.0,101.0,101.0,,,98.167,10.0
中山,2,16,キャンディリボン,清水英克,97.0,109.0,90.0,107.0,100.0,111.0,,,102.333,4.0
中山,3,1,トウショウクラウド,萱野浩二,114.0,97.0,90.0,96.0,96.0,96.0,113.0,,100.286,4.0
中山,3,2,グラスビジョン,佐藤吉勝,88.0,88.0,107.0,82.0,90.0,90.0,,,90.833,11.0
中山,3,3,ホファヴァルト,武市康男,87.0,82.0,84.0,88.0,96.0,88.0,76.0,,85.857,15.0
中山,3,4,ヴィジブルライト,和田正一,99.0,110.0,101.0,115.0,118.0,113.0,,,109.333,2.0
中山,3,5,ノーブルシーズン,久保田貴,92.0,101.0,99.0,97.0,96.0,94.0,95.0,,96.286,9.0
中山,3,6,アイガー,武藤善則,91.0,100.0,92.0,103.0,91.0,102.0,,,96.5,8.0
中山,3,7,リリアンファスト,嘉藤貴行,98.0,105.0,104.0,104.0,103.0,105.0,,,103.167,3.0
中山,3,8,タキノボリ,勢司和浩,100.0,79.0,88.0,85.0,89.0,99.0,66.0,,86.571,14.0
中山,3,9,ウラルト,田中剛　,105.0,113.0,107.0,120.0,116.0,112.0,,,112.167,1.0
中山,3,10,ファイアーワークス,加藤征弘,93.0,103.0,100.0,102.0,94.0,93.0,,,97.5,7.0
中山,3,11,ワカムシャ,矢野英一,96.0,96.0,92.0,94.0,77.0,88.0,,,90.5,12.0
中山,3,12,メイショウコウベ,和田勇介,91.0,105.0,95.0,108.0,101.0,95.0,93.0,,98.286,6.0
中山,3,13,ジャスマン,菊沢隆徳,88.0,104.0,100.0,104.0,97.0,95.0,101.0,,98.429,5.0
中山,3,14,アルディマジオ,村田一誠,62.0,75.0,69.0,81.0,72.0,79.0,,,73.0,16.0
中山,3,15,ロジアヴァンセ,新開幸一,95.0,97.0,95.0,89.0,94.0,96.0,,,94.333,10.0
中山,3,16,フィールオーサム,岩戸孝樹,93.0,84.0,93.0,88.0,86.0,86.0,,,88.333,13.0
中山,4,1,エーリアル,西田雄一,109.0,85.0,104.0,99.0,91.0,99.0,,,97.833,5.0
中山,4,2,グランカンタンテ,鹿戸雄一,99.0,102.0,101.0,92.0,103.0,102.0,98.0,,99.571,2.0
中山,4,3,セージグリーン,菊川正達,82.0,93.0,90.0,95.0,92.0,95.0,89.0,,90.857,9.0
中山,4,4,マフィン,大和田成,85.0,105.0,107.0,105.0,96.0,89.0,,,97.833,5.0
中山,4,5,アリーチェ,戸田博文,108.0,95.0,96.0,77.0,90.0,99.0,111.0,,96.571,7.0
中山,4,6,イズジョーノヒカリ,本間忍　,83.0,76.0,88.0,63.0,82.0,79.0,,,78.5,13.0
中山,4,7,キタノチェロキー,粕谷昌央,107.0,78.0,93.0,92.0,54.0,88.0,67.0,,82.714,12.0
中山,4,8,オルソビアンコ,田村康仁,91.0,90.0,97.0,87.0,92.0,93.0,84.0,,90.571,10.0
中山,4,9,キセキノエンジェル,石毛善彦,102.0,85.0,74.0,77.0,79.0,93.0,,,85.0,11.0
中山,4,10,スパークタイムリー,小島茂之,118.0,107.0,98.0,104.0,108.0,105.0,,,106.667,1.0
