,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,2.0,1.0,10.0,,,13.0,4.0,9.0,,,3.0,4.0,,2.0,,,2.0,2.0,,,,7.0,,6.0,
2022,1.0,,29.0,,,30.0,14.0,16.0,,,11.0,11.0,3.0,5.0,,,,,,,,27.0,,3.0,
2023,2.0,,45.0,,,47.0,11.0,36.0,,,15.0,8.0,3.0,9.0,,1.0,3.0,8.0,1.0,,,36.0,,11.0,
2024,3.0,,42.0,1.0,,44.0,21.0,24.0,,,10.0,14.0,5.0,8.0,2.0,4.0,,2.0,1.0,,,32.0,1.0,12.0,
2025,1.0,1.0,32.0,,,34.0,13.0,21.0,,,3.0,3.0,4.0,7.0,6.0,2.0,2.0,7.0,,,,26.0,,8.0,
