場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
中山,1,1,ストライプブルー,岩部純二,-150.0,-1416.0,-1739.0,-1986.0,-401.0,-397.0,-6089.0,13.0
中山,1,2,バル,柴田大知,485.0,-542.0,-1013.0,-1918.0,387.0,-528.0,-3129.0,11.0
中山,1,3,ジャガーライズ,三浦皇成,402.0,1075.0,1764.0,996.0,687.0,1642.0,6566.0,2.0
中山,1,4,デアトゥノウ,黛弘人　,1052.0,413.0,1281.0,-114.0,2261.0,-601.0,4292.0,4.0
中山,1,5,ヴァイオスペース,丹内祐次,-232.0,697.0,54.0,-913.0,1778.0,123.0,1507.0,6.0
中山,1,6,サトノエスケープ,横山武史,-669.0,-365.0,-2781.0,-1275.0,-878.0,-952.0,-6920.0,14.0
中山,1,7,ドリームガッサン,津村明秀,-228.0,2377.0,-338.0,490.0,-1008.0,-966.0,327.0,7.0
中山,1,8,エクスプレスナイト,原優介　,-575.0,-2246.0,-351.0,-1496.0,-2011.0,-1681.0,-8360.0,16.0
中山,1,9,フクノエルデ,江田照男,-335.0,1307.0,-3669.0,-2749.0,-504.0,-1975.0,-7925.0,15.0
中山,1,10,ダイコクヤタエモン,木幡巧也,-1633.0,955.0,473.0,875.0,-1294.0,-1554.0,-2178.0,10.0
中山,1,11,エコロバロン,菊沢一樹,-603.0,2470.0,1138.0,3221.0,830.0,935.0,7991.0,1.0
中山,1,12,フレンチブラッサム,野中悠太,-907.0,-350.0,-922.0,-30.0,-2246.0,-347.0,-4802.0,12.0
中山,1,13,オスロクィーン,石神深道,1520.0,1780.0,-1543.0,-1347.0,526.0,2719.0,3655.0,5.0
中山,1,14,カシノハンゾウ,上里直汰,-335.0,-504.0,893.0,-2460.0,-913.0,1652.0,-1667.0,9.0
中山,1,15,フックセンチョウ,長浜鴻緒,2247.0,-226.0,786.0,864.0,1497.0,1235.0,6403.0,3.0
中山,1,16,ベアゴーフォー,松岡正海,1247.0,178.0,-2061.0,-1050.0,1728.0,-787.0,-745.0,8.0
中山,2,1,ウォータースパウト,佐々木大,143.0,-258.0,-1647.0,-2305.0,332.0,-470.0,-4205.0,15.0
中山,2,2,ブリスフルイヤー,石田拓郎,-312.0,997.0,-793.0,-322.0,192.0,433.0,195.0,10.0
中山,2,3,ライブリピュア,小林凌大,339.0,-142.0,-58.0,-198.0,-271.0,-526.0,-856.0,11.0
中山,2,4,オリエンタルガール,横山琉人,-60.0,-1084.0,609.0,1717.0,27.0,388.0,1597.0,8.0
中山,2,5,ルミテュット,内田博幸,1474.0,-253.0,-409.0,-4171.0,351.0,579.0,-2429.0,14.0
中山,2,6,イサチルクイーン,木幡初也,661.0,639.0,-950.0,-659.0,328.0,-966.0,-947.0,12.0
中山,2,7,リュウノプティ,上里直汰,-335.0,-504.0,893.0,2851.0,-913.0,1652.0,3644.0,6.0
中山,2,8,アンファール,黛弘人　,1052.0,413.0,1281.0,1452.0,2261.0,-601.0,5858.0,2.0
中山,2,9,ディレクティオ,丹内祐次,-232.0,697.0,54.0,2149.0,1778.0,123.0,4569.0,4.0
中山,2,10,キタノマテンロウ,菊沢一樹,-603.0,2470.0,1138.0,174.0,830.0,935.0,4944.0,3.0
中山,2,11,エンゼルランプ,嶋田純次,-233.0,-336.0,-84.0,-605.0,-489.0,656.0,-1091.0,13.0
中山,2,12,ラングドシャ,石橋脩　,981.0,-106.0,1728.0,-641.0,787.0,507.0,3256.0,7.0
中山,2,13,レイナロハルンバ,長浜鴻緒,2247.0,-226.0,786.0,1673.0,1497.0,1235.0,7212.0,1.0
中山,2,14,フォルマシオン,横山武史,-669.0,-365.0,-2781.0,-1532.0,-878.0,-952.0,-7177.0,16.0
中山,2,15,パルミエ,丸山元気,909.0,760.0,717.0,537.0,223.0,702.0,3848.0,5.0
中山,2,16,ゴールドソシアル,武藤雅　,477.0,472.0,694.0,-1391.0,-433.0,1322.0,1141.0,9.0
中山,3,1,ロジキセキ,野中悠太,-907.0,-350.0,-922.0,-2069.0,-2246.0,-347.0,-6841.0,10.0
中山,3,2,トーセンブリラーレ,長浜鴻緒,2247.0,-226.0,786.0,1673.0,1497.0,1235.0,7212.0,1.0
中山,3,3,カフェラジェム,横山和生,808.0,-47.0,742.0,1042.0,1760.0,55.0,4360.0,3.0
中山,3,4,エラルディーク,丹内祐次,-232.0,697.0,54.0,2149.0,1778.0,123.0,4569.0,2.0
