,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,123.0,146.0,,155.0,101.0,13.0,116.0,153.0,,,38.0,59.0,50.0,86.0,7.0,,,29.0,33.0,62.0,20.0,137.0,109.0,3.0,
2022,49.0,61.0,,70.0,36.0,4.0,50.0,60.0,,,25.0,13.0,32.0,29.0,5.0,,6.0,,12.0,30.0,10.0,54.0,38.0,6.0,2.0
2023,34.0,57.0,,63.0,28.0,,39.0,52.0,,,21.0,11.0,26.0,31.0,2.0,,,,9.0,14.0,16.0,58.0,14.0,,3.0
2024,38.0,59.0,,71.0,25.0,1.0,65.0,32.0,,,5.0,20.0,43.0,27.0,2.0,,,,3.0,11.0,15.0,60.0,20.0,2.0,
2025,43.0,81.0,,61.0,58.0,5.0,71.0,53.0,,,12.0,19.0,49.0,39.0,3.0,2.0,,,5.0,29.0,14.0,81.0,28.0,1.0,
