場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,ミヤマイルス,サートゥルナーリア,-707.0,78.0,452.0,418.0,-390.0,,,,-149.0,7.0
中山,1,2,メイユウ,ヘニーヒューズ,-165.0,1232.0,1991.0,551.0,341.0,990.0,,,4940.0,5.0
中山,1,3,ハピハピハッピー,ロゴタイプ,-99.0,-1977.0,-290.0,-408.0,-1801.0,-167.0,-175.0,,-4917.0,13.0
中山,1,4,パシーヴ,ニューイヤーズデイ,-107.0,-354.0,-123.0,-171.0,244.0,-660.0,,,-1171.0,10.0
中山,1,5,ハナナラツボミ,モーニン,-501.0,-1368.0,-2772.0,-2999.0,-1992.0,-1088.0,,,-10720.0,15.0
中山,1,6,アスクサヴァイバル,シルバーステート,1918.0,-2175.0,-4781.0,-716.0,-1355.0,-268.0,,,-7377.0,14.0
中山,1,7,ヘッズアップ,ゴールドドリーム,-263.0,-1060.0,-384.0,-2512.0,108.0,,,,-4111.0,12.0
中山,1,8,リネンドライブ,フォーウィールドライブ,439.0,1462.0,1178.0,3796.0,1050.0,,,,7925.0,2.0
中山,1,9,アイビーガオー,パイロ,-271.0,495.0,1911.0,1709.0,324.0,1506.0,61.0,,5735.0,4.0
中山,1,10,ヒソカ,バトルプラン,-69.0,271.0,-737.0,-303.0,-452.0,-338.0,650.0,,-978.0,9.0
中山,1,11,クリアクォーツ,タワーオブロンドン,-642.0,494.0,-614.0,197.0,-157.0,,,,-722.0,8.0
中山,1,12,ビッグスリック,モーニン,-501.0,-1368.0,-2772.0,-2999.0,-1992.0,-1088.0,-967.0,,-11687.0,16.0
中山,1,13,ショウナンカチドキ,マクフィ,-625.0,-286.0,-385.0,-999.0,-513.0,-47.0,,,-2855.0,11.0
中山,1,14,カーティブヨーク,フォーウィールドライブ,439.0,1462.0,1178.0,3796.0,1050.0,,,,7925.0,2.0
中山,1,15,ガンハンマー,リアルスティール,1291.0,3353.0,3041.0,4033.0,3839.0,1961.0,,,17518.0,1.0
中山,1,16,イズルード,イスラボニータ,668.0,693.0,-2141.0,725.0,3209.0,620.0,,,3774.0,6.0
中山,2,1,アイアンオバーカム,モーニン,-501.0,-1368.0,-2772.0,-2999.0,-858.0,-1088.0,,,-9586.0,15.0
中山,2,2,プレシャスアセット,オルフェーヴル,129.0,930.0,-224.0,1034.0,1044.0,1152.0,2285.0,,6350.0,5.0
中山,2,3,シナツヒメ,ドレフォン,-3.0,2712.0,5543.0,2608.0,2178.0,2542.0,,,15580.0,1.0
中山,2,4,サーフプラチナム,ミュゼスルタン,,,,,,,,,,
中山,2,5,アイヨトワニ,ブラックタイド,601.0,253.0,1243.0,65.0,537.0,501.0,,,3200.0,9.0
中山,2,6,ラブミーナタリー,コパノリッキー,252.0,-342.0,-2742.0,-1865.0,97.0,-1172.0,-126.0,,-5898.0,13.0
中山,2,7,フォンデネージュ,ドレフォン,-3.0,2712.0,5543.0,2608.0,2178.0,2542.0,,,15580.0,1.0
中山,2,8,クインズエクレア,キズナ,588.0,1802.0,696.0,2547.0,3921.0,3253.0,,,12807.0,4.0
