場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,ミヤマイルス,伊藤圭三,-1387,-680,919.0,557,244.0,-144,-67.0,,-558.0,6.0
中山,1,2,メイユウ,蛯名正義,-104,1896,-182.0,-170,451.0,428,,,2319.0,1.0
中山,1,3,ハピハピハッピー,尾関知人,-241,-914,-763.0,-1465,-2224.0,-109,,,-5716.0,12.0
中山,1,4,パシーヴ,上原博之,-93,-597,-279.0,-19,-492.0,268,,,-1212.0,9.0
中山,1,5,ハナナラツボミ,加藤士津,1659,-612,637.0,-1271,-286.0,-541,,,-414.0,4.0
中山,1,6,アスクサヴァイバル,田島俊明,-977,-704,670.0,635,-107.0,-186,-811.0,,-1480.0,10.0
中山,1,7,ヘッズアップ,松山将樹,-1571,-33,-392.0,-1451,-1537.0,-1932,,,-6916.0,13.0
中山,1,8,リネンドライブ,南田美知,-739,-2065,-2460.0,-301,-3960.0,-1452,,,-10977.0,16.0
中山,1,9,アイビーガオー,青木孝文,568,270,-599.0,92,-1065.0,1683,,,949.0,3.0
中山,1,10,ヒソカ,杉浦宏昭,-663,458,203.0,572,882.0,835,,,2287.0,2.0
中山,1,11,クリアクォーツ,岩戸孝樹,-560,-1774,-991.0,-1368,-1558.0,-2043,,,-8294.0,14.0
中山,1,12,ビッグスリック,田村康仁,-927,-267,-584.0,-326,30.0,-1042,,,-3116.0,11.0
中山,1,13,ショウナンカチドキ,久保田貴,-472,75,-72.0,-284,470.0,-668,,,-951.0,8.0
中山,1,14,カーティブヨーク,武市康男,-1162,-2410,-2334.0,-1462,-1688.0,-1800,,,-10856.0,15.0
中山,1,15,ガンハンマー,加藤征弘,-552,326,40.0,313,347.0,-1018,,,-544.0,5.0
中山,1,16,イズルード,田島俊明,-977,-704,670.0,635,-107.0,-186,,,-669.0,7.0
中山,2,1,アイアンオバーカム,南田美知,-739,-2065,-2460.0,-301,-843.0,-1452,,,-7860.0,15.0
中山,2,2,プレシャスアセット,池上昌和,886,336,363.0,495,1607.0,697,1112.0,,5496.0,1.0
中山,2,3,シナツヒメ,牧光二　,-404,1408,911.0,919,1614.0,816,,,5264.0,3.0
中山,2,4,サーフプラチナム,古賀慎明,319,631,-591.0,472,-260.0,-420,,,151.0,8.0
中山,2,5,アイヨトワニ,千葉直人,320,1414,-38.0,422,-1175.0,-1051,,,-108.0,9.0
中山,2,6,ラブミーナタリー,矢嶋大樹,667,924,-1484.0,1832,-1950.0,-1344,-735.0,,-2090.0,12.0
中山,2,7,フォンデネージュ,武井亮　,571,778,1402.0,791,550.0,1211,162.0,,5465.0,2.0
中山,2,8,クインズエクレア,加藤征弘,-552,326,40.0,313,-575.0,-1018,,,-1466.0,11.0
中山,2,9,スナドケイ,尾形和幸,-323,-840,-1767.0,-605,381.0,-596,,,-3750.0,13.0
中山,2,10,セイカエイレーネー,南田美知,-739,-2065,-2460.0,-301,-843.0,-1452,,,-7860.0,15.0
中山,2,11,リュウゼツラン,水野貴広,760,-41,1066.0,-7,1090.0,1207,356.0,,4431.0,4.0
中山,2,12,ファランジリング,手塚貴久,392,824,-673.0,138,492.0,353,321.0,,1847.0,5.0
中山,2,13,ベアショット,杉浦宏昭,-663,458,203.0,572,-233.0,835,,,1172.0,6.0
中山,2,14,ビップジェシー,田島俊明,-977,-704,670.0,635,218.0,-186,,,-344.0,10.0
中山,2,15,デスティニーホープ,松山将樹,-1571,-33,-392.0,-1451,425.0,-1932,-612.0,,-5566.0,14.0
中山,2,16,ラーナローザ,畠山吉宏,246,-212,314.0,-297,609.0,-356,,,304.0,7.0
中山,3,1,グラスビジョン,佐藤吉勝,-792,-1237,753.0,-1387,-691.0,-1071,,,-4425.0,11.0
中山,3,2,ファンタズマ,上原佑紀,828,-364,729.0,247,534.0,2645,,,4619.0,1.0
中山,3,3,ハクシンブライアン,松山将樹,-1571,-33,-392.0,-1451,425.0,-1932,,,-4954.0,12.0
中山,3,4,スマートクオーレ,粕谷昌央,396,-201,-863.0,-625,-3778.0,-1213,,,-6284.0,15.0
中山,3,5,シーフライト,伊藤大士,-1154,-722,-1063.0,-840,-1124.0,-926,-318.0,,-6147.0,13.0
中山,3,6,ロードスカイブルー,和田勇介,-461,442,-420.0,773,134.0,-558,219.0,,129.0,3.0
中山,3,7,ブリヤディアマンテ,小島茂之,960,346,-162.0,384,896.0,551,,,2975.0,2.0
中山,3,8,ローズマイスター,黒岩陽一,-179,-754,-373.0,-581,-545.0,-509,,,-2941.0,8.0
中山,3,9,キャピタルリッチ,小笠倫弘,-405,-993,-35.0,-1082,-1094.0,-134,,,-3743.0,9.0
中山,3,10,ブレードダンシング,岩戸孝樹,-560,-1774,-991.0,-1368,-1395.0,-2043,,,-8131.0,16.0
中山,3,11,ヴェナートル,武藤善則,-761,-20,-1252.0,352,-837.0,268,,,-2250.0,4.0
中山,3,12,バンブルビー,小西一男,-343,-1792,-297.0,174,-189.0,-61,,,-2508.0,5.0
中山,3,13,カイトヴィント,和田雄二,147,161,-2355.0,646,-675.0,-731,,,-2807.0,7.0
中山,3,14,マイネルラカイユ,天間昭一,-796,-250,-1845.0,-1349,-484.0,-1438,,,-6162.0,14.0
中山,3,15,ブルータス,高柳瑞樹,-405,-390,-836.0,-465,-445.0,-246,,,-2787.0,6.0
中山,3,16,ニューファウンド,相沢郁　,688,-1345,-726.0,-1668,-274.0,-5,-1027.0,,-4357.0,10.0
中山,4,1,ロサンゼルス,伊藤圭三,-1387,1153,919.0,355,244.0,-144,,,1140.0,4.0
中山,4,2,ライングッドマン,武藤善則,-761,-416,-1252.0,-426,-550.0,268,-495.0,,-3632.0,9.0
中山,4,3,アンバーニードル,加藤征弘,-552,-362,40.0,-134,347.0,-1018,76.0,,-1603.0,7.0
中山,4,4,ソングフォーユー,上原博之,-93,-93,-279.0,909,-492.0,268,169.0,,389.0,5.0
中山,4,5,ネイルンノ,尾関知人,-241,-485,-763.0,129,-2224.0,-109,,,-3693.0,10.0
中山,4,6,アオカミ,松山将樹,-1571,-972,-392.0,-307,-1537.0,-1932,246.0,,-6465.0,14.0
中山,4,7,フィーリウスワン,根本康広,687,-732,1364.0,-227,-516.0,755,242.0,,1573.0,3.0
中山,4,8,ペイシャスウィフト,本間忍　,-1056,-1871,-1531.0,-1152,-473.0,-2583,-791.0,,-9457.0,16.0
中山,4,9,ミスエル,菊沢隆徳,-699,144,-27.0,241,1349.0,-639,,,369.0,6.0
中山,4,10,グッドヴァイブス,高柳瑞樹,-405,-1250,-836.0,-603,-440.0,-246,,,-3780.0,11.0
中山,4,11,ペッパーミル,加藤士津,1659,348,637.0,506,-286.0,-541,79.0,,2402.0,1.0
中山,4,12,トライデント,新開幸一,-245,-388,-651.0,360,-535.0,-367,-1093.0,,-2919.0,8.0
中山,4,13,オオゾラヒバリ,根本康広,687,-732,1364.0,72,-516.0,755,,,1630.0,2.0
中山,4,14,ホウオウフロイト,加藤和宏,-653,-593,-1168.0,-610,-1062.0,-2031,,,-6117.0,13.0
中山,4,15,オセアエクスプレス,菊川正達,-1256,-669,-1135.0,-261,-1450.0,-721,-1657.0,,-7149.0,15.0
中山,4,16,ニシノリアリティ,田村康仁,-927,-1367,-584.0,-570,30.0,-1042,,,-4460.0,12.0
中山,5,1,テンフレッシュ,田村康仁,-927,339,-573.0,-326,30.0,-1042,,,-2499.0,7.0
中山,5,2,ワキノグラス,高橋義忠,-188,-693,-266.0,40,-337.0,7,,,-1437.0,6.0
中山,5,3,ジーティーアムール,加藤和宏,-653,-783,-1045.0,-91,-1062.0,-2031,,,-5665.0,15.0
中山,5,4,リアンエターナル,武藤善則,-761,-300,461.0,352,-550.0,268,,,-530.0,4.0
中山,5,5,アイトカコイトカ,小手川準,259,19,-2335.0,-1187,-138.0,-949,,,-4331.0,11.0
中山,5,6,メイプルエイト,清水英克,-235,-256,2475.0,761,1.0,1660,,,4406.0,1.0
中山,5,7,コスモナッシュビル,吉田直弘,176,248,-711.0,67,493.0,120,,,393.0,3.0
中山,5,8,マダムシーファー,田村康仁,-927,339,-573.0,-326,30.0,-1042,,,-2499.0,7.0
中山,5,9,ストレイトトーカー,岩戸孝樹,-560,-712,-1964.0,-1368,-1558.0,-2043,,,-8205.0,16.0
中山,5,10,ベラジオワールド,伊藤大士,-1154,-108,-1071.0,-840,-1213.0,-926,,,-5312.0,12.0
