場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
中山,11,1,ウェイクフィールド,横山和生,808.0,-134.0,295.0,1042.0,1760.0,-134.0,3637.0,4.0
中山,11,2,アウダーシア,津村明秀,-228.0,-31.0,1585.0,298.0,-1008.0,579.0,1195.0,7.0
中山,11,3,バドリナート,丸山元気,909.0,-199.0,620.0,537.0,223.0,-22.0,2068.0,6.0
中山,11,4,リッツパーティー,丹内祐次,-232.0,214.0,1654.0,2149.0,1778.0,861.0,6424.0,1.0
中山,11,5,アスクエジンバラ,岩田康誠,318.0,459.0,36.0,1457.0,386.0,-491.0,2165.0,5.0
中山,11,6,サヴォアフェール,松山弘平,-654.0,-89.0,-2816.0,-342.0,-1567.0,-567.0,-6035.0,16.0
中山,11,7,ジャスティンシカゴ,原優介　,-575.0,87.0,-2587.0,-1187.0,-2011.0,259.0,-6014.0,15.0
中山,11,8,ゴーイントゥスカイ,武豊　　,-51.0,303.0,-2039.0,-958.0,-2070.0,-356.0,-5171.0,14.0
中山,11,9,サノノグレーター,田辺裕信,-387.0,-322.0,1091.0,66.0,-66.0,322.0,704.0,9.0
中山,11,10,バステール,川田将雅,-230.0,258.0,329.0,844.0,-469.0,-199.0,533.0,10.0
中山,11,11,ミリオンクラウン,横山典弘,395.0,178.0,-945.0,603.0,-601.0,-325.0,-695.0,12.0
中山,11,12,ラージアンサンブル,岩田望来,659.0,336.0,2328.0,-35.0,2027.0,139.0,5454.0,2.0
中山,11,13,フウセン,鮫島克駿,213.0,192.0,165.0,2084.0,1916.0,-574.0,3996.0,3.0
中山,11,14,ティラーノ,石橋脩　,981.0,124.0,-1154.0,-641.0,787.0,-639.0,-542.0,11.0
中山,11,15,エリプティクカーブ,横山武史,-669.0,410.0,-119.0,-1532.0,-878.0,77.0,-2711.0,13.0
中山,11,16,ラディアントスター,池添謙一,-34.0,-789.0,301.0,917.0,94.0,286.0,775.0,8.0
阪神,11,1,アンジュドジョワ,北村友一,1617.0,-638.0,571.0,667.0,1854.0,,4071.0,2.0
阪神,11,2,エンネ,坂井瑠星,470.0,24.0,-634.0,-66.0,-274.0,,-480.0,8.0
阪神,11,3,スマートプリエール,田山旺佑,-4824.0,-79.0,-1168.0,-1426.0,1861.0,,-5636.0,11.0
阪神,11,4,アンディムジーク,古川吉洋,826.0,568.0,1896.0,1159.0,516.0,,4965.0,1.0
阪神,11,5,ファストフォワード,小崎綾也,259.0,181.0,1125.0,1824.0,-170.0,,3219.0,4.0
阪神,11,6,イクシード,ルメール,71.0,158.0,831.0,191.0,-494.0,,757.0,6.0
阪神,11,7,モンローウォーク,戸崎圭太,-111.0,49.0,-179.0,-779.0,-1094.0,,-2114.0,10.0
阪神,11,8,ミリタリータトゥー,西塚洸二,72.0,86.0,231.0,1608.0,-1795.0,,202.0,7.0
阪神,11,9,ナムラコスモス,田口貫太,-76.0,-1224.0,55.0,336.0,4255.0,,3346.0,3.0
阪神,11,10,スウィートハピネス,佐々木大,14.0,-448.0,796.0,-2305.0,332.0,,-1611.0,9.0
阪神,11,11,レイクラシック,吉村誠之,-5576.0,1102.0,-1276.0,-2477.0,-3498.0,,-11725.0,12.0
阪神,11,12,タイセイボーグ,西村淳也,-385.0,411.0,953.0,262.0,138.0,,1379.0,5.0
