場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,11,1,ウェイクフィールド,キズナ,139.0,1217.0,2619.0,1369.0,2590.0,1509.0,-374.0,980.0,10049.0,1.0
中山,11,2,アウダーシア,キズナ,139.0,1217.0,2619.0,1369.0,2590.0,1509.0,-374.0,980.0,10049.0,1.0
中山,11,3,バドリナート,コントレイル,-425.0,339.0,131.0,,-419.0,-620.0,-311.0,-483.0,-1788.0,10.0
中山,11,4,リッツパーティー,ミッキーロケット,968.0,281.0,617.0,-106.0,580.0,834.0,741.0,253.0,4168.0,4.0
中山,11,5,アスクエジンバラ,リオンディーズ,659.0,922.0,-1403.0,-2090.0,-343.0,999.0,638.0,101.0,-517.0,9.0
中山,11,6,サヴォアフェール,エピファネイア,-1564.0,-799.0,-3133.0,-3396.0,-2293.0,-4432.0,-2285.0,-2392.0,-20294.0,16.0
中山,11,7,ジャスティンシカゴ,スワーヴリチャード,-312.0,-459.0,-1872.0,-1607.0,-216.0,-2071.0,-59.0,-64.0,-6660.0,15.0
中山,11,8,ゴーイントゥスカイ,コントレイル,-425.0,339.0,131.0,,-419.0,-620.0,-399.0,-483.0,-1876.0,12.0
中山,11,9,サノノグレーター,グレーターロンドン,899.0,-1179.0,1739.0,1232.0,155.0,1242.0,-458.0,-861.0,2769.0,6.0
中山,11,10,バステール,キタサンブラック,27.0,-616.0,958.0,-143.0,499.0,1362.0,1569.0,171.0,3827.0,5.0
中山,11,11,ミリオンクラウン,リーチザクラウン,213.0,-37.0,49.0,28.0,-102.0,49.0,-64.0,-12.0,124.0,8.0
中山,11,12,ラージアンサンブル,ベンバトル,238.0,-315.0,1574.0,,727.0,130.0,-218.0,-35.0,2101.0,7.0
中山,11,13,フウセン,コントレイル,-425.0,339.0,131.0,,-419.0,-620.0,-311.0,-483.0,-1788.0,10.0
中山,11,14,ティラーノ,ゴールドシップ,-895.0,469.0,-664.0,-890.0,-19.0,-1154.0,,-79.0,-3232.0,13.0
中山,11,15,エリプティクカーブ,レイデオロ,38.0,225.0,3468.0,-699.0,348.0,-234.0,2070.0,484.0,5700.0,3.0
中山,11,16,ラディアントスター,サトノアラジン,-433.0,-158.0,-149.0,-740.0,-1169.0,-1019.0,,-114.0,-3782.0,14.0
阪神,11,1,アンジュドジョワ,キタサンブラック,-1422.0,-616.0,958.0,-143.0,499.0,1362.0,1569.0,,2207.0,5.0
阪神,11,2,エンネ,キズナ,2000.0,1217.0,2619.0,1369.0,2590.0,1509.0,-374.0,,10930.0,2.0
阪神,11,3,スマートプリエール,エピファネイア,-318.0,-799.0,-3133.0,-3396.0,-2293.0,-4432.0,-4399.0,,-18770.0,12.0
阪神,11,4,アンディムジーク,アドマイヤマーズ,-58.0,-94.0,-2057.0,24.0,513.0,-480.0,-1385.0,,-3537.0,10.0
阪神,11,5,ファストフォワード,ハービンジャー,129.0,110.0,-1765.0,-654.0,-1583.0,-403.0,,,-4166.0,11.0
阪神,11,6,イクシード,キタサンブラック,-1422.0,-616.0,958.0,-143.0,499.0,1362.0,,,638.0,7.0
阪神,11,7,モンローウォーク,キズナ,2000.0,1217.0,2619.0,1369.0,2590.0,1509.0,,,11304.0,1.0
阪神,11,8,ミリタリータトゥー,デクラレーションオブウォー,793.0,571.0,1254.0,750.0,-1096.0,1075.0,,,3347.0,4.0
