場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
新潟,1,未勝利,障害,2890,重,1,ヴォルスター,5歳以上,黒岩悠,清水久詞,逃げ,,,長距離,左回り,ダ道悪,,シニスターミニスター,,距離延長,13,E,11.9,1.0,13.5,6.0,36.4,4.0,39.8,4.0,C,B,,B,C
新潟,1,未勝利,障害,2890,重,2,ファイツオン,5歳以上,小牧加矢,藤岡健一,逃げ,,,長距離,左回り,ダ道悪,,アルアイン,休明初戦,距離延長,4,D,11.9,1.0,,,,,,,C,B,B,C,B
新潟,1,未勝利,障害,2890,重,3,ノブダブルホワイト,4歳,江田勇亮,松永康利,差し,,,長距離,左回り,ダ道悪,,バゴ,休明初戦,距離延長,14,E,12.7,12.0,13.1,4.0,,,,,C,B,E,B,C
新潟,1,未勝利,障害,2890,重,4,アップストローク,5歳以上,草野太郎,杉浦宏昭,追込,,,長距離,左回り,ダ道悪,,ディーマジェスティ,休明初戦,距離延長,10,E,12.4,8.0,12.4,1.0,,,,,B,C,C,B,B
新潟,1,未勝利,障害,2890,重,5,ニシノインヴィクタ,5歳以上,水沼元輝,本間忍,差し,,,長距離,左回り,ダ道悪,,ブリックスアンドモルタル,休明初戦,距離延長,12,E,12.4,8.0,12.8,2.0,,,,,B,C,B,B,B
新潟,1,未勝利,障害,2890,重,6,オリンポスカズマ,5歳以上,小坂忠士,平田修,差し,,,長距離,左回り,ダ道悪,,ヴィクトワールピサ,休明2走,距離短縮,9,E,12.8,13.0,,,,,,,C,C,C,B,C
新潟,1,未勝利,障害,2890,重,7,サトノエピック,5歳以上,上野翔,奥村武,差し,,,長距離,左回り,ダ道悪,,キタサンブラック,休明3走,距離延長,3,C,12.5,10.0,13.1,4.0,35.4,1.0,38.2,3.0,C,C,B,C,C
新潟,1,未勝利,障害,2890,重,8,ノーブルクライ,5歳以上,五十嵐雄,田村康仁,追込,,,長距離,左回り,ダ道悪,,ハーツクライ,休明3走,距離延長,5,D,12.9,14.0,,,,,,,C,C,D,C,C
新潟,1,未勝利,障害,2890,重,9,サミアド,5歳以上,大江原圭,竹内正洋,逃げ,,,長距離,左回り,ダ道悪,,シャンハイボビー,,距離延長,11,E,12.2,3.0,12.9,3.0,35.8,2.0,37.5,2.0,D,C,C,C,B
新潟,1,未勝利,障害,2890,重,10,メイショウトム,5歳以上,難波剛健,谷潔,追込,,,長距離,左回り,ダ道悪,,Palace Malice,休明2走,距離短縮,6,D,12.3,7.0,,,36.7,5.0,39.8,4.0,C,C,C,D,C
新潟,1,未勝利,障害,2890,重,11,ビジューブリランテ,5歳以上,坂口智康,浅利英明,先行,,,長距離,左回り,ダ道悪,,ディープブリランテ,休明初戦,距離延長,2,B,12.2,3.0,,,,,,,C,C,B,C,D
