場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
函館,1,1,フリアフロリダ,Trapeze Artist,,,,,,,,,,
函館,1,2,ブラックティンカー,シルバーステート,82.0,92.0,104.0,98.0,97.0,99.0,,,95.333,10.0
函館,1,3,クレドール,ダイワメジャー,87.0,94.0,98.0,96.0,97.0,96.0,99.0,,95.286,11.0
函館,1,4,ファリア,メイショウボーラー,84.0,93.0,87.0,93.0,86.0,94.0,97.0,,90.571,14.0
函館,1,5,ゴールドサニーデイ,トーセンラー,115.0,91.0,98.0,96.0,106.0,99.0,,,100.833,6.0
函館,1,6,フィリグラン,ダイワメジャー,87.0,94.0,98.0,96.0,97.0,96.0,,,94.667,13.0
函館,1,7,ワタシマツワ,グレーターロンドン,54.0,114.0,117.0,113.0,117.0,119.0,,,105.667,3.0
函館,1,8,デルタニュートラル,モズアスコット,81.0,109.0,117.0,109.0,117.0,98.0,,,105.167,5.0
函館,1,9,ロネット,モーリス,96.0,100.0,99.0,99.0,97.0,98.0,,,98.167,8.0
函館,1,10,ルブリアン,シルバーステート,82.0,92.0,104.0,98.0,97.0,99.0,95.0,,95.286,11.0
函館,1,11,グッバイウェーブ,ミスターメロディ,87.0,96.0,121.0,98.0,91.0,89.0,,,97.0,9.0
函館,1,12,グリフォン,サートゥルナーリア,101.0,94.0,105.0,96.0,,,,,99.0,7.0
函館,1,13,ユウグレ,Too Darn Hot,156.0,128.0,97.0,125.0,156.0,,,,132.4,1.0
函館,1,14,アドバンスオーセン,Authentic,,,,,,,,,,
函館,1,15,ニシノコイブミ,イスラボニータ,106.0,103.0,113.0,103.0,107.0,102.0,103.0,,105.286,4.0
函館,1,16,シルフラ,ルヴァンスレーヴ,21.0,90.0,221.0,115.0,133.0,68.0,,,108.0,2.0
函館,2,1,メイショウホダワラ,デクラレーションオブウォー,82.0,99.0,96.0,102.0,105.0,100.0,105.0,,98.429,5.0
函館,2,2,エイシンカリス,ノーブルミッション,,,,,,,,,,
函館,2,3,キムケンフォトン,レイデオロ,85.0,100.0,98.0,89.0,102.0,91.0,100.0,,95.0,7.0
函館,2,4,テーオーテバルディ,コパノリッキー,89.0,98.0,94.0,91.0,91.0,96.0,109.0,,95.429,6.0
函館,2,5,デンリッレハウエル,レイデオロ,85.0,100.0,98.0,89.0,102.0,91.0,100.0,,95.0,7.0
函館,2,6,グランシャット,ルヴァンスレーヴ,21.0,90.0,106.0,115.0,133.0,68.0,,,88.833,10.0
函館,2,7,バースフラワー,ビッグアーサー,104.0,88.0,87.0,89.0,96.0,96.0,,,93.333,9.0
函館,2,8,エファセデリエール,パドトロワ,,,,,,,,,,
函館,2,9,フォレストオール,パイロ,117.0,104.0,105.0,112.0,102.0,106.0,101.0,,106.714,3.0
函館,2,10,ハイエンドモデル,モズアスコット,81.0,109.0,117.0,109.0,117.0,140.0,,,112.167,1.0
函館,2,11,サトミノマリア,リオンディーズ,103.0,94.0,99.0,92.0,97.0,102.0,103.0,,98.571,4.0
函館,2,12,テーオーシュターデ,スクリーンヒーロー,121.0,105.0,99.0,115.0,107.0,106.0,109.0,,108.857,2.0
函館,3,1,キンセンオー,エスケンデレヤ,74.0,104.0,112.0,119.0,115.0,118.0,116.0,,108.286,3.0
