場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
函館,1,1,フリアフロリダ,小栗実　,173.0,123.0,108.0,103.0,102.0,109.0,,,119.667,1.0
函館,1,2,ブラックティンカー,和田雄二,50.0,101.0,99.0,108.0,88.0,94.0,,,90.0,15.0
函館,1,3,クレドール,小笠倫弘,134.0,92.0,95.0,90.0,104.0,99.0,,,102.333,3.0
函館,1,4,ファリア,土田稔　,96.0,70.0,90.0,69.0,75.0,86.0,170.0,,93.714,11.0
函館,1,5,ゴールドサニーデイ,渡辺薫彦,97.0,94.0,107.0,98.0,96.0,103.0,58.0,,93.286,12.0
函館,1,6,フィリグラン,森田直行,96.0,113.0,100.0,108.0,111.0,107.0,,,105.833,2.0
函館,1,7,ワタシマツワ,竹内正洋,52.0,103.0,102.0,99.0,112.0,100.0,,,94.667,10.0
函館,1,8,デルタニュートラル,加藤士津,76.0,94.0,96.0,90.0,98.0,104.0,,,93.0,13.0
函館,1,9,ロネット,浜田多実,97.0,108.0,92.0,106.0,104.0,99.0,,,101.0,5.0
函館,1,10,ルブリアン,佐々木晶,56.0,103.0,105.0,110.0,113.0,104.0,,,98.5,8.0
函館,1,11,グッバイウェーブ,中川公成,52.0,99.0,89.0,105.0,109.0,88.0,,,90.333,14.0
函館,1,12,グリフォン,小椋研介,21.0,58.0,63.0,36.0,78.0,57.0,,,52.167,16.0
函館,1,13,ユウグレ,宮田敬介,148.0,96.0,96.0,95.0,89.0,86.0,,,101.667,4.0
函館,1,14,アドバンスオーセン,森秀行　,83.0,98.0,106.0,98.0,109.0,105.0,,,99.833,6.0
函館,1,15,ニシノコイブミ,西田雄一,110.0,107.0,81.0,92.0,102.0,99.0,,,98.5,8.0
函館,1,16,シルフラ,大竹正博,110.0,107.0,97.0,97.0,96.0,91.0,,,99.667,7.0
函館,2,1,メイショウホダワラ,荒川義之,71.0,104.0,113.0,118.0,107.0,101.0,,,102.333,3.0
函館,2,2,エイシンカリス,吉村圭司,116.0,100.0,108.0,107.0,116.0,110.0,,,109.5,1.0
函館,2,3,キムケンフォトン,矢作芳人,118.0,101.0,105.0,100.0,107.0,102.0,,,105.5,2.0
函館,2,4,テーオーテバルディ,藤野健太,132.0,79.0,85.0,62.0,91.0,96.0,,,90.833,11.0
函館,2,5,デンリッレハウエル,林徹　　,87.0,95.0,94.0,99.0,86.0,98.0,,,93.167,9.0
函館,2,6,グランシャット,宮田敬介,148.0,96.0,89.0,95.0,89.0,86.0,,,100.5,5.0
函館,2,7,バースフラワー,小手川準,89.0,98.0,106.0,90.0,99.0,94.0,78.0,,93.429,8.0
函館,2,8,エファセデリエール,伊坂重信,100.0,95.0,88.0,87.0,89.0,87.0,,,91.0,10.0
函館,2,9,フォレストオール,栗田徹　,76.0,91.0,90.0,89.0,86.0,94.0,,,87.667,12.0
函館,2,10,ハイエンドモデル,武藤善則,127.0,100.0,92.0,103.0,96.0,102.0,92.0,,101.714,4.0
函館,2,11,サトミノマリア,鈴木伸尋,76.0,103.0,91.0,103.0,96.0,99.0,,,94.667,7.0
函館,2,12,テーオーシュターデ,宮徹　　,98.0,98.0,97.0,94.0,104.0,99.0,85.0,,96.429,6.0
函館,3,1,キンセンオー,中尾秀正,132.0,98.0,104.0,104.0,101.0,106.0,,,107.5,3.0
函館,3,2,ヴィータレヴィス,池添学　,107.0,112.0,108.0,99.0,102.0,108.0,,,106.0,4.0
函館,3,3,トモジャイブ,大根田裕,134.0,115.0,114.0,109.0,112.0,109.0,96.0,,112.714,1.0
函館,3,4,フルセンド,福永祐一,76.0,104.0,111.0,119.0,103.0,106.0,,,103.167,6.0
函館,3,5,インターステラ,中舘英二,75.0,97.0,103.0,89.0,99.0,99.0,,,93.667,10.0
函館,3,6,オドラニャソンソン,東田明士,,,,,,,,,,
函館,3,7,デルマイオ,畑端省吾,89.0,111.0,110.0,102.0,108.0,111.0,157.0,,112.571,2.0
函館,3,8,ナルサー,武市康男,65.0,82.0,84.0,88.0,96.0,88.0,,,83.833,12.0
函館,3,9,メイショウタイピン,飯田祐史,71.0,108.0,97.0,105.0,89.0,93.0,,,93.833,9.0
函館,3,10,サンライズバレット,茶木太樹,105.0,102.0,103.0,97.0,92.0,96.0,,,99.167,7.0
函館,3,11,レヴァンティス,友道康夫,103.0,96.0,87.0,95.0,99.0,96.0,68.0,,92.0,11.0
函館,3,12,ニホンピロカスター,大橋勇樹,129.0,107.0,101.0,114.0,105.0,105.0,69.0,,104.286,5.0
函館,3,13,ジョードリウム,清水久詞,115.0,95.0,88.0,93.0,95.0,100.0,,,97.667,8.0
函館,4,1,マナミン,高橋康之,55.0,93.0,105.0,86.0,92.0,96.0,,,87.833,14.0
函館,4,2,メイショウキンタイ,高橋亮　,98.0,100.0,102.0,98.0,108.0,103.0,,,101.5,8.0
函館,4,3,カリータフェリス,鈴木慎太,103.0,109.0,111.0,110.0,107.0,110.0,,,108.333,3.0
函館,4,4,キタノアンシェル,蛯名利弘,86.0,86.0,72.0,103.0,85.0,90.0,,,87.0,15.0
函館,4,5,ウインイルネージュ,和田正一,127.0,110.0,116.0,115.0,118.0,113.0,,,116.5,1.0
函館,4,6,ドルチェリターン,池添学　,107.0,112.0,102.0,99.0,102.0,108.0,,,105.0,6.0
函館,4,7,スリーセンス,中竹和也,98.0,107.0,113.0,103.0,108.0,106.0,,,105.833,5.0
函館,4,8,アルファシリウス,矢作芳人,118.0,101.0,99.0,100.0,99.0,102.0,103.0,,103.143,7.0
函館,4,9,ダイハッシュウ,牧田和弥,114.0,94.0,92.0,92.0,100.0,87.0,,,96.5,10.0
函館,4,10,セブンスプリングス,中村直也,21.0,109.0,97.0,99.0,113.0,97.0,,,89.333,11.0
函館,4,11,コンスピラシー,本間忍　,51.0,92.0,95.0,87.0,82.0,79.0,,,81.0,16.0
函館,4,12,アオイタケル,四位洋文,114.0,102.0,107.0,103.0,105.0,107.0,126.0,,109.143,2.0
函館,4,13,ヤマニンヒストリア,中村直也,21.0,109.0,97.0,99.0,113.0,97.0,,,89.333,11.0
函館,4,14,クラウドプリーザー,菊沢隆徳,91.0,104.0,107.0,104.0,97.0,95.0,101.0,,99.857,9.0
函館,4,15,ノボリユーミン,石橋守　,64.0,98.0,98.0,97.0,86.0,93.0,,,89.333,11.0
