場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
函館,1,1,フリアフロリダ,北村友一,121.0,108.0,102.0,100.0,105.0,,107.2,2.0
函館,1,2,ブラックティンカー,吉田隼人,105.0,97.0,96.0,91.0,96.0,,97.0,9.0
函館,1,3,クレドール,原田和真,21.0,57.0,115.0,119.0,90.0,,80.4,14.0
函館,1,4,ファリア,古川奈穂,103.0,89.0,91.0,91.0,92.0,,93.2,11.0
函館,1,5,ゴールドサニーデイ,藤岡佑介,99.0,112.0,104.0,103.0,107.0,,105.0,5.0
函館,1,6,フィリグラン,原優介　,84.0,91.0,96.0,95.0,,,91.5,12.0
函館,1,7,ワタシマツワ,小林美駒,67.0,90.0,102.0,94.0,96.0,,89.8,13.0
函館,1,8,デルタニュートラル,上里直汰,,,,,,,,
函館,1,9,ロネット,長浜鴻緒,113.0,107.0,103.0,96.0,101.0,,104.0,7.0
函館,1,10,ルブリアン,鷲頭虎太,127.0,104.0,105.0,113.0,108.0,,111.4,1.0
函館,1,11,グッバイウェーブ,横山武史,103.0,100.0,100.0,95.0,98.0,,99.2,8.0
函館,1,12,グリフォン,鮫島克駿,103.0,107.0,103.0,102.0,106.0,,104.2,6.0
函館,1,13,ユウグレ,舟山瑠泉,,,,,,,,
函館,1,14,アドバンスオーセン,川端海翼,135.0,84.0,100.0,112.0,99.0,,106.0,4.0
函館,1,15,ニシノコイブミ,武豊　　,97.0,95.0,95.0,97.0,98.0,,96.4,10.0
函館,1,16,シルフラ,佐々木大,116.0,102.0,103.0,106.0,104.0,,106.2,3.0
函館,2,1,メイショウホダワラ,丹内祐次,109.0,102.0,100.0,98.0,104.0,,102.6,4.0
函館,2,2,エイシンカリス,川又賢治,95.0,95.0,100.0,103.0,95.0,,97.6,5.0
函館,2,3,キムケンフォトン,吉田隼人,105.0,97.0,96.0,91.0,96.0,,97.0,6.0
函館,2,4,テーオーテバルディ,和田陽希,,,,,,,,
函館,2,5,デンリッレハウエル,鮫島克駿,103.0,107.0,105.0,102.0,106.0,,104.6,2.0
函館,2,6,グランシャット,上里直汰,,,,,,,,
函館,2,7,バースフラワー,小林美駒,67.0,90.0,90.0,94.0,96.0,,87.4,8.0
函館,2,8,エファセデリエール,佐々木大,116.0,102.0,101.0,106.0,104.0,,105.8,1.0
函館,2,9,フォレストオール,長浜鴻緒,113.0,107.0,98.0,96.0,101.0,,103.0,3.0
函館,2,10,ハイエンドモデル,武藤雅　,94.0,99.0,88.0,94.0,,,93.75,7.0
函館,2,11,サトミノマリア,舟山瑠泉,,,,,,,,
函館,2,12,テーオーシュターデ,橋木太希,88.0,80.0,119.0,55.0,,,85.5,9.0
函館,3,1,キンセンオー,和田陽希,,,,,,,,
函館,3,2,ヴィータレヴィス,北村友一,121.0,108.0,100.0,102.0,105.0,,107.2,2.0
函館,3,3,トモジャイブ,古川吉洋,85.0,103.0,94.0,104.0,101.0,,97.4,9.0
函館,3,4,フルセンド,松本大輝,110.0,102.0,103.0,93.0,106.0,,102.8,6.0
函館,3,5,インターステラ,長浜鴻緒,113.0,107.0,98.0,109.0,101.0,,105.6,3.0
函館,3,6,オドラニャソンソン,舟山瑠泉,,,,,,,,
函館,3,7,デルマイオ,鷲頭虎太,127.0,104.0,107.0,101.0,108.0,,109.4,1.0
函館,3,8,ナルサー,小林美駒,67.0,90.0,90.0,97.0,96.0,,88.0,10.0
函館,3,9,メイショウタイピン,横山和生,95.0,96.0,103.0,104.0,106.0,,100.8,7.0
函館,3,10,サンライズバレット,鮫島克駿,103.0,107.0,105.0,107.0,106.0,,105.6,3.0
函館,3,11,レヴァンティス,佐々木大,116.0,102.0,101.0,98.0,104.0,,104.2,5.0
函館,3,12,ニホンピロカスター,森田誠也,,,,,,,,
函館,3,13,ジョードリウム,横山武史,103.0,100.0,92.0,97.0,98.0,,98.0,8.0
函館,4,1,マナミン,橋木太希,88.0,163.0,44.0,55.0,,,87.5,12.0
函館,4,2,メイショウキンタイ,武豊　　,97.0,95.0,95.0,97.0,98.0,,96.4,10.0
函館,4,3,カリータフェリス,小林美駒,67.0,90.0,102.0,97.0,96.0,,90.4,11.0
函館,4,4,キタノアンシェル,佐々木大,116.0,102.0,103.0,98.0,104.0,,104.6,6.0
函館,4,5,ウインイルネージュ,丹内祐次,109.0,102.0,107.0,107.0,104.0,,105.8,4.0
函館,4,6,ドルチェリターン,北村友一,121.0,108.0,102.0,102.0,105.0,,107.6,1.0
函館,4,7,スリーセンス,横山武史,103.0,100.0,100.0,97.0,98.0,,99.6,9.0
函館,4,8,アルファシリウス,川端海翼,135.0,84.0,100.0,93.0,99.0,,102.2,7.0
函館,4,9,ダイハッシュウ,森田誠也,,,,,,,,
函館,4,10,セブンスプリングス,舟山瑠泉,,,,,,,,
函館,4,11,コンスピラシー,長浜鴻緒,113.0,107.0,103.0,109.0,101.0,,106.6,2.0
函館,4,12,アオイタケル,藤岡佑介,99.0,112.0,104.0,109.0,107.0,,106.2,3.0
函館,4,13,ヤマニンヒストリア,鮫島克駿,103.0,107.0,103.0,107.0,106.0,,105.2,5.0
函館,4,14,クラウドプリーザー,横山和生,95.0,96.0,102.0,104.0,106.0,,100.6,8.0
函館,4,15,ノボリユーミン,柴田裕一,91.0,69.0,72.0,82.0,,,78.5,13.0
函館,4,16,アウルムレガリア,上里直汰,,,,,,,,
函館,5,1,ワンインザスカイ,横山武史,103.0,96.0,100.0,95.0,98.0,,98.4,8.0
函館,5,2,ステイフリー,小林美駒,67.0,93.0,102.0,94.0,96.0,,90.4,14.0
函館,5,3,アルティオーラ,長浜鴻緒,113.0,42.0,103.0,96.0,101.0,,91.0,13.0
函館,5,4,トウカイマシェリ,鮫島克駿,103.0,120.0,103.0,102.0,106.0,,106.8,3.0
函館,5,5,セレーノ,武豊　　,97.0,93.0,95.0,97.0,98.0,,96.0,10.0
函館,5,6,プレセピオ,岩田康誠,86.0,91.0,96.0,93.0,100.0,,93.2,11.0
函館,5,7,モルトカリーナ,柴田大知,96.0,92.0,84.0,93.0,,,91.25,12.0
函館,5,8,ワイズギャング,古川吉洋,85.0,87.0,112.0,105.0,101.0,,98.0,9.0
函館,5,9,シャインフォーミー,丹内祐次,109.0,79.0,107.0,98.0,104.0,,99.4,7.0
函館,5,10,ブラックチャリス,浜中俊　,103.0,116.0,107.0,103.0,103.0,,106.4,4.0
函館,5,11,ショウナンカリス,北村友一,121.0,100.0,102.0,100.0,105.0,,105.6,5.0
函館,5,12,ハチハチローズ,川端海翼,135.0,114.0,100.0,112.0,99.0,,112.0,1.0
函館,5,13,トーセンライティア,原田和真,21.0,183.0,115.0,119.0,90.0,,105.6,5.0
函館,5,14,スノーランス,佐々木大,116.0,117.0,103.0,106.0,104.0,,109.2,2.0
函館,5,15,ラインカシウス,武藤雅　,95.0,82.0,88.0,94.0,,,89.75,15.0
函館,6,1,スターオブロンドン,古川奈穂,103.0,116.0,94.0,91.0,92.0,,99.2,5.0
函館,6,2,ジェム,鮫島克駿,103.0,120.0,105.0,102.0,106.0,,107.2,3.0
函館,6,3,リオマダムレッド,小林美駒,67.0,93.0,90.0,94.0,96.0,,88.0,9.0
函館,6,4,タイセイガナール,長浜鴻緒,113.0,42.0,98.0,96.0,101.0,,90.0,8.0
函館,6,5,トーセンクリステル,原田和真,21.0,183.0,95.0,119.0,90.0,,101.6,4.0
函館,6,6,ラブミーヘンリー,古川吉洋,85.0,87.0,94.0,105.0,101.0,,94.4,7.0
函館,6,7,ワイドアルバ,丹内祐次,109.0,79.0,100.0,98.0,104.0,,98.0,6.0
函館,6,8,ディオスデルマール,荻野琢真,131.0,81.0,104.0,130.0,112.0,,111.6,1.0
函館,6,9,ウレシイゴサン,佐々木大,116.0,117.0,101.0,106.0,104.0,,108.8,2.0
函館,7,1,オントゥザステージ,舟山瑠泉,,,,,,,,
函館,7,2,スイートフェアリー,鷲頭虎太,127.0,104.0,105.0,101.0,108.0,,109.0,2.0
函館,7,3,エムティヒララ,柴田裕一,91.0,69.0,72.0,82.0,,,78.5,14.0
函館,7,4,ハートメテオ,鮫島克駿,103.0,107.0,103.0,107.0,106.0,,105.2,6.0
函館,7,5,デルマケセラセラ,横山和生,95.0,96.0,102.0,104.0,106.0,,100.6,9.0
函館,7,6,グラツィオーソ,柴田大知,91.0,92.0,98.0,93.0,,,93.5,12.0
函館,7,7,サトノビエント,北村友一,121.0,108.0,102.0,102.0,105.0,,107.6,3.0
函館,7,8,ユナホークパワー,黛弘人　,98.0,108.0,102.0,108.0,109.0,,105.0,7.0
函館,7,9,ピースオブライツ,藤岡佑介,99.0,112.0,104.0,109.0,107.0,,106.2,5.0
函館,7,10,ディアイライザ,上里直汰,,,,,,,,
函館,7,11,シフグナーデ,小林美駒,67.0,90.0,102.0,97.0,96.0,,90.4,13.0
函館,7,12,パーフェクトパール,佐々木大,116.0,102.0,103.0,98.0,104.0,,104.6,8.0
函館,7,13,ホウオウハナビ,長浜鴻緒,113.0,107.0,103.0,109.0,101.0,,106.6,4.0
函館,7,14,ピンクパラダイス,荻野琢真,131.0,125.0,122.0,101.0,112.0,,118.2,1.0
函館,7,15,ソレエスピアージャ,武豊　　,97.0,95.0,95.0,97.0,98.0,,96.4,11.0
函館,7,16,フューチャーファン,横山武史,103.0,100.0,100.0,97.0,98.0,,99.6,10.0
函館,8,1,ヒメカミノイタダキ,和田陽希,,,,,,,,
函館,8,2,サウンドモリアーナ,武豊　　,97.0,98.0,100.0,97.0,98.0,,98.0,7.0
函館,8,3,オンマガトオル,横山和生,95.0,102.0,103.0,100.0,106.0,,101.2,5.0
函館,8,4,スイッチオン,長浜鴻緒,113.0,99.0,98.0,96.0,101.0,,101.4,4.0
函館,8,5,レジュークレール,原優介　,108.0,102.0,96.0,95.0,,,100.25,6.0
函館,8,6,ナリノエンブレム,丹内祐次,109.0,108.0,100.0,98.0,104.0,,103.8,2.0
函館,8,7,モンシェリ,鮫島克駿,103.0,99.0,105.0,102.0,106.0,,103.0,3.0
函館,8,8,タミゼ,荻野琢真,131.0,103.0,104.0,130.0,112.0,,116.0,1.0
函館,8,9,ブルドッグキング,舟山瑠泉,,,,,,,,
函館,8,10,ホーリーブライト,川又賢治,95.0,97.0,100.0,103.0,95.0,,98.0,7.0
函館,8,11,ゲッティン,古川奈穂,103.0,96.0,94.0,91.0,92.0,,95.2,9.0
函館,8,12,テイエムタリスマ,小林美駒,67.0,97.0,90.0,94.0,96.0,,88.8,10.0
函館,9,1,ナムラトロム,吉田隼人,105.0,97.0,96.0,91.0,96.0,,97.0,7.0
函館,9,2,アルマロクザン,松岡正海,151.0,88.0,108.0,101.0,104.0,,110.4,1.0
函館,9,3,ブラヴィーノ,長浜鴻緒,113.0,99.0,103.0,96.0,101.0,,102.4,4.0
函館,9,4,カウスリップ,横山和生,95.0,102.0,102.0,100.0,106.0,,101.0,5.0
函館,9,5,ラブディーヴァ,武豊　　,97.0,98.0,95.0,97.0,98.0,,97.0,7.0
函館,9,6,ジーティーポライト,上里直汰,,,,,,,,
函館,9,7,ミクストベリーズ,横山武史,103.0,93.0,100.0,95.0,98.0,,97.8,6.0
函館,9,8,スプリングデイ,黛弘人　,98.0,112.0,102.0,99.0,109.0,,104.0,3.0
函館,9,9,マキシマムドライブ,丹内祐次,109.0,108.0,107.0,98.0,104.0,,105.2,2.0
函館,9,10,ヒラボクカレラ,岩田康誠,86.0,97.0,96.0,93.0,100.0,,94.4,9.0
函館,10,1,ペリプルス,柴田大知,90.0,92.0,91.0,93.0,,,91.5,8.0
函館,10,2,イゾレエオリア,佐々木大,116.0,104.0,103.0,96.0,104.0,,104.6,5.0
函館,10,3,ビッグベルーガ,松岡正海,151.0,88.0,108.0,91.0,104.0,,108.4,2.0
函館,10,4,ローレルオーブ,鮫島克駿,103.0,99.0,103.0,99.0,106.0,,102.0,7.0
函館,10,5,マイファミリー,黛弘人　,98.0,112.0,102.0,123.0,109.0,,108.8,1.0
函館,10,6,マハートマーベル,丹内祐次,109.0,108.0,107.0,111.0,104.0,,107.8,3.0
函館,10,7,オロスコピオ,原優介　,108.0,91.0,119.0,95.0,,,103.25,6.0
函館,10,8,オールデュスヴラン,北村友一,121.0,101.0,102.0,110.0,105.0,,107.8,3.0
函館,11,1,シックザイン,武藤雅　,91.0,82.0,88.0,94.0,,,88.75,15.0
函館,11,2,タイキエクセロン,国分恭介,101.0,116.0,107.0,114.0,112.0,,110.0,2.0
函館,11,3,マルプリ,原優介　,108.0,91.0,96.0,95.0,,,97.5,11.0
函館,11,4,スクルプトーリス,泉谷楓真,94.0,106.0,104.0,100.0,103.0,,101.4,9.0
函館,11,5,ゴールドサーベル,武豊　　,97.0,98.0,95.0,97.0,98.0,,97.0,12.0
函館,11,6,マイネルビジョン,松岡正海,151.0,88.0,108.0,101.0,104.0,,110.4,1.0
函館,11,7,エヴァンスウィート,鮫島克駿,103.0,99.0,103.0,102.0,106.0,,102.6,7.0
函館,11,8,ルージュシュエット,吉田隼人,105.0,97.0,96.0,91.0,96.0,,97.0,12.0
函館,11,9,ゴキゲンサン,岩田康誠,86.0,97.0,96.0,93.0,100.0,,94.4,14.0
函館,11,10,スミレファースト,丹内祐次,109.0,108.0,107.0,98.0,104.0,,105.2,4.0
函館,11,11,アイオブザストーム,古川吉洋,85.0,100.0,112.0,105.0,101.0,,100.6,10.0
函館,11,12,アップストローク,浜中俊　,103.0,95.0,107.0,103.0,103.0,,102.2,8.0
函館,11,13,ファイツオン,藤岡佑介,99.0,104.0,104.0,103.0,107.0,,103.4,6.0
函館,11,14,ラホーヤストーム,佐々木大,116.0,104.0,103.0,106.0,104.0,,106.6,3.0
函館,11,15,ディージェーサン,黛弘人　,98.0,112.0,102.0,99.0,109.0,,104.0,5.0
函館,12,1,リーゼノアール,北村友一,121.0,101.0,100.0,102.0,105.0,,105.8,1.0
函館,12,2,サムシャイン,横山和生,95.0,102.0,103.0,104.0,106.0,,102.0,5.0
函館,12,3,タマモネモフィラ,小林美駒,67.0,97.0,90.0,97.0,96.0,,89.4,8.0
函館,12,4,トモジャザーン,古川吉洋,85.0,100.0,94.0,104.0,101.0,,96.8,7.0
函館,12,5,サンダーロード,鮫島克駿,103.0,99.0,105.0,107.0,106.0,,104.0,3.0
函館,12,6,ガラスノブルース,丹内祐次,109.0,108.0,100.0,107.0,104.0,,105.6,2.0
函館,12,7,ロングウェイホーム,武豊　　,97.0,98.0,100.0,97.0,98.0,,98.0,6.0
函館,12,8,メレカリキマカ,長浜鴻緒,113.0,99.0,98.0,109.0,101.0,,104.0,3.0
東京,1,1,ミズイロ,丸田恭介,98.0,98.0,108.0,103.0,102.0,,101.8,3.0
東京,1,2,アイスリーディング,田辺裕信,101.0,103.0,98.0,100.0,102.0,,100.8,5.0
東京,1,3,チハヤフル,大野拓弥,95.0,97.0,95.0,102.0,98.0,,97.4,10.0
東京,1,4,ハコダテサンバ,石川裕紀,100.0,97.0,100.0,99.0,97.0,,98.6,8.0
東京,1,5,アルマヴィーナス,横山琉人,101.0,93.0,103.0,93.0,103.0,,98.6,8.0
東京,1,6,ニシノクレシダ,江田照男,79.0,111.0,89.0,89.0,83.0,,90.2,13.0
東京,1,7,デルマエアロール,石橋脩　,90.0,98.0,107.0,105.0,101.0,,100.2,6.0
東京,1,8,スカイリスト,吉田豊　,102.0,95.0,101.0,99.0,101.0,,99.6,7.0
東京,1,9,キタノルシール,石田拓郎,82.0,108.0,95.0,80.0,90.0,,91.0,12.0
東京,1,10,メリーサウンド,小沢大仁,55.0,96.0,95.0,78.0,80.0,,80.8,14.0
東京,1,11,アビッサルスター,レーン　,,,,,,,,
東京,1,12,サクラカゼ,佐藤翔馬,105.0,107.0,98.0,106.0,90.0,,101.2,4.0
東京,1,13,ミヤグリフォン,菊沢一樹,105.0,115.0,108.0,112.0,111.0,,110.2,1.0
東京,1,14,イルジーリオ,石神深道,79.0,97.0,75.0,86.0,60.0,,79.4,15.0
東京,1,15,モリノアミーゴ,津村明秀,101.0,105.0,100.0,106.0,105.0,,103.4,2.0
東京,1,16,センジュコスモス,内田博幸,98.0,97.0,96.0,99.0,94.0,,96.8,11.0
東京,2,1,ウインレアリゼ,石神深道,79.0,97.0,75.0,86.0,60.0,,79.4,14.0
東京,2,2,ガンバレベアー,内田博幸,98.0,97.0,96.0,99.0,94.0,,96.8,11.0
東京,2,3,アンエクスプロード,三浦皇成,104.0,108.0,104.0,101.0,99.0,,103.2,3.0
東京,2,4,アンファンテリブル,遠藤汰月,,,,,,,,
東京,2,5,メイユウ,石川裕紀,100.0,97.0,100.0,99.0,97.0,,98.6,8.0
東京,2,6,ヤンキーパンチ,石田拓郎,82.0,108.0,95.0,80.0,90.0,,91.0,13.0
東京,2,7,ルージュアマリア,菅原明良,103.0,104.0,102.0,104.0,102.0,,103.0,4.0
東京,2,8,セットオンユー,横山琉人,101.0,93.0,103.0,93.0,103.0,,98.6,8.0
東京,2,9,アシャカルーク,横山典弘,103.0,106.0,106.0,97.0,108.0,,104.0,2.0
東京,2,10,シャインシュシュ,石橋脩　,90.0,98.0,107.0,105.0,101.0,,100.2,7.0
東京,2,11,ブリリアントフレア,谷原柚希,,,,,,,,
東京,2,12,クリプトス,戸崎圭太,96.0,101.0,96.0,98.0,97.0,,97.6,10.0
