場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
新潟,1,1,コンフェルマ,エピファネイア,-504.0,-1162.0,-530.0,-4519.0,-1068.0,-899.0,-2285.0,-448.0,-11415.0,14.0
新潟,1,2,ランフォースマイル,サトノダイヤモンド,617.0,1095.0,969.0,-873.0,-659.0,-169.0,,79.0,1059.0,3.0
新潟,1,3,コトブキヘスペラス,ハーツクライ,-104.0,-226.0,-141.0,-1123.0,-861.0,-694.0,219.0,11.0,-2919.0,12.0
新潟,1,4,バンデルオーラ,トーセンラー,52.0,-180.0,0.0,-209.0,611.0,175.0,1040.0,-48.0,1441.0,2.0
新潟,1,5,メイショウトム,Palace Malice,0.0,0.0,,,,216.0,,123.0,339.0,4.0
新潟,1,6,ヨシノヤッタルデー,ファインニードル,-129.0,453.0,,-577.0,0.0,-19.0,113.0,-130.0,-289.0,8.0
新潟,1,7,ヴァルトバーデン,ディープブリランテ,-328.0,-524.0,88.0,-1.0,136.0,-1161.0,-301.0,-411.0,-2502.0,10.0
新潟,1,8,キャネル,ブリックスアンドモルタル,291.0,718.0,-30.0,,-652.0,-255.0,,183.0,255.0,5.0
新潟,1,9,ゴールデンステップ,ブリックスアンドモルタル,291.0,718.0,-30.0,,-652.0,-255.0,-2854.0,183.0,-2599.0,11.0
新潟,1,10,セイウンビッグバン,アドマイヤマーズ,-84.0,-1760.0,,,283.0,-192.0,-1385.0,116.0,-3022.0,13.0
新潟,1,11,プレミアブルー,トーセンラー,52.0,-180.0,0.0,206.0,611.0,175.0,1040.0,-48.0,1856.0,1.0
新潟,1,12,エターナルシルバー,シルバーステート,113.0,-1281.0,-752.0,874.0,-176.0,-524.0,1907.0,19.0,180.0,6.0
新潟,1,13,イェルマーク,Blue Point,-5.0,-120.0,,,,-162.0,-332.0,,-619.0,9.0
新潟,1,14,パーセルペーパー,ロージズインメイ,-38.0,18.0,-136.0,-334.0,-309.0,207.0,359.0,189.0,-44.0,7.0
新潟,2,1,ディジョネット,モーニン,-140.0,971.0,2334.0,1159.0,1025.0,-276.0,727.0,333.0,6133.0,5.0
新潟,2,2,スマートコーラル,マジェスティックウォリアー,-455.0,-1942.0,396.0,258.0,49.0,87.0,,1599.0,-8.0,10.0
新潟,2,3,マッドヘッドラブ,パイロ,-187.0,509.0,1918.0,1768.0,1397.0,146.0,825.0,948.0,7324.0,4.0
新潟,2,4,ランランリンリン,モズアスコット,2442.0,3811.0,3010.0,2625.0,3044.0,4784.0,-1692.0,1412.0,19436.0,1.0
新潟,2,5,エレーデサンライズ,エピファネイア,-504.0,-1162.0,-2324.0,-3396.0,-2293.0,-899.0,-2285.0,-448.0,-13311.0,15.0
新潟,2,6,メイショウミズホ,ダンカーク,8.0,200.0,-40.0,607.0,-147.0,-65.0,,153.0,716.0,8.0
新潟,2,7,オーシャンミューズ,ニューイヤーズデイ,789.0,190.0,643.0,-135.0,261.0,1023.0,-982.0,575.0,2364.0,7.0
新潟,2,8,ラミアスペランツァ,キタサンブラック,-423.0,122.0,-104.0,-143.0,499.0,-194.0,1038.0,-287.0,508.0,9.0
新潟,2,9,アジャイブ,キセキ,-414.0,-1760.0,-702.0,,-1128.0,-731.0,351.0,-497.0,-4881.0,14.0
新潟,2,10,オコリンボーマミー,キタサンブラック,-423.0,122.0,-104.0,-143.0,499.0,-194.0,,-287.0,-530.0,11.0
新潟,2,11,エリザベスタウン,ホッコータルマエ,345.0,1436.0,1620.0,1329.0,1511.0,1684.0,,1764.0,9689.0,3.0
新潟,2,12,エバーウインド,レイデオロ,1529.0,2847.0,-1287.0,-699.0,348.0,2741.0,151.0,-796.0,4834.0,6.0
新潟,2,13,タガノアルテミス,サンダースノー,-220.0,3456.0,3648.0,3139.0,820.0,297.0,,1991.0,13131.0,2.0
新潟,2,14,エロイーズ,ラブリーデイ,409.0,52.0,-1225.0,131.0,-343.0,16.0,-410.0,-880.0,-2250.0,12.0
新潟,2,15,ウェルム,スワーヴリチャード,-103.0,1545.0,-1118.0,-1607.0,-216.0,-923.0,-59.0,-588.0,-3069.0,13.0
新潟,3,1,マイネルテオドロス,ダノンバラード,90.0,-367.0,15.0,221.0,-184.0,1285.0,205.0,33.0,1298.0,8.0
新潟,3,2,サリーアン,ダノンプレミアム,48.0,248.0,-1053.0,,2261.0,-105.0,-284.0,-787.0,328.0,11.0
新潟,3,3,オッピポイカ,ダノンレジェンド,-399.0,-66.0,3873.0,1930.0,3216.0,791.0,,1003.0,10348.0,2.0
新潟,3,4,リオンアンサー,リオンディーズ,-416.0,-2276.0,183.0,-2090.0,-878.0,-1995.0,,619.0,-6853.0,13.0
新潟,3,5,シンクシビリティ,ミスチヴィアスアレックス,906.0,-197.0,2237.0,,2186.0,2547.0,124.0,451.0,8254.0,3.0
新潟,3,6,サンライズロイ,フォーウィールドライブ,1232.0,2466.0,1931.0,896.0,3272.0,2628.0,,-423.0,12002.0,1.0
新潟,3,7,ヒエンジョー,ジャスタウェイ,-280.0,-87.0,297.0,-306.0,788.0,-209.0,804.0,466.0,1473.0,7.0
