場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
函館,1,1,ラピッドテソーロ,キタサンブラック,341.0,122.0,-104.0,-644.0,1069.0,1362.0,1569.0,-287.0,3428.0,3.0
函館,1,2,タイガーストリート,フィレンツェファイア,209.0,-215.0,244.0,-745.0,-195.0,-1095.0,-46.0,371.0,-1472.0,7.0
函館,1,3,ラストモーメント,ゴールドドリーム,-472.0,-1742.0,-1839.0,-629.0,-2809.0,-277.0,-129.0,-2969.0,-10866.0,8.0
函館,1,4,ブルドッグミトス,ブルドッグボス,,,,,,,,,,
函館,1,5,クラウスーラ,ニューイヤーズデイ,-263.0,190.0,643.0,961.0,1193.0,630.0,,575.0,3929.0,2.0
函館,1,6,セイウンコハルタ,リーチザクラウン,0.0,-304.0,-312.0,-99.0,-52.0,49.0,-89.0,185.0,-622.0,6.0
函館,1,7,ウメヒナタ,デクラレーションオブウォー,-651.0,-138.0,-1216.0,165.0,554.0,1075.0,-130.0,907.0,566.0,4.0
函館,1,8,ベイビーブラザー,ホットロッドチャーリー,,,,,,,,,,
函館,1,9,ロゼハイスクール,ミスチヴィアスアレックス,-194.0,-197.0,2237.0,2171.0,2186.0,-106.0,,451.0,6548.0,1.0
函館,1,10,ワイドウィンザー,ワイドファラオ,,,,,,,,,,
函館,1,11,カクシンゴールド,マテラスカイ,24.0,-202.0,-432.0,-261.0,108.0,580.0,,-130.0,-313.0,5.0
函館,2,1,シルフ,ルヴァンスレーヴ,-706.0,-185.0,9332.0,8529.0,7661.0,8101.0,3010.0,3715.0,39457.0,1.0
函館,2,2,ワンダーアスク,オルフェーヴル,-327.0,1462.0,-133.0,686.0,505.0,614.0,,620.0,3427.0,9.0
函館,2,3,タガノシルフィー,モーニン,107.0,971.0,2334.0,1159.0,1025.0,1887.0,,333.0,7816.0,5.0
函館,2,4,フレンチブラッサム,ホッコータルマエ,-64.0,1436.0,1620.0,1329.0,1511.0,-5.0,842.0,1764.0,8433.0,4.0
函館,2,5,コイバナ,モズアスコット,-81.0,3811.0,3010.0,2625.0,3044.0,1792.0,-1692.0,1412.0,13921.0,3.0
函館,2,6,マーゴットクリュグ,ゴールドドリーム,-472.0,-1742.0,-1839.0,-984.0,534.0,-277.0,,-2969.0,-7749.0,14.0
函館,2,7,サラサチャチャチャ,ダノンスマッシュ,-236.0,-1092.0,-1088.0,,-1120.0,-1181.0,,-551.0,-5268.0,12.0
函館,2,8,メリオルヴィア,ロードカナロア,353.0,-653.0,-292.0,-756.0,-1488.0,-1931.0,-518.0,-1035.0,-6320.0,13.0
函館,2,9,チカマヨルキーナ,ナダル,31.0,-99.0,1069.0,-1027.0,1034.0,-791.0,,-473.0,-256.0,11.0
函館,2,10,ジーティービキニ,キズナ,157.0,2090.0,-72.0,1369.0,2590.0,1509.0,-374.0,-558.0,6711.0,6.0
函館,2,11,ウォータースパウト,ルヴァンスレーヴ,-706.0,-185.0,9332.0,8529.0,7661.0,8101.0,,3715.0,36447.0,2.0
函館,2,12,ブエノスオプティマ,オルフェーヴル,-327.0,1462.0,-133.0,686.0,505.0,614.0,282.0,620.0,3709.0,8.0
函館,2,13,サマースプラッシュ,アポロケンタッキー,0.0,381.0,684.0,151.0,213.0,420.0,114.0,373.0,2336.0,10.0
函館,2,14,ベッラモレーン,アジアエクスプレス,128.0,-659.0,1453.0,81.0,1037.0,1475.0,-451.0,845.0,3909.0,7.0
函館,3,1,テンユウ,サートゥルナーリア,-478.0,-10.0,28.0,-3016.0,685.0,-2661.0,,1100.0,-4352.0,11.0
函館,3,2,ハッピーローヴァー,リアルスティール,-146.0,1582.0,1603.0,3343.0,967.0,1651.0,,399.0,9399.0,2.0
函館,3,3,スピットブレイク,モズアスコット,-81.0,3811.0,3755.0,2625.0,3566.0,1792.0,2534.0,547.0,18549.0,1.0
函館,3,4,ロンドンプライド,リオンディーズ,-70.0,-2276.0,-1403.0,-2090.0,-878.0,999.0,638.0,101.0,-4979.0,13.0
函館,3,5,スノーガーネット,フィレンツェファイア,209.0,-215.0,-1385.0,,-195.0,-1095.0,,-472.0,-3153.0,9.0
函館,3,6,アルサック,シルバーステート,-63.0,-1281.0,2587.0,-462.0,-97.0,1278.0,,756.0,2718.0,6.0
