場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1200,良,1,リアライズリリー,3歳,石川裕紀,手塚貴久,先行,,,短距離,右回り,,Lv3 ,426.0,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,2,ニッシンゲッポ,3歳,戸崎圭太,金成貴史,差し,0.0,0.0,短距離,右回り,,Lv3 ,440.0,休明初戦,
中山,1,未勝利,ダート,1200,良,3,レオネッサ,3歳,舟山瑠泉,池上昌和,先行,0.0,0.0,短距離,右回り,,Lv3 ,452.0,休明3走,距離短縮
中山,1,未勝利,ダート,1200,良,4,リンダ,3歳,土田真翔,田村康仁,,,,短距離,右回り,,Lv3 ,430.0,,
中山,1,未勝利,ダート,1200,良,5,ファイアーワルツ,3歳,菅原隆一,小手川準,追込,,,短距離,右回り,,Lv3 ,474.0,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,6,タブロー,3歳,内田博幸,矢野英一,先行,0.0,0.0,短距離,右回り,,Lv3 ,456.0,休明初戦,
中山,1,未勝利,ダート,1200,良,7,サトノエバー,3歳,三浦皇成,高柳瑞樹,逃げ,0.0,0.0,短距離,右回り,,Lv3 ,446.0,休明3走,距離短縮
中山,1,未勝利,ダート,1200,良,8,ベールドゥフィーユ,3歳,上里直汰,加藤士津,差し,,,短距離,右回り,,Lv3 ,398.0,休明初戦,
中山,1,未勝利,ダート,1200,良,9,ロジステート,3歳,木幡巧也,尾形和幸,逃げ,0.0,0.0,短距離,右回り,,Lv3 ,472.0,休明3走,距離短縮
中山,1,未勝利,ダート,1200,良,10,ポートタウランガ,3歳,横山和生,嘉藤貴行,追込,,,短距離,右回り,,Lv3 ,452.0,,距離短縮
中山,1,未勝利,ダート,1200,良,11,ビレッジルミエール,3歳,長浜鴻緒,伊藤圭三,先行,66.66666666666666,50.0,短距離,右回り,,Lv3 ,448.0,,
中山,1,未勝利,ダート,1200,良,12,ユリオプスイエロー,3歳,遠藤汰月,武市康男,先行,0.0,0.0,短距離,右回り,,Lv3 ,448.0,休明初戦,
中山,1,未勝利,ダート,1200,良,13,エスシーボニー,3歳,丸田恭介,宗像義忠,差し,0.0,0.0,短距離,右回り,,Lv3 ,428.0,,
中山,1,未勝利,ダート,1200,良,14,アイアンソリッド,3歳,菅原明良,本間忍,差し,100.0,80.0,短距離,右回り,,Lv3 ,452.0,,距離短縮
中山,1,未勝利,ダート,1200,良,15,サブアトミック,3歳,キング,伊藤圭三,差し,0.0,0.0,短距離,右回り,,Lv3 ,462.0,,距離短縮
中山,1,未勝利,ダート,1200,良,16,ミートザターゲット,3歳,小林凌大,森一誠,先行,0.0,,短距離,右回り,,Lv3 ,432.0,休明初戦,距離短縮
中山,2,未勝利,ダート,1800,良,1,エポカリーナ,3歳,杉原誠人,土田稔,差し,,,中距離,右回り,,Lv3 ,454.0,,
中山,2,未勝利,ダート,1800,良,2,ヴァルトバーデン,3歳,舟山瑠泉,嘉藤貴行,差し,0.0,0.0,中距離,右回り,,Lv3 ,478.0,,
中山,2,未勝利,ダート,1800,良,3,デュピュイドローム,3歳,北村宏司,宮田敬介,,,,中距離,右回り,,Lv3 ,530.0,,
中山,2,未勝利,ダート,1800,良,4,ブライトゲイザー,3歳,津村明秀,宗像義忠,差し,,,中距離,右回り,,Lv3 ,492.0,,距離短縮
中山,2,未勝利,ダート,1800,良,5,ゴットランド,3歳,キング,斎藤誠,先行,0.0,0.0,中距離,右回り,,Lv3 ,502.0,休明3走,
中山,2,未勝利,ダート,1800,良,6,デルマラメール,3歳,木幡巧也,勢司和浩,差し,,,中距離,右回り,,Lv3 ,436.0,,距離延長
中山,2,未勝利,ダート,1800,良,7,アイオリア,3歳,横山和生,奥村武,逃げ,50.0,50.0,中距離,右回り,,Lv3 ,510.0,,
中山,2,未勝利,ダート,1800,良,8,リョウランナイト,3歳,上里直汰,小野次郎,差し,,,中距離,右回り,,Lv3 ,486.0,休明初戦,距離延長
中山,2,未勝利,ダート,1800,良,9,ドラゴンバスター,3歳,岩部純二,萱野浩二,先行,,,中距離,右回り,,Lv3 ,478.0,,
中山,2,未勝利,ダート,1800,良,10,カシマスウィープ,3歳,遠藤汰月,伊藤伸一,差し,0.0,0.0,中距離,右回り,,Lv3 ,494.0,,
中山,2,未勝利,ダート,1800,良,11,カズナリ,3歳,団野大成,中舘英二,追込,,0.0,中距離,右回り,,Lv3 ,492.0,,
中山,2,未勝利,ダート,1800,良,12,ペイシャヴァルワン,3歳,木幡初也,粕谷昌央,差し,,,中距離,右回り,,Lv3 ,406.0,,距離延長
中山,2,未勝利,ダート,1800,良,13,シャイニーヒル,3歳,田辺裕信,尾関知人,先行,,0.0,中距離,右回り,,Lv3 ,484.0,,
中山,2,未勝利,ダート,1800,良,14,オンクラウドナイン,3歳,藤岡佑介,和田正一,追込,0.0,0.0,中距離,右回り,,Lv3 ,514.0,,距離短縮
中山,2,未勝利,ダート,1800,良,15,スターコンパス,3歳,長浜鴻緒,根本康広,追込,,0.0,中距離,右回り,,Lv3 ,472.0,,距離短縮
中山,2,未勝利,ダート,1800,良,16,ジロラータ,3歳,吉田豊,久保田貴,先行,0.0,0.0,中距離,右回り,,Lv3 ,468.0,,距離延長
中山,3,未勝利,ダート,1200,良,1,エテオクロス,3歳,大野拓弥,新開幸一,逃げ,0.0,,短距離,右回り,,Lv2 ,518.0,,距離短縮
中山,3,未勝利,ダート,1200,良,2,ケイツーレウ,3歳,長浜鴻緒,深山雅史,,,,短距離,右回り,,Lv2 ,500.0,,
中山,3,未勝利,ダート,1200,良,3,ポッドベル,3歳,横山武史,和田勇介,差し,,,短距離,右回り,,Lv2 ,472.0,休明初戦,距離短縮
中山,3,未勝利,ダート,1200,良,4,タッカーバリアント,3歳,吉田豊,田島俊明,差し,0.0,0.0,短距離,右回り,,Lv2 ,464.0,,
中山,3,未勝利,ダート,1200,良,5,シヴァガミ,3歳,上里直汰,小野次郎,追込,,,短距離,右回り,,Lv2 ,480.0,休明初戦,距離短縮
中山,3,未勝利,ダート,1200,良,6,ランブータン,3歳,菅原隆一,的場均,追込,,,短距離,右回り,,Lv2 ,492.0,休明初戦,距離短縮
中山,3,未勝利,ダート,1200,良,7,ブルーフラット,3歳,遠藤汰月,蛯名利弘,逃げ,,,短距離,右回り,,Lv2 ,436.0,休明初戦,
中山,3,未勝利,ダート,1200,良,8,シュレン,3歳,三浦皇成,千葉直人,差し,66.66666666666666,66.66666666666666,短距離,右回り,,Lv2 ,372.0,,距離短縮
中山,3,未勝利,ダート,1200,良,9,アシャカルーク,3歳,横山典弘,鈴木伸尋,先行,0.0,0.0,短距離,右回り,,Lv2 ,448.0,,
中山,3,未勝利,ダート,1200,良,10,トーアジョウトウ,3歳,江田照男,村田一誠,逃げ,0.0,,短距離,右回り,,Lv2 ,492.0,,距離短縮
中山,3,未勝利,ダート,1200,良,11,ラースアルアイン,3歳,丸田恭介,中川公成,追込,0.0,,短距離,右回り,,Lv2 ,526.0,休明初戦,距離短縮
中山,3,未勝利,ダート,1200,良,12,フレーズボンボン,3歳,菅原明良,中舘英二,先行,50.0,50.0,短距離,右回り,,Lv2 ,422.0,休明初戦,
中山,3,未勝利,ダート,1200,良,13,ドリームパンジャ,3歳,Ｍ．デム,金成貴史,差し,,0.0,短距離,右回り,,Lv2 ,426.0,休明初戦,
中山,3,未勝利,ダート,1200,良,14,ウフドゥウフ,3歳,田辺裕信,上原博之,逃げ,,,短距離,右回り,,Lv2 ,494.0,休明2走,距離短縮
中山,3,未勝利,ダート,1200,良,15,ボンジュールゼン,3歳,石橋脩,大和田成,差し,0.0,0.0,短距離,右回り,,Lv2 ,460.0,休明初戦,距離短縮
