場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
中山,1,1,ベアサナエチャン,杉浦宏昭,91.0,105.0,103.0,100.0,105.0,105.0,,,101.5,5.0
中山,1,2,トンガリボウシ,加藤和宏,83.0,90.0,85.0,84.0,91.0,80.0,,,85.5,15.0
中山,1,3,ルサフィール,矢野英一,96.0,96.0,84.0,91.0,93.0,88.0,,,91.333,9.0
中山,1,4,カゼノハゴロモ,根本康広,109.0,116.0,93.0,97.0,97.0,105.0,,,102.833,2.0
中山,1,5,ルーチェフィオーレ,嘉藤貴行,98.0,105.0,104.0,94.0,105.0,105.0,108.0,,102.714,4.0
中山,1,6,ミセスジョーンズ,松永康利,86.0,99.0,95.0,55.0,95.0,101.0,,,88.5,10.0
中山,1,7,ミスエベレスト,伊坂重信,78.0,95.0,84.0,94.0,89.0,87.0,,,87.833,12.0
中山,1,8,タヤスロレンヌ,岩戸孝樹,93.0,84.0,81.0,87.0,89.0,86.0,,,86.667,13.0
中山,1,9,ジャメビュ,佐藤吉勝,88.0,88.0,83.0,68.0,103.0,90.0,,,86.667,13.0
中山,1,10,サクライズ,松永康利,86.0,99.0,95.0,55.0,95.0,101.0,,,88.5,10.0
中山,1,11,コズミックボックス,中舘英二,109.0,97.0,83.0,103.0,97.0,99.0,,,98.0,6.0
中山,1,12,リケアラザニア,村田一誠,62.0,75.0,82.0,61.0,76.0,79.0,,,72.5,16.0
中山,1,13,クインズツバキ,上原博之,99.0,93.0,100.0,92.0,96.0,102.0,,,97.0,7.0
中山,1,14,ハングローズ,奥村武　,91.0,87.0,101.0,101.0,102.0,97.0,,,96.5,8.0
中山,1,15,レヴェランジェ,鈴木慎太,108.0,109.0,111.0,130.0,113.0,110.0,,,113.5,1.0
中山,1,16,フィオーレグリーン,根本康広,109.0,116.0,93.0,97.0,97.0,105.0,,,102.833,2.0
中山,2,1,メイポール,武市康男,87.0,82.0,84.0,99.0,86.0,88.0,,,87.667,14.0
中山,2,2,カンタベリービーム,石栗龍彦,90.0,98.0,106.0,105.0,111.0,97.0,,,101.167,4.0
中山,2,3,マーシャルアン,大和田成,85.0,113.0,107.0,109.0,115.0,89.0,,,103.0,2.0
中山,2,4,イーリスアスター,尾形和幸,95.0,94.0,85.0,90.0,87.0,96.0,,,91.167,12.0
中山,2,5,トモエナゲ,青木孝文,107.0,102.0,96.0,96.0,93.0,109.0,,,100.5,5.0
中山,2,6,エクスプレスナイト,青木孝文,107.0,102.0,96.0,96.0,93.0,109.0,76.0,98.0,97.125,8.0
中山,2,7,コンフィアンサ,菊川正達,82.0,101.0,90.0,84.0,90.0,95.0,,,90.333,13.0
中山,2,8,ファンシーフリル,蛯名利弘,89.0,86.0,93.0,38.0,89.0,90.0,,,80.833,16.0
中山,2,9,ホーリーデイ,牧光二　,96.0,110.0,104.0,110.0,103.0,104.0,,,104.5,1.0
中山,2,10,セントリアン,萱野浩二,114.0,97.0,90.0,92.0,95.0,96.0,,,97.333,7.0
中山,2,11,ニシノランペイジ,松山将樹,70.0,100.0,97.0,128.0,87.0,84.0,,,94.333,10.0
中山,2,12,ケイベエ,杉浦宏昭,91.0,105.0,102.0,100.0,105.0,105.0,,,101.333,3.0
中山,2,13,リバテイー,小笠倫弘,95.0,92.0,100.0,102.0,104.0,99.0,,,98.667,6.0
中山,2,14,ハナムラサキ,和田雄二,102.0,101.0,81.0,95.0,88.0,94.0,,,93.5,11.0
中山,2,15,ラウンドヒル,田島俊明,89.0,94.0,104.0,87.0,99.0,99.0,,,95.333,9.0
中山,2,16,カイトヴァイター,武市康男,87.0,82.0,84.0,99.0,86.0,88.0,,,87.667,14.0
中山,3,1,スチールナイト,和田雄二,102.0,101.0,99.0,95.0,93.0,94.0,,,97.333,7.0
中山,3,2,リアライズリバティ,池上昌和,116.0,104.0,112.0,97.0,113.0,106.0,,,108.0,2.0
中山,3,3,パントルナイーフ,木村哲也,100.0,113.0,105.0,109.0,96.0,96.0,,,103.167,4.0
中山,3,4,ラストスマイル,本間忍　,83.0,92.0,95.0,107.0,82.0,79.0,,,89.667,10.0
