場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,ベアサナエチャン,杉浦宏昭,-663.0,458.0,298.0,-16.0,882.0,835.0,,,1794.0,3.0
中山,1,2,トンガリボウシ,加藤和宏,-653.0,-910.0,-1045.0,-390.0,-1062.0,-2031.0,,,-6091.0,12.0
中山,1,3,ルサフィール,矢野英一,-275.0,-456.0,-1479.0,-430.0,-1282.0,-1440.0,,,-5362.0,11.0
中山,1,4,カゼノハゴロモ,根本康広,687.0,1169.0,-677.0,-166.0,-516.0,755.0,,,1252.0,4.0
中山,1,5,ルーチェフィオーレ,嘉藤貴行,-137.0,415.0,429.0,-322.0,552.0,574.0,628.0,,2139.0,2.0
中山,1,6,ミセスジョーンズ,松永康利,-650.0,-107.0,-493.0,-1497.0,-542.0,119.0,,,-3170.0,9.0
中山,1,7,ミスエベレスト,伊坂重信,-1441.0,-636.0,-1385.0,-254.0,-1715.0,-1876.0,,,-7307.0,14.0
中山,1,8,タヤスロレンヌ,岩戸孝樹,-560.0,-1774.0,-1964.0,-748.0,-1558.0,-2043.0,,,-8647.0,15.0
中山,1,9,ジャメビュ,佐藤吉勝,-792.0,-1237.0,-1821.0,-2088.0,451.0,-1071.0,,,-6558.0,13.0
中山,1,10,サクライズ,松永康利,-650.0,-107.0,-493.0,-1497.0,-542.0,119.0,,,-3170.0,9.0
中山,1,11,コズミックボックス,中舘英二,706.0,-320.0,-1200.0,159.0,-353.0,-76.0,,,-1084.0,6.0
中山,1,12,リケアラザニア,村田一誠,-2449.0,-3583.0,-2078.0,-3031.0,-3038.0,-2769.0,,,-16948.0,16.0
中山,1,13,クインズツバキ,上原博之,-93.0,-597.0,-40.0,-395.0,-492.0,268.0,,,-1349.0,8.0
中山,1,14,ハングローズ,奥村武　,-493.0,-951.0,206.0,38.0,173.0,-309.0,,,-1336.0,7.0
中山,1,15,レヴェランジェ,鈴木慎太,588.0,882.0,949.0,1066.0,1696.0,1281.0,,,6462.0,1.0
中山,1,16,フィオーレグリーン,根本康広,687.0,1169.0,-677.0,-166.0,-516.0,755.0,,,1252.0,4.0
中山,2,1,メイポール,武市康男,-1162.0,-2410.0,-2334.0,-96.0,-1688.0,-1800.0,,,-9490.0,15.0
中山,2,2,カンタベリービーム,石栗龍彦,-470.0,-196.0,722.0,178.0,1232.0,-251.0,,,1215.0,4.0
中山,2,3,マーシャルアン,大和田成,-1150.0,1366.0,991.0,359.0,2189.0,-1485.0,,,2270.0,2.0
中山,2,4,イーリスアスター,尾形和幸,-323.0,-840.0,-1767.0,-719.0,-1436.0,-596.0,,,-5681.0,13.0
中山,2,5,トモエナゲ,青木孝文,568.0,270.0,-599.0,-252.0,-1065.0,1683.0,,,605.0,5.0
中山,2,6,エクスプレスナイト,青木孝文,568.0,270.0,-599.0,-252.0,-1065.0,1683.0,-477.0,-61.0,67.0,6.0
中山,2,7,コンフィアンサ,菊川正達,-1256.0,71.0,-1135.0,-820.0,-1450.0,-721.0,,,-5311.0,12.0
中山,2,8,ファンシーフリル,蛯名利弘,-668.0,-1588.0,-705.0,-3347.0,-1358.0,-1183.0,,,-8849.0,14.0
中山,2,9,ホーリーデイ,牧光二　,-404.0,1408.0,911.0,960.0,473.0,816.0,,,4164.0,1.0
中山,2,10,セントリアン,萱野浩二,1058.0,-342.0,-1278.0,-545.0,-555.0,-450.0,,,-2112.0,8.0
中山,2,11,ニシノランペイジ,松山将樹,-1571.0,-33.0,-392.0,1079.0,-1537.0,-1932.0,,,-4386.0,10.0
中山,2,12,ケイベエ,杉浦宏昭,-663.0,458.0,203.0,-16.0,882.0,835.0,,,1699.0,3.0
中山,2,13,リバテイー,小笠倫弘,-405.0,-993.0,-35.0,83.0,414.0,-134.0,,,-1070.0,7.0
中山,2,14,ハナムラサキ,和田雄二,147.0,161.0,-2355.0,-365.0,-1818.0,-731.0,,,-4961.0,11.0
中山,2,15,ラウンドヒル,田島俊明,-977.0,-704.0,670.0,-854.0,-107.0,-186.0,,,-2158.0,9.0
中山,2,16,カイトヴァイター,武市康男,-1162.0,-2410.0,-2334.0,-96.0,-1688.0,-1800.0,,,-9490.0,15.0
